ts,cch,hka,hko,hks,jkb,lfs,pen,sek,sha,skg,tkl,tpo,tun,ty1,wgl,g153
1669784400,26.0,8.0,62.0,59.0,30.0,16.0,31.0,26.0,17.0,9.0,20.0,40.0,12.0,28.0,28.0,33.0
1669788000,24.0,359.0,60.0,50.0,27.0,13.0,34.0,26.0,19.0,5.0,25.0,37.0,16.0,48.0,22.0,30.0
1669791600,22.0,346.0,74.0,67.0,16.0,10.0,12.0,24.0,19.0,5.0,25.0,28.0,17.0,334.0,18.0,28.0
1669795200,16.0,350.0,65.0,46.0,10.0,12.0,7.0,24.0,18.0,3.0,32.0,23.0,19.0,358.0,16.0,22.0
1669798800,15.0,8.0,57.0,39.0,8.0,18.0,14.0,24.0,17.0,6.0,25.0,25.0,21.0,19.0,20.0,25.0
1669802400,13.0,18.0,57.0,30.0,9.0,23.0,16.0,25.0,4.0,2.0,26.0,12.0,20.0,26.0,17.0,23.0
1669806000,12.0,25.0,56.0,32.0,6.0,25.0,18.0,26.0,10.0,3.0,23.0,12.0,20.0,27.0,14.0,21.0
1669809600,10.0,27.0,48.0,45.0,1.0,27.0,18.0,27.0,14.0,3.0,26.0,16.0,21.0,33.0,10.0,21.0
1669813200,12.0,32.0,54.0,25.0,8.0,27.0,20.0,26.0,12.0,4.0,27.0,2.0,16.0,40.0,10.0,22.0
1669816800,11.0,35.0,50.0,42.0,6.0,27.0,22.0,25.0,7.0,1.0,22.0,16.0,14.0,24.0,8.0,20.0
1669820400,10.0,28.0,59.0,39.0,6.0,27.0,20.0,25.0,11.0,2.0,21.0,17.0,14.0,37.0,12.0,22.0
1669824000,10.0,34.0,56.0,46.0,7.0,25.0,24.0,24.0,14.0,1.0,22.0,22.0,10.0,39.0,11.0,24.0
1669827600,8.0,33.0,52.0,38.0,9.0,24.0,20.0,24.0,14.0,360.0,21.0,28.0,13.0,30.0,13.0,22.0
1669831200,6.0,26.0,52.0,28.0,10.0,23.0,18.0,22.0,16.0,5.0,20.0,16.0,9.0,27.0,10.0,23.0
1669834800,6.0,22.0,48.0,28.0,5.0,23.0,22.0,21.0,13.0,4.0,23.0,4.0,9.0,24.0,12.0,20.0
1669838400,9.0,21.0,50.0,41.0,5.0,26.0,20.0,20.0,14.0,2.0,17.0,351.0,11.0,18.0,13.0,20.0
1669842000,6.0,25.0,49.0,34.0,5.0,24.0,16.0,20.0,13.0,4.0,19.0,355.0,8.0,33.0,18.0,22.0
1669845600,8.0,28.0,47.0,45.0,8.0,27.0,18.0,22.0,12.0,2.0,18.0,348.0,11.0,27.0,18.0,23.0
1669849200,8.0,26.0,41.0,27.0,10.0,30.0,14.0,21.0,19.0,0.0,14.0,326.0,7.0,16.0,16.0,23.0
1669852800,8.0,24.0,38.0,24.0,16.0,24.0,15.0,22.0,14.0,4.0,22.0,344.0,12.0,20.0,15.0,22.0
1669856400,8.0,22.0,30.0,32.0,24.0,20.0,12.0,20.0,20.0,7.0,16.0,14.0,11.0,7.0,16.0,23.0
1669860000,12.0,18.0,46.0,36.0,27.0,19.0,22.0,21.0,22.0,8.0,12.0,33.0,9.0,10.0,16.0,24.0
1669863600,13.0,11.0,47.0,38.0,27.0,16.0,20.0,19.0,16.0,4.0,14.0,18.0,14.0,344.0,15.0,24.0
1669867200,10.0,2.0,62.0,48.0,24.0,10.0,12.0,16.0,14.0,10.0,13.0,20.0,4.0,356.0,17.0,21.0
1669870800,12.0,347.0,54.0,51.0,27.0,4.0,10.0,16.0,13.0,7.0,12.0,24.0,4.0,353.0,18.0,20.0
1669874400,13.0,347.0,55.0,46.0,23.0,1.0,18.0,16.0,15.0,3.0,19.0,30.0,8.0,346.0,16.0,22.0
1669878000,19.0,344.0,74.0,70.0,17.0,360.0,11.0,20.0,18.0,4.0,24.0,27.0,10.0,343.0,20.0,28.0
1669881600,22.0,347.0,69.0,52.0,15.0,4.0,15.0,23.0,17.0,3.0,33.0,26.0,17.0,61.0,22.0,27.0
1669885200,18.0,4.0,63.0,45.0,8.0,11.0,19.0,23.0,16.0,7.0,26.0,25.0,20.0,27.0,26.0,28.0
1669888800,14.0,14.0,64.0,32.0,10.0,20.0,16.0,24.0,2.0,2.0,27.0,10.0,19.0,27.0,19.0,23.0
1669892400,13.0,28.0,62.0,32.0,6.0,25.0,19.0,24.0,8.0,3.0,23.0,8.0,22.0,28.0,13.0,22.0
1669896000,11.0,30.0,48.0,40.0,358.0,26.0,22.0,23.0,10.0,2.0,24.0,6.0,22.0,34.0,7.0,18.0
1669899600,11.0,34.0,52.0,20.0,7.0,26.0,20.0,21.0,8.0,4.0,25.0,349.0,15.0,40.0,6.0,18.0
1669903200,10.0,34.0,46.0,29.0,3.0,24.0,21.0,20.0,4.0,360.0,20.0,4.0,13.0,24.0,3.0,16.0
1669906800,7.0,26.0,52.0,14.0,360.0,24.0,18.0,18.0,7.0,359.0,16.0,359.0,13.0,29.0,3.0,15.0
1669910400,8.0,31.0,47.0,25.0,2.0,22.0,20.0,18.0,10.0,358.0,18.0,0.0,10.0,29.0,2.0,17.0
1669914000,6.0,30.0,48.0,26.0,7.0,21.0,14.0,16.0,10.0,356.0,16.0,6.0,11.0,21.0,6.0,18.0
1669917600,4.0,22.0,49.0,15.0,9.0,21.0,14.0,14.0,13.0,2.0,15.0,350.0,6.0,21.0,4.0,19.0
1669921200,3.0,20.0,53.0,18.0,4.0,19.0,18.0,13.0,12.0,1.0,21.0,332.0,6.0,18.0,8.0,18.0
1669924800,6.0,19.0,50.0,25.0,4.0,22.0,14.0,12.0,10.0,360.0,13.0,326.0,9.0,4.0,9.0,16.0
1669928400,4.0,24.0,47.0,22.0,3.0,22.0,14.0,15.0,11.0,2.0,16.0,336.0,7.0,23.0,12.0,18.0
1669932000,7.0,24.0,48.0,38.0,8.0,24.0,14.0,15.0,11.0,360.0,15.0,331.0,10.0,16.0,14.0,22.0
1669935600,5.0,23.0,38.0,20.0,10.0,25.0,8.0,13.0,16.0,358.0,12.0,312.0,4.0,6.0,13.0,20.0
1669939200,5.0,22.0,30.0,16.0,16.0,19.0,10.0,15.0,13.0,2.0,18.0,328.0,10.0,9.0,12.0,19.0
1669942800,6.0,19.0,27.0,29.0,27.0,18.0,9.0,16.0,20.0,6.0,15.0,2.0,10.0,4.0,16.0,22.0
1669946400,8.0,14.0,56.0,37.0,31.0,16.0,18.0,16.0,22.0,7.0,10.0,14.0,6.0,8.0,18.0,24.0
1669950000,13.0,10.0,59.0,41.0,31.0,13.0,19.0,18.0,20.0,7.0,18.0,20.0,16.0,350.0,18.0,28.0
1669953600,15.0,5.0,78.0,50.0,32.0,10.0,17.0,20.0,22.0,14.0,20.0,38.0,5.0,6.0,23.0,30.0
1669957200,18.0,346.0,72.0,53.0,32.0,4.0,17.0,20.0,20.0,10.0,19.0,42.0,4.0,356.0,22.0,30.0
1669960800,24.0,345.0,78.0,48.0,30.0,0.0,32.0,22.0,24.0,6.0,26.0,44.0,11.0,292.0,20.0,35.0
1669964400,38.0,340.0,88.0,74.0,26.0,356.0,29.0,26.0,28.0,10.0,33.0,46.0,9.0,93.0,32.0,45.0
1669968000,46.0,346.0,86.0,62.0,28.0,360.0,38.0,26.0,27.0,8.0,42.0,41.0,24.0,90.0,37.0,45.0
1669971600,50.0,23.0,80.0,59.0,20.0,11.0,51.0,30.0,32.0,15.0,37.0,48.0,29.0,71.0,43.0,48.0
1669975200,47.0,40.0,78.0,42.0,20.0,22.0,50.0,33.0,5.0,6.0,41.0,27.0,30.0,69.0,38.0,43.0
1669978800,39.0,44.0,77.0,46.0,12.0,30.0,49.0,35.0,15.0,6.0,40.0,10.0,36.0,66.0,32.0,37.0
1669982400,21.0,46.0,64.0,46.0,1.0,37.0,41.0,35.0,23.0,4.0,46.0,34.0,40.0,70.0,20.0,30.0
1669986000,19.0,48.0,68.0,26.0,13.0,38.0,36.0,30.0,18.0,8.0,48.0,332.0,27.0,69.0,17.0,34.0
1669989600,18.0,50.0,66.0,42.0,14.0,37.0,38.0,30.0,10.0,3.0,41.0,23.0,25.0,48.0,18.0,33.0
1669993200,16.0,41.0,72.0,35.0,8.0,37.0,38.0,28.0,18.0,4.0,36.0,109.0,25.0,60.0,22.0,32.0
1669996800,17.0,48.0,68.0,54.0,12.0,34.0,43.0,26.0,22.0,2.0,39.0,128.0,17.0,67.0,24.0,33.0
1670000400,21.0,48.0,71.0,48.0,22.0,35.0,42.0,26.0,22.0,1.0,38.0,131.0,25.0,59.0,30.0,35.0
1670004000,25.0,46.0,74.0,38.0,21.0,32.0,47.0,26.0,26.0,8.0,38.0,161.0,14.0,65.0,30.0,39.0
1670007600,21.0,44.0,74.0,41.0,15.0,31.0,49.0,21.0,25.0,5.0,45.0,228.0,13.0,66.0,31.0,36.0
1670011200,24.0,41.0,72.0,53.0,12.0,37.0,44.0,22.0,24.0,4.0,35.0,264.0,21.0,47.0,29.0,37.0
1670014800,19.0,44.0,70.0,46.0,11.0,37.0,38.0,24.0,24.0,7.0,38.0,289.0,15.0,61.0,32.0,38.0
1670018400,21.0,45.0,69.0,55.0,16.0,38.0,38.0,23.0,23.0,2.0,36.0,295.0,19.0,62.0,32.0,39.0
1670022000,19.0,42.0,66.0,41.0,20.0,40.0,29.0,23.0,34.0,1.0,32.0,270.0,10.0,58.0,30.0,40.0
1670025600,18.0,37.0,65.0,38.0,25.0,29.0,27.0,24.0,23.0,5.0,42.0,296.0,21.0,58.0,28.0,37.0
1670029200,19.0,33.0,58.0,46.0,36.0,25.0,25.0,23.0,32.0,13.0,31.0,20.0,19.0,105.0,32.0,40.0
1670032800,22.0,23.0,76.0,48.0,41.0,20.0,37.0,22.0,36.0,16.0,22.0,60.0,11.0,129.0,34.0,43.0
1670036400,26.0,14.0,81.0,51.0,42.0,12.0,32.0,20.0,32.0,16.0,28.0,44.0,26.0,324.0,33.0,45.0
1670040000,32.0,8.0,96.0,58.0,45.0,6.0,32.0,22.0,30.0,29.0,30.0,58.0,6.0,62.0,39.0,50.0
1670043600,41.0,348.0,89.0,62.0,48.0,360.0,38.0,27.0,32.0,29.0,33.0,88.0,6.0,43.0,42.0,54.0
1670047200,41.0,346.0,87.0,56.0,43.0,356.0,55.0,29.0,38.0,25.0,41.0,72.0,20.0,134.0,34.0,53.0
1670050800,44.0,340.0,93.0,76.0,31.0,347.0,36.0,30.0,38.0,24.0,45.0,62.0,348.0,139.0,37.0,53.0
1670054400,46.0,347.0,92.0,63.0,32.0,353.0,40.0,33.0,37.0,16.0,52.0,59.0,40.0,132.0,41.0,54.0
1670058000,46.0,14.0,85.0,62.0,24.0,8.0,50.0,37.0,43.0,22.0,47.0,69.0,40.0,74.0,46.0,57.0
1670061600,38.0,30.0,84.0,46.0,24.0,20.0,45.0,36.0,12.0,9.0,51.0,56.0,38.0,73.0,40.0,50.0
1670065200,36.0,43.0,84.0,51.0,20.0,30.0,48.0,36.0,28.0,12.0,49.0,42.0,46.0,73.0,36.0,48.0
1670068800,29.0,49.0,78.0,60.0,9.0,37.0,48.0,34.0,30.0,9.0,57.0,48.0,42.0,82.0,32.0,46.0
1670072400,28.0,52.0,78.0,40.0,20.0,38.0,47.0,34.0,26.0,13.0,59.0,4.0,28.0,82.0,30.0,43.0
1670076000,28.0,57.0,75.0,53.0,21.0,40.0,50.0,32.0,19.0,8.0,54.0,82.0,26.0,65.0,29.0,42.0
1670079600,24.0,47.0,82.0,48.0,15.0,41.0,49.0,32.0,28.0,11.0,50.0,107.0,30.0,71.0,32.0,42.0
1670083200,24.0,53.0,79.0,60.0,20.0,39.0,54.0,30.0,35.0,10.0,54.0,118.0,23.0,81.0,31.0,45.0
1670086800,26.0,52.0,80.0,50.0,30.0,39.0,52.0,28.0,33.0,8.0,52.0,117.0,32.0,76.0,35.0,46.0
1670090400,29.0,50.0,81.0,42.0,28.0,35.0,54.0,25.0,35.0,15.0,48.0,130.0,15.0,78.0,34.0,48.0
1670094000,23.0,46.0,80.0,44.0,21.0,34.0,53.0,23.0,33.0,14.0,56.0,150.0,15.0,79.0,36.0,45.0
1670097600,27.0,42.0,76.0,53.0,16.0,39.0,49.0,23.0,30.0,10.0,40.0,187.0,23.0,57.0,34.0,44.0
1670101200,18.0,43.0,74.0,43.0,14.0,37.0,37.0,22.0,29.0,11.0,42.0,302.0,15.0,72.0,36.0,42.0
1670104800,22.0,45.0,72.0,54.0,17.0,39.0,39.0,23.0,26.0,8.0,36.0,320.0,20.0,69.0,36.0,44.0
1670108400,21.0,42.0,68.0,42.0,23.0,42.0,32.0,23.0,36.0,6.0,32.0,283.0,12.0,65.0,32.0,44.0
1670112000,19.0,40.0,65.0,40.0,26.0,36.0,32.0,26.0,25.0,10.0,42.0,328.0,22.0,72.0,28.0,41.0
1670115600,21.0,37.0,57.0,47.0,35.0,32.0,31.0,27.0,30.0,15.0,32.0,40.0,22.0,94.0,30.0,41.0
1670119200,25.0,31.0,72.0,48.0,38.0,29.0,44.0,27.0,32.0,18.0,26.0,63.0,15.0,96.0,32.0,42.0
1670122800,30.0,28.0,73.0,52.0,40.0,28.0,46.0,28.0,29.0,19.0,33.0,54.0,30.0,330.0,31.0,44.0
1670126400,34.0,20.0,86.0,59.0,38.0,20.0,44.0,27.0,29.0,25.0,32.0,61.0,16.0,90.0,34.0,45.0
1670130000,40.0,355.0,80.0,62.0,39.0,13.0,43.0,27.0,30.0,24.0,32.0,69.0,17.0,84.0,35.0,46.0
1670133600,41.0,356.0,80.0,58.0,38.0,8.0,53.0,26.0,36.0,20.0,39.0,64.0,22.0,105.0,31.0,49.0
1670137200,47.0,350.0,87.0,78.0,28.0,4.0,45.0,28.0,34.0,20.0,40.0,56.0,25.0,101.0,34.0,50.0
1670140800,50.0,10.0,84.0,60.0,26.0,8.0,44.0,30.0,34.0,18.0,46.0,48.0,35.0,92.0,36.0,48.0
1670144400,48.0,30.0,76.0,55.0,20.0,18.0,49.0,32.0,36.0,21.0,41.0,48.0,36.0,62.0,39.0,49.0
1670148000,40.0,38.0,76.0,42.0,24.0,28.0,44.0,35.0,18.0,12.0,45.0,38.0,39.0,58.0,36.0,45.0
1670151600,38.0,44.0,74.0,48.0,21.0,34.0,45.0,38.0,32.0,16.0,46.0,38.0,43.0,58.0,35.0,46.0
1670155200,34.0,50.0,67.0,60.0,12.0,40.0,47.0,40.0,34.0,14.0,56.0,46.0,44.0,65.0,33.0,46.0
1670158800,38.0,56.0,74.0,43.0,25.0,41.0,52.0,41.0,32.0,17.0,60.0,24.0,33.0,76.0,38.0,45.0
1670162400,37.0,57.0,71.0,57.0,26.0,40.0,52.0,36.0,21.0,12.0,52.0,61.0,29.0,64.0,38.0,45.0
1670166000,34.0,48.0,76.0,55.0,22.0,39.0,50.0,31.0,27.0,12.0,44.0,91.0,27.0,67.0,41.0,45.0
1670169600,31.0,53.0,73.0,62.0,23.0,36.0,52.0,27.0,30.0,12.0,43.0,106.0,18.0,70.0,36.0,44.0
1670173200,28.0,51.0,72.0,51.0,27.0,35.0,48.0,25.0,26.0,8.0,40.0,86.0,23.0,61.0,33.0,41.0
1670176800,26.0,47.0,70.0,37.0,23.0,32.0,47.0,24.0,27.0,12.0,37.0,88.0,15.0,65.0,25.0,40.0
1670180400,20.0,44.0,71.0,37.0,17.0,32.0,45.0,23.0,24.0,11.0,43.0,355.0,14.0,63.0,27.0,37.0
1670184000,23.0,38.0,67.0,48.0,12.0,34.0,41.0,23.0,23.0,8.0,32.0,355.0,18.0,45.0,25.0,36.0
1670187600,16.0,38.0,65.0,39.0,10.0,32.0,32.0,22.0,21.0,9.0,33.0,7.0,11.0,59.0,26.0,34.0
1670191200,18.0,38.0,63.0,47.0,14.0,34.0,33.0,24.0,20.0,7.0,30.0,351.0,16.0,53.0,26.0,34.0
1670194800,16.0,36.0,59.0,32.0,18.0,38.0,27.0,24.0,27.0,6.0,27.0,318.0,11.0,46.0,23.0,35.0
1670198400,15.0,32.0,55.0,30.0,21.0,32.0,27.0,25.0,20.0,9.0,33.0,1.0,18.0,47.0,20.0,32.0
1670202000,16.0,29.0,46.0,39.0,30.0,30.0,23.0,23.0,24.0,12.0,25.0,34.0,17.0,45.0,22.0,32.0
1670205600,17.0,24.0,62.0,41.0,33.0,26.0,30.0,21.0,26.0,12.0,19.0,50.0,12.0,40.0,24.0,32.0
1670209200,18.0,18.0,61.0,45.0,33.0,22.0,28.0,19.0,21.0,10.0,22.0,38.0,20.0,5.0,23.0,31.0
1670212800,16.0,11.0,75.0,52.0,32.0,15.0,22.0,17.0,21.0,14.0,20.0,45.0,9.0,12.0,25.0,31.0
1670216400,17.0,353.0,63.0,56.0,33.0,8.0,18.0,15.0,17.0,11.0,18.0,41.0,5.0,1.0,23.0,30.0
1670220000,17.0,351.0,61.0,49.0,31.0,3.0,26.0,13.0,17.0,5.0,24.0,42.0,9.0,358.0,20.0,31.0
1670223600,20.0,350.0,74.0,76.0,20.0,2.0,15.0,17.0,18.0,5.0,26.0,33.0,9.0,11.0,20.0,32.0
1670227200,24.0,359.0,70.0,56.0,15.0,6.0,21.0,21.0,20.0,4.0,34.0,32.0,20.0,36.0,20.0,29.0
1670230800,24.0,18.0,63.0,52.0,9.0,15.0,29.0,25.0,23.0,10.0,30.0,38.0,26.0,37.0,24.0,31.0
1670234400,21.0,26.0,66.0,29.0,13.0,23.0,26.0,27.0,9.0,5.0,32.0,26.0,28.0,42.0,20.0,29.0
1670238000,21.0,34.0,70.0,37.0,12.0,28.0,31.0,29.0,20.0,7.0,34.0,28.0,30.0,46.0,19.0,31.0
1670241600,20.0,41.0,63.0,49.0,5.0,34.0,35.0,31.0,25.0,8.0,43.0,35.0,30.0,54.0,18.0,32.0
1670245200,21.0,48.0,67.0,30.0,13.0,34.0,38.0,29.0,23.0,11.0,45.0,23.0,22.0,63.0,18.0,32.0
1670248800,21.0,50.0,65.0,44.0,15.0,35.0,40.0,28.0,17.0,9.0,45.0,57.0,21.0,54.0,17.0,34.0
1670252400,20.0,41.0,73.0,41.0,11.0,35.0,41.0,27.0,24.0,12.0,38.0,69.0,21.0,58.0,21.0,35.0
1670256000,22.0,48.0,73.0,58.0,15.0,35.0,46.0,26.0,29.0,12.0,40.0,80.0,15.0,67.0,20.0,37.0
1670259600,24.0,48.0,73.0,52.0,24.0,35.0,45.0,25.0,30.0,9.0,42.0,82.0,23.0,62.0,26.0,39.0
1670263200,27.0,47.0,72.0,38.0,20.0,33.0,48.0,24.0,31.0,14.0,42.0,86.0,15.0,71.0,24.0,40.0
1670266800,22.0,45.0,75.0,40.0,17.0,34.0,48.0,23.0,28.0,14.0,48.0,81.0,15.0,70.0,28.0,38.0
1670270400,26.0,42.0,71.0,54.0,13.0,37.0,45.0,22.0,26.0,11.0,38.0,49.0,22.0,56.0,29.0,39.0
1670274000,19.0,42.0,70.0,48.0,13.0,35.0,38.0,21.0,27.0,13.0,43.0,33.0,13.0,71.0,33.0,39.0
1670277600,25.0,44.0,68.0,55.0,17.0,38.0,42.0,23.0,25.0,10.0,40.0,6.0,19.0,69.0,35.0,42.0
1670281200,25.0,45.0,68.0,46.0,22.0,44.0,39.0,27.0,36.0,9.0,41.0,319.0,13.0,69.0,33.0,43.0
1670284800,26.0,44.0,68.0,45.0,27.0,39.0,42.0,30.0,28.0,14.0,50.0,35.0,25.0,76.0,33.0,44.0
1670288400,34.0,45.0,67.0,55.0,38.0,41.0,47.0,34.0,35.0,23.0,46.0,61.0,27.0,92.0,38.0,48.0
1670292000,40.0,45.0,80.0,54.0,44.0,40.0,61.0,38.0,41.0,31.0,43.0,80.0,21.0,99.0,43.0,52.0
1670295600,49.0,47.0,83.0,59.0,47.0,42.0,68.0,42.0,40.0,36.0,53.0,77.0,47.0,102.0,43.0,56.0
1670299200,58.0,46.0,92.0,66.0,47.0,39.0,72.0,46.0,42.0,45.0,55.0,80.0,42.0,106.0,49.0,59.0
1670302800,70.0,43.0,89.0,70.0,53.0,33.0,77.0,51.0,50.0,56.0,58.0,91.0,75.0,109.0,53.0,64.0
1670306400,73.0,48.0,90.0,69.0,54.0,32.0,84.0,61.0,60.0,59.0,65.0,86.0,85.0,118.0,51.0,66.0
1670310000,75.0,51.0,92.0,83.0,44.0,26.0,82.0,73.0,61.0,64.0,69.0,85.0,98.0,113.0,54.0,68.0
1670313600,73.0,49.0,92.0,75.0,47.0,26.0,76.0,82.0,65.0,61.0,72.0,83.0,99.0,110.0,57.0,67.0
1670317200,68.0,55.0,87.0,75.0,42.0,38.0,75.0,87.0,69.0,59.0,69.0,89.0,84.0,91.0,59.0,66.0
1670320800,59.0,60.0,87.0,61.0,39.0,45.0,68.0,80.0,51.0,42.0,71.0,80.0,92.0,84.0,56.0,62.0
1670324400,53.0,58.0,86.0,66.0,34.0,49.0,68.0,73.0,63.0,42.0,70.0,74.0,78.0,81.0,53.0,59.0
1670328000,47.0,61.0,81.0,70.0,23.0,51.0,65.0,67.0,55.0,35.0,77.0,74.0,72.0,85.0,49.0,58.0
1670331600,50.0,65.0,84.0,59.0,34.0,52.0,67.0,61.0,52.0,36.0,77.0,75.0,49.0,85.0,50.0,58.0
1670335200,49.0,68.0,82.0,69.0,38.0,52.0,67.0,57.0,44.0,33.0,75.0,85.0,47.0,79.0,50.0,60.0
1670338800,48.0,58.0,86.0,72.0,35.0,53.0,68.0,52.0,52.0,38.0,69.0,94.0,44.0,81.0,54.0,61.0
1670342400,48.0,64.0,84.0,77.0,40.0,50.0,71.0,46.0,56.0,39.0,70.0,96.0,32.0,84.0,53.0,63.0
1670346000,49.0,62.0,85.0,72.0,43.0,48.0,69.0,41.0,51.0,38.0,66.0,96.0,42.0,82.0,55.0,63.0
1670349600,52.0,61.0,84.0,64.0,43.0,43.0,71.0,38.0,50.0,40.0,67.0,97.0,25.0,85.0,55.0,63.0
1670353200,49.0,60.0,84.0,67.0,38.0,44.0,71.0,37.0,48.0,38.0,72.0,100.0,26.0,85.0,55.0,61.0
1670356800,53.0,56.0,81.0,75.0,31.0,48.0,71.0,37.0,45.0,34.0,59.0,89.0,37.0,79.0,53.0,60.0
1670360400,45.0,57.0,80.0,67.0,26.0,47.0,67.0,37.0,43.0,31.0,64.0,73.0,22.0,85.0,54.0,57.0
1670364000,46.0,60.0,78.0,69.0,24.0,50.0,67.0,37.0,38.0,25.0,59.0,44.0,31.0,87.0,52.0,57.0
1670367600,46.0,57.0,77.0,60.0,31.0,55.0,61.0,38.0,49.0,19.0,58.0,204.0,19.0,85.0,49.0,57.0
1670371200,44.0,56.0,77.0,58.0,33.0,48.0,61.0,39.0,37.0,24.0,69.0,54.0,36.0,92.0,46.0,55.0
1670374800,48.0,54.0,73.0,62.0,43.0,47.0,62.0,42.0,41.0,31.0,60.0,66.0,39.0,102.0,48.0,56.0
1670378400,50.0,49.0,83.0,58.0,47.0,44.0,70.0,45.0,46.0,39.0,51.0,81.0,30.0,106.0,49.0,57.0
1670382000,55.0,46.0,83.0,61.0,48.0,44.0,73.0,50.0,43.0,44.0,57.0,74.0,65.0,107.0,46.0,57.0
1670385600,60.0,40.0,93.0,65.0,47.0,40.0,73.0,58.0,42.0,54.0,57.0,76.0,70.0,108.0,49.0,58.0
1670389200,66.0,25.0,89.0,68.0,51.0,30.0,74.0,71.0,48.0,66.0,57.0,86.0,97.0,108.0,50.0,60.0
1670392800,65.0,21.0,88.0,65.0,48.0,30.0,78.0,84.0,57.0,72.0,63.0,79.0,97.0,114.0,45.0,61.0
1670396400,70.0,22.0,93.0,83.0,38.0,20.0,76.0,86.0,57.0,75.0,69.0,77.0,107.0,110.0,48.0,63.0
1670400000,69.0,28.0,92.0,75.0,41.0,14.0,74.0,89.0,60.0,72.0,73.0,74.0,103.0,108.0,50.0,61.0
1670403600,64.0,39.0,84.0,72.0,34.0,39.0,73.0,91.0,66.0,63.0,72.0,82.0,93.0,88.0,53.0,61.0
1670407200,56.0,48.0,84.0,54.0,32.0,48.0,68.0,84.0,44.0,35.0,75.0,70.0,101.0,83.0,48.0,54.0
1670410800,51.0,51.0,83.0,62.0,27.0,53.0,68.0,70.0,57.0,35.0,74.0,64.0,86.0,81.0,44.0,53.0
1670414400,44.0,54.0,77.0,65.0,16.0,55.0,66.0,61.0,48.0,28.0,80.0,64.0,81.0,84.0,40.0,51.0
1670418000,45.0,61.0,79.0,51.0,26.0,55.0,67.0,60.0,46.0,29.0,81.0,65.0,57.0,84.0,38.0,50.0
1670421600,44.0,64.0,76.0,63.0,28.0,57.0,67.0,58.0,38.0,26.0,80.0,79.0,56.0,77.0,37.0,51.0
1670425200,42.0,57.0,83.0,63.0,21.0,58.0,68.0,57.0,49.0,32.0,76.0,91.0,52.0,81.0,39.0,52.0
1670428800,43.0,63.0,81.0,73.0,25.0,54.0,70.0,49.0,52.0,32.0,74.0,95.0,42.0,84.0,37.0,54.0
1670432400,42.0,62.0,81.0,62.0,31.0,52.0,67.0,41.0,44.0,27.0,68.0,96.0,56.0,82.0,41.0,54.0
1670436000,45.0,61.0,81.0,52.0,25.0,46.0,69.0,35.0,42.0,28.0,68.0,93.0,30.0,84.0,39.0,55.0
1670439600,37.0,57.0,80.0,55.0,22.0,44.0,66.0,30.0,39.0,26.0,68.0,88.0,27.0,82.0,39.0,50.0
1670443200,39.0,52.0,75.0,66.0,17.0,48.0,62.0,26.0,34.0,21.0,51.0,66.0,36.0,71.0,36.0,47.0
1670446800,28.0,51.0,72.0,57.0,13.0,43.0,53.0,22.0,31.0,18.0,54.0,37.0,17.0,79.0,37.0,44.0
1670450400,30.0,53.0,70.0,62.0,16.0,44.0,54.0,23.0,25.0,13.0,46.0,2.0,25.0,78.0,36.0,44.0
1670454000,30.0,49.0,70.0,53.0,23.0,48.0,47.0,23.0,35.0,8.0,44.0,326.0,14.0,70.0,33.0,45.0
