ts,cch,hka,hko,hks,jkb,lfs,pen,sek,sha,skg,tkl,tpo,tun,ty1,wgl,g153
1669388400,11.2,8.3,4.7,3.2,0.7,11.5,0.7,10.1,1.4,2.5,0.7,5.2,10.1,0.7,14.8,9.0
1669392000,15.8,7.6,2.5,2.2,1.4,10.1,8.6,8.0,1.4,4.7,1.1,5.8,13.7,0.7,20.9,8.5
1669395600,18.7,17.3,4.3,5.4,1.4,12.2,9.4,7.0,5.4,10.8,0.4,4.6,13.7,0.7,21.6,8.0
1669399200,16.2,12.2,5.0,3.2,5.0,13.3,2.2,8.5,6.8,7.9,4.7,4.4,2.2,1.1,22.3,8.7
1669402800,17.3,12.2,5.4,3.3,5.2,14.1,3.9,9.3,7.5,8.6,5.4,6.1,3.3,1.5,22.9,9.0
1669406400,16.1,12.7,6.1,3.6,5.4,14.4,5.0,9.0,7.4,8.0,4.5,5.2,3.2,1.6,22.6,9.1
1669410000,15.8,13.6,6.9,3.9,5.3,14.2,5.9,9.8,6.5,7.2,4.6,6.4,2.8,2.8,25.1,9.6
1669413600,15.9,13.3,7.0,5.3,5.0,13.7,8.6,9.7,5.8,7.7,4.4,5.8,3.4,3.1,25.6,10.2
1669417200,15.2,12.2,7.3,4.4,4.8,13.0,9.0,9.8,6.1,6.7,4.3,5.9,2.7,3.0,24.4,10.0
1669420800,14.5,12.6,8.3,5.5,5.5,11.1,9.2,9.5,6.0,6.6,4.8,7.5,3.9,3.7,22.8,9.3
1669424400,14.1,12.9,9.4,6.8,6.3,11.1,10.5,9.3,7.1,8.1,6.2,8.4,5.0,4.8,22.2,9.9
1669428000,14.2,12.5,10.8,8.1,6.9,11.8,13.3,9.6,7.1,9.2,6.2,9.3,5.5,7.0,21.6,10.8
1669431600,13.7,13.0,12.2,8.9,8.2,11.6,14.1,9.9,7.5,9.9,7.0,9.5,6.7,8.7,20.7,11.3
1669435200,13.3,12.6,13.0,8.8,8.3,11.8,12.7,9.6,7.7,11.5,7.1,10.2,6.0,9.0,20.1,11.0
1669438800,15.7,13.2,13.3,8.4,7.6,11.3,12.7,9.1,7.3,11.3,7.0,11.0,7.4,9.3,19.4,10.6
1669442400,15.7,13.8,13.1,8.6,7.9,12.2,14.0,9.3,7.7,10.5,7.6,10.6,7.6,9.4,19.1,10.5
1669446000,17.6,13.8,12.3,8.3,7.3,13.5,13.6,9.7,7.3,10.0,7.8,10.9,6.8,9.8,18.6,10.8
1669449600,17.6,13.8,12.8,7.9,6.7,13.8,14.2,10.2,7.8,9.1,7.7,10.7,8.5,9.6,21.3,11.7
1669453200,18.0,13.7,13.2,7.1,6.0,12.5,15.4,10.0,7.5,8.8,7.3,9.6,7.5,8.4,23.1,12.2
1669456800,17.6,13.9,12.9,6.9,6.3,12.4,15.8,10.8,5.4,7.2,7.2,10.3,7.4,8.0,24.2,12.3
1669460400,17.4,15.3,13.0,6.3,5.7,11.9,17.7,12.0,6.2,8.3,6.2,10.7,7.1,7.1,24.5,13.0
1669464000,19.3,16.0,12.8,6.9,6.6,11.7,19.6,13.0,6.8,9.5,6.9,10.5,7.4,7.3,26.4,14.1
1669467600,20.6,17.3,13.4,7.2,6.6,12.3,20.5,14.5,6.7,9.7,7.4,9.1,6.4,7.9,28.2,14.5
1669471200,20.6,17.8,13.9,8.4,6.6,12.7,21.6,15.3,5.9,9.5,7.8,9.6,7.2,7.4,29.9,15.0
1669474800,21.0,17.4,13.9,8.7,6.7,14.0,20.5,15.9,6.3,11.5,7.4,11.6,6.3,8.1,30.4,15.3
1669478400,21.0,18.6,13.5,8.7,6.6,12.5,22.9,16.9,6.5,12.2,8.5,12.2,6.7,9.1,31.1,15.9
1669482000,22.9,20.0,14.8,8.6,6.2,12.7,23.8,18.0,7.3,12.5,9.0,13.5,6.8,9.7,31.4,15.8
1669485600,21.9,18.6,13.7,8.2,6.6,13.6,23.7,18.3,6.9,12.8,8.9,13.0,6.6,9.3,30.7,15.8
1669489200,21.6,18.8,13.7,8.0,6.5,14.0,23.6,18.2,7.2,12.6,9.0,12.6,7.5,9.3,30.8,15.8
1669492800,21.8,18.9,13.6,8.5,7.1,15.6,24.4,18.4,7.9,12.6,8.6,12.9,7.6,9.3,30.7,16.3
1669496400,21.3,18.7,13.3,8.0,6.4,15.5,23.6,18.8,7.7,13.0,8.9,14.3,6.7,9.5,31.3,16.3
1669500000,21.1,17.8,13.1,9.1,6.1,15.8,23.6,19.0,7.8,13.8,9.2,13.3,7.2,9.3,31.3,16.3
1669503600,21.8,17.9,12.8,7.3,6.3,16.0,23.3,19.1,7.9,12.6,9.2,12.5,6.7,8.6,30.1,15.8
1669507200,21.6,19.7,13.0,8.5,7.0,16.1,23.2,19.0,8.1,13.1,9.2,13.1,8.2,9.4,29.7,15.3
1669510800,21.3,19.4,13.6,9.4,7.8,17.5,23.2,19.6,9.3,15.5,10.8,14.2,9.2,10.5,28.7,15.9
1669514400,21.0,19.3,14.1,10.1,8.0,17.2,24.9,19.9,9.1,14.9,10.2,14.4,9.1,11.1,27.5,15.8
1669518000,20.4,19.0,14.4,10.1,9.0,16.6,23.9,19.8,9.8,14.0,10.6,13.7,9.8,11.6,25.0,15.0
1669521600,19.2,19.3,15.2,9.8,9.2,15.9,22.4,19.5,9.9,15.0,10.9,14.6,8.5,11.5,23.7,14.7
1669525200,20.7,18.7,15.0,9.4,8.2,15.7,20.9,18.5,9.2,14.1,10.1,13.9,9.0,11.6,22.9,14.1
1669528800,19.7,18.6,14.7,9.8,8.4,16.4,20.6,17.7,9.3,12.7,10.2,13.4,9.3,11.5,21.9,13.7
1669532400,21.0,18.3,13.5,8.9,7.7,16.1,18.8,16.0,8.6,11.7,9.5,12.8,8.2,11.1,20.0,13.0
1669536000,21.7,17.7,13.1,8.0,6.8,16.4,18.5,14.9,8.5,10.3,8.6,12.3,9.7,10.8,20.3,12.6
1669539600,18.8,16.6,13.2,6.9,5.8,15.2,17.8,13.7,8.1,10.0,8.4,10.9,8.3,9.2,21.1,12.7
1669543200,18.4,15.5,12.0,6.3,5.9,14.2,17.2,12.5,5.7,8.2,8.1,11.1,8.0,8.4,19.9,11.7
1669546800,16.3,15.9,12.1,5.2,5.2,13.5,17.2,12.8,6.4,8.5,6.7,10.9,7.8,6.9,18.7,11.8
1669550400,16.4,15.6,11.5,5.3,5.7,12.9,17.5,12.8,6.6,8.9,7.2,10.4,8.0,6.6,18.8,12.2
