ts,cch,hka,hko,hks,jkb,lfs,pen,sek,sha,skg,tkl,tpo,tun,ty1,wgl,g153
1669874400,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1669878000,,,,,,,,,,,,,,,,
1669881600,,,,,,,,,,,,,,,,
1669885200,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1669888800,,,,,,,,,,,,,,,,
1669892400,,,,,,,,,,,,,,,,
1669896000,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1669899600,,,,,,,,,,,,,,,,
1669903200,,,,,,,,,,,,,,,,
1669906800,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1669910400,,,,,,,,,,,,,,,,
1669914000,,,,,,,,,,,,,,,,
1669917600,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1669921200,,,,,,,,,,,,,,,,
1669924800,,,,,,,,,,,,,,,,
1669928400,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1669932000,,,,,,,,,,,,,,,,
1669935600,,,,,,,,,,,,,,,,
1669939200,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1669942800,,,,,,,,,,,,,,,,
1669946400,,,,,,,,,,,,,,,,
1669950000,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Sunny Intervals
1669953600,,,,,,,,,,,,,,,,
1669957200,,,,,,,,,,,,,,,,
1669960800,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Sunny Intervals
1669964400,,,,,,,,,,,,,,,,
1669968000,,,,,,,,,,,,,,,,
1669971600,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals
1669975200,,,,,,,,,,,,,,,,
1669978800,,,,,,,,,,,,,,,,
1669982400,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly 
1669986000,,,,,,,,,,,,,,,,
1669989600,,,,,,,,,,,,,,,,
1669993200,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Fine,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Mainly Cloudly 
1669996800,,,,,,,,,,,,,,,,
1670000400,,,,,,,,,,,,,,,,
1670004000,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Fine,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Mainly Cloudly 
1670007600,,,,,,,,,,,,,,,,
1670011200,,,,,,,,,,,,,,,,
1670014800,Cloudy,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Mainly Cloudly 
1670018400,,,,,,,,,,,,,,,,
1670022000,,,,,,,,,,,,,,,,
1670025600,Cloudy,Sunny Intervals,Sunny Intervals,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Sunny Intervals
1670029200,,,,,,,,,,,,,,,,
1670032800,,,,,,,,,,,,,,,,
1670036400,Cloudy,Sunny Intervals,Cloudy,Cloudy,Sunny Intervals,Sunny Intervals,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Cloudy
1670040000,,,,,,,,,,,,,,,,
1670043600,,,,,,,,,,,,,,,,
1670047200,Cloudy,Sunny Intervals,Cloudy,Cloudy,Sunny Intervals,Sunny Intervals,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Cloudy
1670050800,,,,,,,,,,,,,,,,
1670054400,,,,,,,,,,,,,,,,
1670058000,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Sunny Intervals
1670061600,,,,,,,,,,,,,,,,
1670065200,,,,,,,,,,,,,,,,
1670068800,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Mainly Cloudly 
1670072400,,,,,,,,,,,,,,,,
1670076000,,,,,,,,,,,,,,,,
1670079600,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly 
1670083200,,,,,,,,,,,,,,,,
1670086800,,,,,,,,,,,,,,,,
1670090400,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly 
1670094000,,,,,,,,,,,,,,,,
1670097600,,,,,,,,,,,,,,,,
1670101200,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Mainly Cloudly ,Cloudy,Cloudy,Cloudy,Cloudy,Mainly Cloudly ,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1670104800,,,,,,,,,,,,,,,,
1670108400,,,,,,,,,,,,,,,,
1670112000,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1670115600,,,,,,,,,,,,,,,,
1670119200,,,,,,,,,,,,,,,,
1670122800,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy,Cloudy,Cloudy,Sunny Intervals,Sunny Intervals,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy
1670126400,,,,,,,,,,,,,,,,
1670130000,,,,,,,,,,,,,,,,
1670133600,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy,Cloudy,Cloudy,Sunny Intervals,Sunny Intervals,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy
1670137200,,,,,,,,,,,,,,,,
1670140800,,,,,,,,,,,,,,,,
1670144400,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy
1670148000,,,,,,,,,,,,,,,,
1670151600,,,,,,,,,,,,,,,,
1670155200,Cloudy,Cloudy,Cloudy,Cloudy,Mainly Cloudly ,Cloudy,Cloudy,Cloudy,Cloudy,Mainly Cloudly ,Cloudy,Cloudy,Cloudy,Cloudy,Mainly Cloudly ,Cloudy
1670158800,,,,,,,,,,,,,,,,
1670162400,,,,,,,,,,,,,,,,
1670166000,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Mainly Cloudly ,Cloudy,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Mainly Cloudly 
1670169600,,,,,,,,,,,,,,,,
1670173200,,,,,,,,,,,,,,,,
1670176800,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Mainly Cloudly ,Cloudy,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Mainly Cloudly 
1670180400,,,,,,,,,,,,,,,,
1670184000,,,,,,,,,,,,,,,,
1670187600,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1670191200,,,,,,,,,,,,,,,,
1670194800,,,,,,,,,,,,,,,,
1670198400,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1670202000,,,,,,,,,,,,,,,,
1670205600,,,,,,,,,,,,,,,,
1670209200,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1670212800,,,,,,,,,,,,,,,,
1670216400,,,,,,,,,,,,,,,,
1670220000,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1670223600,,,,,,,,,,,,,,,,
1670227200,,,,,,,,,,,,,,,,
1670230800,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals
1670234400,,,,,,,,,,,,,,,,
1670238000,,,,,,,,,,,,,,,,
1670241600,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly 
1670245200,,,,,,,,,,,,,,,,
1670248800,,,,,,,,,,,,,,,,
1670252400,Cloudy,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Mainly Cloudly 
1670256000,,,,,,,,,,,,,,,,
1670259600,,,,,,,,,,,,,,,,
1670263200,Cloudy,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Mainly Cloudly 
1670266800,,,,,,,,,,,,,,,,
1670270400,,,,,,,,,,,,,,,,
1670274000,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Mainly Cloudly ,Cloudy,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Cloudy,Cloudy
1670277600,,,,,,,,,,,,,,,,
1670281200,,,,,,,,,,,,,,,,
1670284800,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy,Sunny Intervals,Sunny Intervals,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Cloudy,Cloudy
1670288400,,,,,,,,,,,,,,,,
1670292000,,,,,,,,,,,,,,,,
1670295600,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Sunny Intervals,Cloudy,Cloudy,Cloudy,Cloudy
1670299200,,,,,,,,,,,,,,,,
1670302800,,,,,,,,,,,,,,,,
1670306400,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Sunny Intervals,Cloudy,Cloudy,Cloudy,Cloudy
1670310000,,,,,,,,,,,,,,,,
1670313600,,,,,,,,,,,,,,,,
1670317200,Cloudy,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Sunny Intervals,Cloudy,Sunny Intervals,Cloudy,Sunny Intervals
1670320800,,,,,,,,,,,,,,,,
1670324400,,,,,,,,,,,,,,,,
1670328000,Cloudy,Cloudy,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Cloudy,Mainly Cloudly ,Mainly Cloudly ,Mainly Cloudly ,Cloudy,Mainly Cloudly ,Cloudy,Mainly Cloudly ,Cloudy,Mainly Cloudly 
1670331600,,,,,,,,,,,,,,,,
1670335200,,,,,,,,,,,,,,,,
1670338800,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1670342400,,,,,,,,,,,,,,,,
1670349600,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
