ts,windSpeed,windDir
1667361660,13.0,12
1667361720,12.0,14
1667361780,13.0,15
1667361840,12.0,16
1667361900,12.0,17
1667361960,12.0,17
1667362020,12.0,15
1667362080,12.0,17
1667362140,12.0,16
1667362200,12.0,14
1667362260,12.0,11
1667362320,12.0,13
1667362380,12.0,12
1667362440,12.0,11
1667362500,12.0,10
1667362560,12.0,11
1667362620,12.0,14
1667362680,12.0,13
1667362740,12.0,14
1667362800,12.0,17
1667362860,12.0,19
1667362920,12.0,18
1667362980,12.0,20
1667363040,12.0,21
1667363100,12.0,21
1667363160,12.0,19
1667363220,14.0,16
1667363280,14.0,16
1667363340,14.0,15
1667363400,14.0,13
1667363460,14.0,12
1667363520,14.0,12
1667363580,14.0,11
1667363640,14.0,9
1667363700,14.0,11
1667363760,12.0,11
1667363820,12.0,14
1667363880,12.0,14
1667363940,12.0,13
1667364000,12.0,13
1667364060,11.0,13
1667364120,10.0,13
1667364180,10.0,15
1667364240,10.0,19
1667364300,9.0,20
1667364360,10.0,20
1667364420,10.0,18
1667364480,10.0,17
1667364540,10.0,18
1667364600,10.0,18
1667364660,10.0,18
1667364720,10.0,20
1667364780,10.0,19
1667364840,10.0,17
1667364900,11.0,15
1667364960,10.0,13
1667365020,10.0,16
1667365080,10.0,17
1667365140,10.0,19
1667365200,10.0,20
1667365260,10.0,20
1667365320,11.0,21
1667365380,10.0,20
1667365440,10.0,19
1667365500,10.0,20
1667365560,11.0,20
1667365620,11.0,20
1667365680,11.0,20
1667365740,11.0,19
1667365800,11.0,21
