ts,windSpeed,windDir
1667290920,19.0,23
1667290980,19.0,23
1667291040,19.0,23
1667291100,19.0,24
1667291160,18.0,24
1667291220,17.0,23
1667291280,17.0,22
1667291340,17.0,21
1667291400,17.0,20
1667291460,18.0,18
1667291520,19.0,16
1667291580,20.0,14
1667291640,20.0,12
1667291700,21.0,10
1667291760,22.0,7
1667291820,23.0,4
1667291880,23.0,3
1667291940,24.0,3
1667292000,24.0,1
1667292060,25.0,360
1667292120,24.0,359
1667292180,24.0,358
1667292240,25.0,359
1667292300,24.0,360
1667292360,24.0,2
1667292420,24.0,4
1667292480,23.0,5
1667292540,23.0,6
1667292600,23.0,7
1667292660,22.0,8
1667292720,22.0,9
1667292780,22.0,9
1667292840,22.0,11
1667292900,22.0,11
1667292960,22.0,10
1667293020,21.0,10
1667293080,21.0,11
1667293140,21.0,11
1667293200,20.0,12
1667293260,19.0,11
1667293320,19.0,11
1667293380,18.0,12
1667293440,18.0,10
1667293500,17.0,10
1667293560,17.0,11
1667293620,17.0,12
1667293680,16.0,15
1667293740,15.0,16
1667293800,16.0,15
1667293860,16.0,17
1667293920,15.0,20
1667293980,15.0,22
1667294040,15.0,25
1667294100,15.0,27
1667294160,16.0,28
1667294220,17.0,28
1667294280,17.0,27
1667294340,17.0,27
1667294400,16.0,32
1667294460,15.0,36
1667294520,15.0,36
1667294580,14.0,35
1667294640,14.0,34
1667294700,14.0,33
1667294760,14.0,33
1667294820,12.0,35
1667294880,12.0,34
1667294940,12.0,32
1667295000,12.0,31
1667295060,13.0,28
1667295120,14.0,28
1667295180,14.0,29
1667295240,12.0,29
1667295300,12.0,32
1667295360,12.0,35
1667295420,12.0,36
1667295480,12.0,37
1667295540,11.0,39
1667295600,10.0,38
1667295660,10.0,39
1667295720,9.0,38
1667295780,9.0,33
1667295840,9.0,34
1667295900,9.0,35
1667295960,9.0,9999
1667296020,8.0,9999
1667296080,8.0,9999
1667296140,8.0,9999
1667296200,8.0,9999
1667296260,7.0,9999
1667296320,6.0,9999
1667296380,6.0,9999
1667296440,6.0,9999
1667296500,5.0,9999
1667296560,5.0,9999
1667296620,5.0,9999
1667296680,5.0,9999
1667296740,5.0,9999
1667296800,4.0,9999
1667296860,4.0,9999
1667296920,5.0,9999
1667296980,5.0,9999
1667297040,5.0,9999
1667297100,6.0,9999
1667297160,6.0,9999
1667297220,6.0,9999
1667297280,8.0,9999
1667297340,8.0,9999
1667297400,9.0,9999
1667297460,10.0,21
1667297520,10.0,21
1667297580,11.0,23
1667297640,11.0,29
1667297700,10.0,34
1667297760,10.0,9999
1667297820,9.0,9999
1667297880,9.0,9999
1667297940,9.0,9999
1667298000,8.0,9999
1667298060,8.0,9999
1667298120,7.0,9999
1667298180,6.0,9999
1667298240,6.0,9999
1667298300,6.0,9999
1667298360,6.0,9999
1667298420,6.0,9999
1667298480,6.0,9999
1667298540,6.0,9999
1667298600,6.0,9999
1667298660,6.0,44
1667298720,6.0,9999
1667298780,6.0,9999
1667298840,7.0,9999
1667298900,8.0,9999
1667298960,9.0,9999
1667299020,10.0,9999
1667299080,12.0,9999
1667299140,12.0,9999
1667299200,12.0,9999
1667299260,13.0,9999
1667299320,14.0,19
1667299380,14.0,15
1667299440,12.0,14
1667299500,12.0,13
1667299560,12.0,12
1667299620,10.0,10
1667299680,10.0,10
1667299740,10.0,10
1667299800,9.0,9
1667299860,9.0,11
1667299920,9.0,10
1667299980,10.0,11
1667300040,11.0,8
1667300100,11.0,5
1667300160,12.0,4
1667300220,12.0,3
1667300280,12.0,2
1667300340,13.0,1
1667300400,14.0,358
1667300460,15.0,359
1667300520,16.0,2
1667300580,17.0,3
1667300640,17.0,7
1667300700,17.0,10
1667300760,18.0,10
1667300820,18.0,10
1667300880,18.0,10
1667300940,18.0,12
1667301000,17.0,14
1667301060,17.0,14
1667301120,17.0,15
1667301180,16.0,16
1667301240,16.0,15
1667301300,17.0,13
1667301360,17.0,14
1667301420,17.0,16
1667301480,17.0,16
1667301540,17.0,14
1667301600,17.0,13
1667301660,17.0,13
1667301720,17.0,12
1667301780,16.0,11
1667301840,16.0,10
1667301900,15.0,11
1667301960,15.0,10
1667302020,14.0,10
1667302080,14.0,9
1667302140,15.0,10
1667302200,15.0,8
1667302260,15.0,7
1667302320,16.0,5
1667302380,17.0,6
1667302440,18.0,6
1667302500,18.0,7
1667302560,18.0,5
1667302620,19.0,5
1667302680,19.0,5
1667302740,19.0,4
1667302800,19.0,6
1667302860,19.0,7
1667302920,19.0,8
1667302980,18.0,6
1667303040,18.0,6
1667303100,18.0,6
1667303160,18.0,8
1667303220,18.0,8
1667303280,18.0,8
1667303340,17.0,10
1667303400,16.0,11
1667303460,16.0,11
1667303520,15.0,13
1667303580,15.0,16
1667303640,15.0,18
1667303700,14.0,17
1667303760,14.0,16
1667303820,14.0,16
1667303880,14.0,16
1667303940,15.0,15
1667304000,15.0,15
1667304060,16.0,13
1667304120,17.0,11
1667304180,17.0,9
1667304240,17.0,8
1667304300,17.0,9
1667304360,18.0,12
1667304420,18.0,11
1667304480,17.0,11
1667304540,17.0,10
1667304600,18.0,9
1667304660,18.0,12
1667304720,19.0,14
1667304780,19.0,17
1667304840,19.0,18
1667304900,19.0,19
1667304960,19.0,18
1667305020,21.0,21
1667305080,22.0,23
1667305140,22.0,26
1667305200,22.0,27
1667305260,21.0,26
1667305320,19.0,24
1667305380,19.0,22
1667305440,19.0,22
1667305500,19.0,23
1667305560,19.0,22
1667305620,18.0,19
1667305680,17.0,17
1667305740,16.0,16
1667305800,15.0,16
1667305860,14.0,15
1667305920,14.0,16
1667305980,14.0,15
1667306040,12.0,14
1667306100,12.0,13
1667306160,12.0,12
1667306220,12.0,12
1667306280,12.0,14
1667306340,12.0,13
1667306400,13.0,12
1667306460,14.0,13
1667306520,14.0,13
1667306580,14.0,13
1667306640,14.0,11
1667306700,14.0,10
1667306760,14.0,10
1667306820,14.0,11
1667306880,14.0,11
1667306940,13.0,11
1667307000,14.0,11
1667307060,14.0,11
1667307120,15.0,9
1667307180,16.0,8
1667307240,16.0,8
1667307300,17.0,10
1667307360,17.0,11
1667307420,17.0,11
1667307480,17.0,10
1667307540,18.0,9
1667307600,18.0,9
1667307660,17.0,9
1667307720,18.0,9
1667307780,18.0,10
1667307840,18.0,11
1667307900,18.0,10
1667307960,18.0,9
1667308020,19.0,10
1667308080,19.0,12
1667308140,21.0,12
1667308200,21.0,11
1667308260,21.0,9
1667308320,21.0,9
1667308380,21.0,10
1667308440,21.0,10
1667308500,21.0,9
1667308560,21.0,8
1667308620,20.0,5
1667308680,19.0,4
1667308740,19.0,4
1667308800,19.0,2
1667308860,18.0,3
1667308920,18.0,3
1667308980,18.0,3
1667309040,18.0,3
1667309100,17.0,4
1667309160,17.0,5
1667309220,16.0,4
1667309280,15.0,3
1667309340,15.0,1
1667309400,15.0,1
1667309460,14.0,3
1667309520,14.0,1
1667309580,14.0,1
1667309640,14.0,359
1667309700,14.0,357
1667309760,15.0,356
1667309820,16.0,355
1667309880,16.0,356
1667309940,16.0,357
1667310000,17.0,356
1667310060,17.0,356
1667310120,18.0,355
1667310180,18.0,355
1667310240,18.0,355
1667310300,18.0,356
1667310360,18.0,357
1667310420,17.0,358
1667310480,17.0,358
1667310540,17.0,358
1667310600,17.0,359
1667310660,17.0,359
1667310720,17.0,360
1667310780,17.0,359
1667310840,18.0,359
1667310900,18.0,359
1667310960,18.0,358
1667311020,19.0,359
1667311080,19.0,358
1667311140,19.0,358
1667311200,19.0,357
1667311260,19.0,356
1667311320,20.0,355
1667311380,20.0,355
1667311440,20.0,354
1667311500,21.0,354
1667311560,21.0,355
1667311620,21.0,356
1667311680,22.0,356
1667311740,22.0,356
1667311800,22.0,357
1667311860,23.0,358
1667311920,23.0,359
1667311980,24.0,360
1667312040,24.0,360
1667312100,25.0,360
1667312160,24.0,358
1667312220,24.0,357
1667312280,25.0,358
1667312340,26.0,359
1667312400,26.0,359
1667312460,26.0,359
1667312520,26.0,360
1667312580,26.0,360
1667312640,26.0,1
1667312700,26.0,1
1667312760,26.0,3
1667312820,26.0,2
1667312880,26.0,2
1667312940,26.0,2
1667313000,26.0,1
1667313060,26.0,1
1667313120,26.0,360
1667313180,26.0,360
1667313240,26.0,360
1667313300,26.0,359
1667313360,27.0,359
1667313420,27.0,359
1667313480,27.0,359
1667313540,27.0,359
1667313600,26.0,360
1667313660,26.0,1
1667313720,26.0,1
1667313780,27.0,1
1667313840,26.0,1
1667313900,25.0,1
1667313960,23.0,2
1667314020,23.0,2
1667314080,23.0,4
1667314140,23.0,6
1667314200,22.0,8
1667314260,22.0,9
1667314320,21.0,11
1667314380,19.0,11
1667314440,19.0,13
1667314500,18.0,15
1667314560,18.0,14
1667314620,18.0,14
1667314680,17.0,13
1667314740,16.0,11
1667314800,17.0,10
1667314860,16.0,9
1667314920,17.0,9
1667314980,17.0,9
1667315040,16.0,9
1667315100,17.0,8
1667315160,16.0,9
1667315220,15.0,11
1667315280,15.0,15
1667315340,15.0,18
1667315400,14.0,18
1667315460,14.0,20
1667315520,12.0,20
1667315580,12.0,21
1667315640,13.0,22
1667315700,12.0,24
1667315760,12.0,26
1667315820,12.0,26
1667315880,12.0,23
1667315940,13.0,21
1667316000,14.0,20
1667316060,14.0,19
1667316120,15.0,17
1667316180,15.0,15
1667316240,14.0,15
1667316300,14.0,15
1667316360,15.0,16
1667316420,16.0,16
1667316480,17.0,17
1667316540,17.0,17
1667316600,17.0,17
1667316660,18.0,16
1667316720,18.0,16
1667316780,18.0,17
1667316840,19.0,18
1667316900,19.0,14
1667316960,19.0,11
1667317020,19.0,9
1667317080,18.0,8
1667317140,18.0,6
1667317200,18.0,4
1667317260,18.0,4
1667317320,17.0,4
1667317380,17.0,3
1667317440,16.0,3
1667317500,15.0,5
1667317560,14.0,7
1667317620,14.0,9
1667317680,14.0,8
1667317740,14.0,6
1667317800,15.0,6
1667317860,15.0,6
1667317920,15.0,8
1667317980,16.0,9
1667318040,17.0,9
1667318100,17.0,7
1667318160,17.0,6
1667318220,17.0,6
1667318280,18.0,6
1667318340,18.0,9
1667318400,18.0,9
1667318460,18.0,10
1667318520,18.0,8
1667318580,19.0,7
1667318640,19.0,8
1667318700,19.0,7
1667318760,19.0,6
1667318820,19.0,3
1667318880,19.0,1
1667318940,19.0,1
1667319000,19.0,2
1667319060,19.0,1
1667319120,19.0,3
1667319180,18.0,2
1667319240,18.0,3
1667319300,17.0,4
1667319360,17.0,5
1667319420,17.0,6
1667319480,16.0,7
1667319540,16.0,7
1667319600,15.0,5
1667319660,15.0,4
1667319720,15.0,2
1667319780,15.0,2
1667319840,15.0,357
1667319900,15.0,358
1667319960,15.0,360
1667320020,15.0,360
1667320080,15.0,2
1667320140,15.0,1
1667320200,15.0,2
1667320260,15.0,5
1667320320,15.0,7
1667320380,15.0,7
1667320440,15.0,9
1667320500,15.0,9
1667320560,15.0,9
1667320620,15.0,11
1667320680,15.0,12
1667320740,15.0,15
1667320800,15.0,14
1667320860,15.0,13
1667320920,15.0,14
1667320980,15.0,17
1667321040,15.0,18
1667321100,14.0,21
1667321160,14.0,20
1667321220,14.0,19
1667321280,14.0,20
1667321340,14.0,19
1667321400,13.0,22
1667321460,13.0,25
1667321520,13.0,27
1667321580,14.0,27
1667321640,15.0,28
1667321700,15.0,26
1667321760,16.0,28
1667321820,17.0,28
1667321880,18.0,28
1667321940,18.0,30
1667322000,18.0,30
1667322060,18.0,30
1667322120,18.0,30
1667322180,17.0,31
1667322240,17.0,31
1667322300,17.0,30
1667322360,16.0,29
1667322420,16.0,30
1667322480,16.0,30
1667322540,16.0,29
1667322600,16.0,28
1667322660,15.0,26
1667322720,15.0,27
1667322780,15.0,26
1667322840,15.0,24
1667322900,15.0,24
1667322960,16.0,24
1667323020,15.0,23
1667323080,15.0,22
1667323140,16.0,23
1667323200,16.0,25
1667323260,16.0,25
1667323320,17.0,22
1667323380,17.0,22
1667323440,18.0,24
1667323500,19.0,26
1667323560,19.0,26
1667323620,19.0,26
1667323680,19.0,28
1667323740,19.0,27
1667323800,19.0,26
1667323860,19.0,25
1667323920,19.0,26
1667323980,18.0,25
1667324040,18.0,26
1667324100,17.0,27
1667324160,15.0,27
1667324220,15.0,26
1667324280,14.0,24
1667324340,14.0,23
1667324400,12.0,22
1667324460,12.0,22
1667324520,12.0,25
1667324580,11.0,27
1667324640,10.0,25
1667324700,11.0,24
1667324760,11.0,22
1667324820,10.0,23
1667324880,10.0,19
1667324940,10.0,19
1667325000,10.0,20
1667325060,11.0,18
1667325120,11.0,15
1667325180,12.0,13
1667325240,12.0,11
1667325300,12.0,9
1667325360,13.0,7
1667325420,14.0,6
1667325480,15.0,7
1667325540,16.0,8
1667325600,17.0,7
1667325660,17.0,7
1667325720,18.0,6
1667325780,17.0,3
1667325840,17.0,3
1667325900,17.0,4
1667325960,17.0,6
1667326020,18.0,6
1667326080,18.0,7
1667326140,18.0,7
1667326200,18.0,6
1667326260,19.0,5
1667326320,19.0,5
1667326380,19.0,6
1667326440,19.0,5
1667326500,20.0,5
1667326560,19.0,5
1667326620,19.0,4
1667326680,19.0,4
1667326740,19.0,3
1667326800,19.0,4
1667326860,18.0,5
1667326920,18.0,7
1667326980,17.0,10
1667327040,16.0,15
1667327100,16.0,16
1667327160,15.0,14
1667327220,15.0,15
1667327280,15.0,14
1667327340,15.0,15
1667327400,15.0,16
1667327460,16.0,16
1667327520,17.0,14
1667327580,17.0,11
1667327640,17.0,7
1667327700,18.0,6
1667327760,19.0,7
1667327820,19.0,5
1667327880,20.0,6
1667327940,21.0,5
1667328000,21.0,3
1667328060,21.0,1
1667328120,22.0,360
1667328180,23.0,359
1667328240,23.0,359
1667328300,23.0,358
1667328360,23.0,357
1667328420,22.0,358
1667328480,22.0,358
1667328540,22.0,2
1667328600,17.0,30
1667328660,16.0,26
1667328720,16.0,18
1667328780,17.0,14
1667328840,17.0,12
1667328900,18.0,9
1667328960,18.0,8
1667329020,18.0,9
1667329080,17.0,10
1667329140,18.0,7
1667329200,18.0,4
1667329260,18.0,3
1667329320,17.0,6
1667329380,17.0,7
1667329440,18.0,7
1667329500,18.0,9
1667329560,18.0,9
1667329620,19.0,7
1667329680,19.0,5
1667329740,19.0,5
1667329800,19.0,5
1667329860,19.0,6
1667329920,19.0,7
1667329980,19.0,6
1667330040,18.0,7
1667330100,18.0,8
1667330160,18.0,7
1667330220,17.0,8
1667330280,17.0,8
1667330340,18.0,10
1667330400,18.0,13
1667330460,18.0,13
1667330520,18.0,11
1667330580,18.0,11
1667330640,18.0,11
1667330700,17.0,10
1667330760,16.0,12
1667330820,15.0,14
1667330880,15.0,15
1667330940,15.0,15
1667331000,15.0,14
1667331060,15.0,13
1667331120,17.0,13
1667331180,17.0,13
1667331240,18.0,14
1667331300,18.0,15
1667331360,19.0,15
1667331420,19.0,14
1667331480,19.0,13
1667331540,19.0,11
1667331600,18.0,10
1667331660,18.0,11
1667331720,18.0,11
1667331780,18.0,11
1667331840,18.0,11
1667331900,18.0,13
1667331960,18.0,15
1667332020,18.0,16
1667332080,18.0,19
1667332140,18.0,21
1667332200,17.0,21
1667332260,17.0,22
1667332320,17.0,22
1667332380,17.0,23
1667332440,17.0,21
1667332500,17.0,18
1667332560,16.0,16
1667332620,16.0,13
1667332680,17.0,11
1667332740,17.0,9
1667332800,18.0,8
1667332860,18.0,7
1667332920,18.0,9
1667332980,18.0,9
1667333040,18.0,9
1667333100,17.0,11
1667333160,17.0,12
1667333220,17.0,11
1667333280,17.0,11
1667333340,17.0,12
1667333400,17.0,14
1667333460,17.0,13
1667333520,18.0,10
1667333580,18.0,10
1667333640,18.0,10
1667333700,18.0,9
1667333760,18.0,9
1667333820,18.0,10
1667333880,17.0,12
1667333940,17.0,12
1667334000,17.0,13
1667334060,17.0,14
1667334120,16.0,13
1667334180,17.0,13
1667334240,16.0,12
1667334300,17.0,11
1667334360,17.0,9
1667334420,17.0,8
1667334480,17.0,8
1667334540,17.0,7
1667334600,17.0,6
1667334660,17.0,6
1667334720,15.0,9
1667334780,15.0,12
1667334840,14.0,14
1667334900,14.0,14
1667334960,15.0,16
1667335020,15.0,18
1667335080,15.0,18
1667335140,15.0,19
1667335200,15.0,20
1667335260,15.0,20
1667335320,15.0,20
1667335380,16.0,17
1667335440,17.0,14
1667335500,16.0,15
1667335560,15.0,15
1667335620,15.0,14
1667335680,14.0,13
1667335740,14.0,13
1667335800,14.0,12
1667335860,13.0,10
1667335920,12.0,8
1667335980,12.0,9
1667336040,12.0,7
1667336100,12.0,8
1667336160,12.0,7
1667336220,12.0,7
1667336280,14.0,7
1667336340,14.0,6
1667336400,14.0,5
1667336460,15.0,4
1667336520,17.0,7
1667336580,17.0,8
1667336640,16.0,8
1667336700,17.0,9
1667336760,17.0,8
1667336820,18.0,8
1667336880,18.0,9
1667336940,18.0,9
1667337000,18.0,11
1667337060,18.0,12
1667337120,18.0,12
1667337180,18.0,13
1667337240,19.0,16
1667337300,19.0,17
1667337360,18.0,19
1667337420,18.0,19
1667337480,17.0,18
1667337540,16.0,20
1667337600,16.0,20
1667337660,15.0,19
1667337720,15.0,18
1667337780,14.0,17
1667337840,14.0,14
1667337900,15.0,12
1667337960,15.0,11
1667338020,16.0,11
1667338080,17.0,10
1667338140,18.0,9
1667338200,18.0,8
1667338260,18.0,8
1667338320,19.0,7
1667338380,19.0,6
1667338440,19.0,7
1667338500,18.0,9
1667338560,18.0,9
1667338620,18.0,9
1667338680,18.0,10
1667338740,18.0,12
1667338800,18.0,11
1667338860,18.0,11
1667338920,18.0,10
1667338980,18.0,12
1667339040,18.0,12
1667339100,18.0,12
1667339160,17.0,10
1667339220,17.0,9
1667339280,17.0,9
1667339340,17.0,7
1667339400,16.0,8
1667339460,16.0,7
1667339520,17.0,8
1667339580,17.0,7
1667339640,17.0,5
1667339700,17.0,5
1667339760,17.0,5
1667339820,17.0,5
1667339880,17.0,4
1667339940,17.0,3
1667340000,18.0,2
1667340060,18.0,3
1667340120,18.0,3
1667340180,18.0,3
1667340240,18.0,4
1667340300,18.0,4
1667340360,18.0,2
1667340420,18.0,2
1667340480,18.0,3
1667340540,18.0,3
1667340600,17.0,4
1667340660,16.0,3
1667340720,15.0,3
1667340780,15.0,2
1667340840,15.0,360
1667340900,15.0,358
1667340960,14.0,359
1667341020,15.0,359
1667341080,15.0,359
1667341140,15.0,360
1667341200,15.0,1
1667341260,15.0,360
1667341320,15.0,360
1667341380,15.0,1
1667341440,14.0,3
1667341500,14.0,4
1667341560,15.0,3
1667341620,15.0,2
1667341680,15.0,3
1667341740,15.0,3
1667341800,15.0,4
1667341860,16.0,6
1667341920,15.0,6
1667341980,16.0,6
1667342040,17.0,6
1667342100,17.0,7
1667342160,16.0,9
1667342220,15.0,9
1667342280,15.0,9
1667342340,15.0,8
1667342400,15.0,8
1667342460,15.0,6
1667342520,15.0,4
1667342580,16.0,3
1667342640,16.0,3
1667342700,15.0,3
1667342760,16.0,3
1667342820,15.0,2
1667342880,16.0,2
1667342940,16.0,1
1667343000,16.0,359
1667343060,16.0,359
1667343120,16.0,359
1667343180,15.0,360
1667343240,15.0,360
1667343300,15.0,358
1667343360,15.0,358
1667343420,15.0,359
1667343480,15.0,360
1667343540,15.0,2
1667343600,16.0,2
1667343660,17.0,2
1667343720,17.0,1
1667343780,17.0,2
1667343840,17.0,3
1667343900,17.0,3
1667343960,18.0,3
1667344020,18.0,2
1667344080,18.0,360
1667344140,18.0,359
1667344200,18.0,359
1667344260,17.0,360
1667344320,17.0,1
1667344380,17.0,360
1667344440,17.0,360
1667344500,17.0,359
1667344560,17.0,359
1667344620,18.0,360
1667344680,18.0,1
1667344740,19.0,1
1667344800,19.0,1
1667344860,21.0,359
1667344920,21.0,360
1667344980,22.0,359
1667345040,22.0,360
1667345100,21.0,1
1667345160,22.0,1
1667345220,22.0,1
1667345280,22.0,360
1667345340,22.0,360
1667345400,22.0,359
1667345460,21.0,360
1667345520,22.0,360
1667345580,22.0,360
1667345640,22.0,1
1667345700,22.0,360
1667345760,21.0,360
1667345820,20.0,359
1667345880,19.0,359
1667345940,19.0,360
1667346000,19.0,1
1667346060,19.0,1
1667346120,19.0,1
1667346180,19.0,1
1667346240,19.0,359
1667346300,19.0,359
1667346360,20.0,359
1667346420,21.0,359
1667346480,21.0,359
1667346540,21.0,358
1667346600,20.0,358
1667346660,20.0,358
1667346720,21.0,360
1667346780,21.0,360
1667346840,21.0,1
1667346900,21.0,360
1667346960,21.0,359
1667347020,21.0,359
1667347080,22.0,359
1667347140,22.0,359
1667347200,22.0,358
1667347260,22.0,359
1667347320,22.0,358
1667347380,22.0,357
1667347440,22.0,358
1667347500,22.0,359
1667347560,22.0,360
1667347620,22.0,360
1667347680,21.0,360
1667347740,22.0,360
1667347800,22.0,360
1667347860,23.0,360
1667347920,22.0,359
1667347980,22.0,359
1667348040,22.0,360
1667348100,22.0,1
1667348160,22.0,360
1667348220,22.0,360
1667348280,22.0,360
1667348340,21.0,1
1667348400,20.0,2
1667348460,19.0,2
1667348520,18.0,3
1667348580,18.0,3
1667348640,17.0,2
1667348700,17.0,360
1667348760,16.0,360
1667348820,17.0,358
1667348880,17.0,357
1667348940,17.0,356
1667349000,17.0,354
1667349060,17.0,352
1667349120,17.0,351
1667349180,17.0,350
1667349240,17.0,350
1667349300,17.0,349
1667349360,17.0,349
1667349420,17.0,348
1667349480,17.0,348
1667349540,17.0,346
1667349600,16.0,346
1667349660,16.0,346
1667349720,17.0,348
1667349780,17.0,350
1667349840,17.0,352
1667349900,17.0,352
1667349960,17.0,353
1667350020,17.0,354
1667350080,17.0,355
1667350140,17.0,356
1667350200,17.0,358
1667350260,17.0,359
1667350320,17.0,357
1667350380,17.0,353
1667350440,16.0,351
1667350500,16.0,350
1667350560,16.0,349
1667350620,16.0,348
1667350680,15.0,347
1667350740,15.0,347
1667350800,15.0,346
1667350860,15.0,345
1667350920,15.0,344
1667350980,15.0,345
1667351040,15.0,345
1667351100,15.0,345
1667351160,16.0,346
1667351220,16.0,345
1667351280,16.0,344
1667351340,16.0,343
1667351400,16.0,342
1667351460,15.0,343
1667351520,15.0,343
1667351580,15.0,344
1667351640,14.0,343
1667351700,14.0,343
1667351760,15.0,343
1667351820,15.0,344
1667351880,15.0,345
1667351940,15.0,346
1667352000,16.0,345
1667352060,17.0,345
1667352120,17.0,344
1667352180,18.0,344
1667352240,18.0,344
1667352300,19.0,342
1667352360,19.0,343
1667352420,19.0,342
1667352480,19.0,341
1667352540,19.0,341
1667352600,19.0,340
1667352660,19.0,341
1667352720,19.0,341
1667352780,19.0,342
1667352840,18.0,343
1667352900,18.0,344
1667352960,18.0,344
1667353020,18.0,345
1667353080,18.0,345
1667353140,18.0,346
1667353200,18.0,347
1667353260,18.0,347
1667353320,18.0,347
1667353380,18.0,345
1667353440,19.0,345
1667353500,19.0,345
1667353560,19.0,344
1667353620,19.0,343
1667353680,19.0,342
1667353740,18.0,340
1667353800,18.0,340
1667353860,18.0,339
1667353920,18.0,338
1667353980,18.0,339
1667354040,18.0,338
1667354100,18.0,338
1667354160,17.0,338
1667354220,18.0,339
1667354280,18.0,341
1667354340,18.0,342
1667354400,18.0,342
1667354460,18.0,342
1667354520,19.0,343
1667354580,19.0,342
1667354640,19.0,342
1667354700,19.0,342
1667354760,19.0,341
1667354820,19.0,340
1667354880,19.0,339
1667354940,19.0,338
1667355000,19.0,337
1667355060,19.0,337
1667355120,19.0,337
1667355180,19.0,337
1667355240,19.0,338
1667355300,19.0,338
