ts,windSpeed,windDir
1667242620,50.0,7
1667242680,51.0,7
1667242740,50.0,7
1667242800,49.0,6
1667242860,47.0,5
1667242920,46.0,5
1667242980,47.0,5
1667243040,48.0,6
1667243100,49.0,5
1667243160,49.0,5
1667243220,48.0,4
1667243280,49.0,4
1667243340,50.0,4
1667243400,51.0,5
1667243460,53.0,5
1667243520,55.0,5
1667243580,55.0,6
1667243640,55.0,6
1667243700,57.0,5
1667243760,57.0,5
1667243820,59.0,7
1667243880,59.0,7
1667243940,59.0,7
1667244000,59.0,7
1667244060,57.0,6
1667244120,54.0,5
1667244180,54.0,5
1667244240,54.0,5
1667244300,53.0,6
1667244360,53.0,6
1667244420,51.0,5
1667244480,50.0,5
1667244540,49.0,5
1667244600,49.0,5
1667244660,51.0,5
1667244720,52.0,7
1667244780,53.0,7
1667244840,54.0,7
1667244900,54.0,7
1667244960,55.0,7
1667245020,55.0,8
1667245080,55.0,9
1667245140,56.0,8
1667245200,58.0,9
1667245260,57.0,9
1667245320,57.0,9
1667245380,57.0,9
1667245440,56.0,9
1667245500,57.0,10
1667245560,56.0,10
1667245620,55.0,10
1667245680,56.0,11
1667245740,56.0,11
1667245800,56.0,10
1667245860,57.0,10
1667245920,58.0,10
1667245980,57.0,9
1667246040,55.0,9
1667246100,55.0,8
1667246160,55.0,8
1667246220,55.0,8
1667246280,54.0,7
1667246340,54.0,6
1667246400,53.0,6
1667246460,51.0,4
1667246520,50.0,4
1667246580,50.0,5
1667246640,52.0,5
1667246700,52.0,5
1667246760,53.0,5
1667246820,53.0,5
1667246880,54.0,5
1667246940,55.0,6
1667247000,54.0,6
1667247060,55.0,8
1667247120,54.0,8
1667247180,53.0,8
1667247240,53.0,9
1667247300,53.0,9
1667247360,51.0,9
1667247420,52.0,9
1667247480,50.0,9
1667247540,49.0,7
1667247600,49.0,7
1667247660,48.0,6
1667247720,48.0,5
1667247780,49.0,5
1667247840,49.0,4
1667247900,48.0,4
1667247960,48.0,4
1667248020,47.0,3
1667248080,48.0,4
1667248140,50.0,5
1667248200,50.0,5
1667248260,50.0,5
1667248320,48.0,4
1667248380,48.0,4
1667248440,47.0,4
1667248500,46.0,4
1667248560,47.0,5
1667248620,48.0,5
1667248680,48.0,5
1667248740,46.0,5
1667248800,45.0,4
1667248860,44.0,4
1667248920,45.0,4
1667248980,45.0,4
1667249040,45.0,3
1667249100,44.0,3
1667249160,45.0,1
1667249220,44.0,1
1667249280,44.0,360
1667249340,46.0,1
1667249400,46.0,1
1667249460,48.0,1
1667249520,49.0,1
1667249580,48.0,1
1667249640,48.0,1
1667249700,49.0,1
1667249760,48.0,2
1667249820,49.0,2
1667249880,48.0,2
1667249940,48.0,2
1667250000,48.0,3
1667250060,49.0,3
1667250120,49.0,4
1667250180,51.0,4
1667250240,53.0,6
1667250300,52.0,5
1667250360,53.0,5
1667250420,52.0,5
1667250480,52.0,5
1667250540,51.0,5
1667250600,52.0,4
1667250660,51.0,3
1667250720,50.0,3
1667250780,48.0,3
1667250840,46.0,2
1667250900,46.0,2
1667250960,46.0,2
1667251020,45.0,2
1667251080,45.0,2
1667251140,45.0,2
1667251200,45.0,3
1667251260,46.0,3
1667251320,47.0,4
1667251380,49.0,5
1667251440,50.0,7
1667251500,50.0,7
1667251560,49.0,7
1667251620,49.0,7
1667251680,49.0,6
1667251740,50.0,6
1667251800,51.0,7
1667251860,51.0,6
1667251920,51.0,5
1667251980,51.0,5
1667252040,50.0,5
1667252100,50.0,5
1667252160,50.0,5
1667252220,50.0,5
1667252280,50.0,6
1667252340,50.0,6
1667252400,50.0,10
1667252460,50.0,7
1667252520,50.0,7
1667252580,50.0,7
1667252640,51.0,7
1667252700,51.0,6
1667252760,54.0,7
1667252820,55.0,8
1667252880,55.0,9
1667252940,54.0,8
1667253000,53.0,7
1667253060,53.0,7
1667253120,55.0,8
1667253180,54.0,9
1667253240,55.0,8
1667253300,55.0,9
1667253360,53.0,8
1667253420,54.0,8
1667253480,54.0,6
1667253540,54.0,7
1667253600,54.0,6
1667253660,53.0,7
1667253720,51.0,7
1667253780,51.0,6
1667253840,52.0,7
1667253900,51.0,6
1667253960,51.0,7
1667254020,51.0,7
1667254080,52.0,7
1667254140,51.0,7
1667254200,53.0,8
1667254260,51.0,7
1667254320,51.0,6
1667254380,51.0,7
1667254440,51.0,6
1667254500,53.0,6
1667254560,53.0,6
1667254620,53.0,6
1667254680,53.0,5
1667254740,54.0,6
1667254800,55.0,5
1667254860,56.0,6
1667254920,57.0,6
1667254980,57.0,7
1667255040,57.0,7
1667255100,58.0,7
1667255160,58.0,8
1667255220,57.0,7
1667255280,57.0,7
1667255340,57.0,8
1667255400,56.0,7
1667255460,55.0,7
1667255520,54.0,6
1667255580,53.0,4
1667255640,53.0,4
1667255700,51.0,4
1667255760,51.0,5
1667255820,51.0,5
1667255880,51.0,5
1667255940,51.0,5
1667256000,53.0,6
1667256060,54.0,6
1667256120,54.0,7
1667256180,55.0,8
1667256240,53.0,7
1667256300,53.0,7
1667256360,53.0,6
1667256420,54.0,7
1667256480,55.0,8
1667256540,55.0,8
1667256600,54.0,7
1667256660,54.0,8
1667256720,55.0,8
1667256780,55.0,8
1667256840,55.0,8
1667256900,54.0,8
1667256960,53.0,8
1667257020,53.0,8
1667257080,52.0,8
1667257140,51.0,8
1667257200,51.0,9
1667257260,51.0,9
1667257320,51.0,9
1667257380,50.0,9
1667257440,51.0,9
1667257500,51.0,10
1667257560,51.0,10
1667257620,51.0,11
1667257680,51.0,11
1667257740,50.0,10
1667257800,50.0,10
1667257860,49.0,10
1667257920,49.0,10
1667257980,49.0,10
1667258040,48.0,10
1667258100,48.0,10
1667258160,47.0,10
1667258220,46.0,9
1667258280,46.0,9
1667258340,46.0,9
1667258400,46.0,9
1667258460,46.0,9
1667258520,46.0,8
1667258580,45.0,8
1667258640,45.0,9
1667258700,45.0,9
1667258760,44.0,8
1667258820,44.0,8
1667258880,44.0,8
1667258940,43.0,11
1667259000,43.0,7
1667259060,43.0,8
1667259120,43.0,8
1667259180,44.0,8
1667259240,45.0,8
1667259300,45.0,7
1667259360,46.0,6
1667259420,46.0,7
1667259480,46.0,6
1667259540,47.0,7
1667259600,47.0,6
1667259660,46.0,5
1667259720,46.0,5
1667259780,46.0,5
1667259840,46.0,5
1667259900,47.0,6
1667259960,48.0,6
1667260020,47.0,6
1667260080,48.0,6
1667260140,47.0,6
1667260200,47.0,5
1667260260,48.0,5
1667260320,47.0,5
1667260380,46.0,5
1667260440,45.0,5
1667260500,45.0,6
1667260560,45.0,5
1667260620,46.0,6
1667260680,45.0,6
1667260740,44.0,7
1667260800,44.0,7
1667260860,43.0,7
1667260920,44.0,7
1667260980,45.0,6
1667261040,45.0,6
1667261100,45.0,7
1667261160,45.0,8
1667261220,44.0,7
1667261280,44.0,7
1667261340,45.0,6
1667261400,46.0,7
1667261460,46.0,7
1667261520,45.0,7
1667261580,44.0,8
1667261640,44.0,8
1667261700,44.0,8
1667261760,43.0,8
1667261820,43.0,9
1667261880,42.0,9
1667261940,42.0,9
1667262000,42.0,9
1667262060,44.0,9
1667262120,45.0,9
1667262180,45.0,9
1667262240,46.0,9
1667262300,46.0,9
1667262360,46.0,9
1667262420,47.0,9
1667262480,48.0,10
1667262540,48.0,11
1667262600,47.0,10
1667262660,46.0,11
1667262720,45.0,10
1667262780,46.0,10
1667262840,46.0,10
1667262900,46.0,10
1667262960,46.0,10
1667263020,45.0,10
1667263080,45.0,9
1667263140,46.0,9
1667263200,47.0,10
1667263260,46.0,9
1667263320,47.0,9
1667263380,45.0,10
1667263440,44.0,9
1667263500,45.0,9
1667263560,45.0,10
1667263620,46.0,10
1667263680,45.0,10
1667263740,45.0,10
1667263800,46.0,9
1667263860,46.0,10
1667263920,46.0,9
1667263980,46.0,9
1667264040,47.0,9
1667264100,46.0,10
1667264160,46.0,10
1667264220,45.0,10
1667264280,45.0,10
1667264340,44.0,10
1667264400,43.0,10
1667264460,42.0,9
1667264520,42.0,8
1667264580,41.0,8
1667264640,40.0,8
1667264700,40.0,8
1667264760,40.0,7
1667264820,42.0,7
1667264880,42.0,8
1667264940,42.0,8
1667265000,43.0,8
1667265060,42.0,9
1667265120,43.0,10
1667265180,43.0,10
1667265240,44.0,10
1667265300,44.0,10
1667265360,45.0,11
1667265420,44.0,10
1667265480,44.0,10
1667265540,44.0,11
1667265600,44.0,10
1667265660,45.0,11
1667265720,47.0,11
1667265780,48.0,12
1667265840,48.0,12
1667265900,47.0,12
1667265960,46.0,12
1667266020,46.0,11
1667266080,46.0,11
1667266140,46.0,10
1667266200,46.0,10
1667266260,45.0,9
1667266320,42.0,9
1667266380,42.0,8
1667266440,41.0,9
1667266500,41.0,8
1667266560,40.0,8
1667266620,40.0,8
1667266680,40.0,8
1667266740,40.0,6
1667266800,40.0,6
1667266860,39.0,6
1667266920,39.0,6
1667266980,39.0,5
1667267040,39.0,5
1667267100,39.0,5
1667267160,40.0,5
1667267220,40.0,5
1667267280,41.0,5
1667267340,42.0,7
1667267400,43.0,7
1667267460,43.0,8
1667267520,44.0,8
1667267580,44.0,8
1667267640,44.0,8
1667267700,44.0,9
1667267760,44.0,9
1667267820,44.0,9
1667267880,43.0,9
1667267940,43.0,9
1667268000,42.0,8
1667268060,42.0,8
1667268120,42.0,8
1667268180,41.0,8
1667268240,42.0,8
1667268300,41.0,8
1667268360,41.0,8
1667268420,41.0,8
1667268480,40.0,8
1667268540,41.0,8
1667268600,41.0,10
1667268660,42.0,10
1667268720,43.0,11
1667268780,44.0,10
1667268840,43.0,11
1667268900,44.0,11
1667268960,45.0,10
1667269020,45.0,10
1667269080,45.0,10
1667269140,44.0,9
1667269200,42.0,8
1667269260,41.0,6
1667269320,40.0,6
1667269380,38.0,5
1667269440,37.0,4
1667269500,36.0,4
1667269560,33.0,4
1667269620,32.0,3
1667269680,31.0,3
1667269740,30.0,4
1667269800,30.0,4
1667269860,29.0,4
1667269920,29.0,4
1667269980,29.0,4
1667270040,30.0,5
1667270100,30.0,4
1667270160,30.0,4
1667270220,30.0,7
1667270280,30.0,8
1667270340,30.0,8
1667270400,32.0,9
1667270460,33.0,10
1667270520,33.0,9
1667270580,33.0,9
1667270640,33.0,10
1667270700,32.0,10
1667270760,33.0,11
1667270820,33.0,9
1667270880,34.0,7
1667270940,34.0,6
1667271000,34.0,6
1667271060,35.0,5
1667271120,34.0,5
1667271180,34.0,5
1667271240,35.0,5
1667271300,35.0,4
1667271360,35.0,3
1667271420,35.0,3
1667271480,33.0,3
1667271540,33.0,3
1667271600,33.0,3
1667271660,33.0,4
1667271720,33.0,5
1667271780,34.0,6
1667271840,35.0,5
1667271900,35.0,5
1667271960,36.0,5
1667272020,36.0,5
1667272080,39.0,6
1667272140,39.0,6
1667272200,40.0,6
1667272260,39.0,6
1667272320,39.0,5
1667272380,39.0,6
1667272440,38.0,6
1667272500,37.0,5
1667272560,38.0,6
1667272620,38.0,6
1667272680,38.0,5
1667272740,37.0,4
1667272800,37.0,4
1667272860,38.0,5
1667272920,38.0,5
1667272980,37.0,6
1667273040,37.0,6
1667273100,37.0,5
1667273160,37.0,6
1667273220,36.0,6
1667273280,36.0,5
1667273340,35.0,6
1667273400,35.0,6
1667273460,33.0,4
1667273520,33.0,3
1667273580,33.0,360
1667273640,33.0,358
1667273700,33.0,359
1667273760,33.0,358
1667273820,32.0,358
1667273880,33.0,358
1667273940,35.0,359
1667274000,36.0,360
1667274060,38.0,1
1667274120,39.0,4
1667274180,39.0,5
1667274240,39.0,8
1667274300,39.0,8
1667274360,38.0,8
1667274420,38.0,9
1667274480,36.0,9
1667274540,35.0,8
1667274600,33.0,8
1667274660,32.0,8
1667274720,32.0,7
1667274780,30.0,5
1667274840,30.0,5
1667274900,29.0,5
1667274960,28.0,4
1667275020,28.0,2
1667275080,28.0,1
1667275140,29.0,359
1667275200,28.0,358
1667275260,28.0,357
1667275320,28.0,356
1667275380,28.0,357
1667275440,28.0,356
1667275500,28.0,354
1667275560,29.0,355
1667275620,30.0,357
1667275680,30.0,359
1667275740,30.0,360
1667275800,30.0,360
1667275860,31.0,1
1667275920,32.0,2
1667275980,32.0,1
1667276040,33.0,1
1667276100,34.0,3
1667276160,35.0,4
1667276220,34.0,1
1667276280,34.0,360
1667276340,33.0,360
1667276400,33.0,360
1667276460,34.0,359
1667276520,34.0,360
1667276580,35.0,2
1667276640,35.0,2
1667276700,36.0,1
1667276760,36.0,359
1667276820,37.0,359
1667276880,37.0,358
1667276940,39.0,357
1667277000,39.0,355
1667277060,38.0,354
1667277120,38.0,352
1667277180,38.0,351
1667277240,38.0,349
1667277300,38.0,348
1667277360,38.0,349
1667277420,38.0,350
1667277480,39.0,353
1667277540,40.0,355
1667277600,41.0,357
1667277660,41.0,358
1667277720,42.0,359
1667277780,42.0,360
1667277840,42.0,1
1667277900,44.0,4
1667277960,42.0,4
1667278020,41.0,2
1667278080,40.0,360
1667278140,39.0,358
1667278200,38.0,357
1667278260,36.0,356
1667278320,36.0,354
1667278380,36.0,354
1667278440,35.0,353
1667278500,34.0,351
1667278560,34.0,350
1667278620,34.0,352
1667278680,34.0,352
1667278740,35.0,352
1667278800,36.0,352
1667278860,37.0,353
1667278920,37.0,354
1667278980,37.0,355
1667279040,37.0,355
1667279100,38.0,356
1667279160,38.0,357
1667279220,39.0,357
1667279280,39.0,358
1667279340,37.0,358
1667279400,36.0,358
1667279460,36.0,358
1667279520,35.0,358
1667279580,36.0,357
1667279640,37.0,357
1667279700,37.0,358
1667279760,38.0,358
1667279820,38.0,357
1667279880,39.0,356
1667279940,39.0,356
1667280000,40.0,355
1667280060,40.0,355
1667280120,40.0,355
1667280180,40.0,355
1667280240,39.0,355
1667280300,38.0,354
1667280360,37.0,353
1667280420,37.0,353
1667280480,36.0,353
1667280540,36.0,353
1667280600,37.0,353
1667280660,38.0,353
1667280720,38.0,353
1667280780,39.0,354
1667280840,39.0,354
1667280900,40.0,355
1667280960,40.0,356
1667281020,40.0,355
1667281080,41.0,357
1667281140,41.0,357
1667281200,40.0,358
1667281260,39.0,357
1667281320,39.0,358
1667281380,38.0,358
1667281440,37.0,358
1667281500,37.0,358
1667281560,37.0,357
1667281620,36.0,358
1667281680,36.0,357
1667281740,35.0,356
1667281800,36.0,357
1667281860,37.0,359
1667281920,38.0,360
1667281980,39.0,2
1667282040,40.0,3
1667282100,42.0,4
1667282160,42.0,6
1667282220,44.0,8
1667282280,44.0,10
1667282340,44.0,11
1667282400,43.0,11
1667282460,43.0,11
1667282520,41.0,8
1667282580,40.0,7
1667282640,39.0,7
1667282700,38.0,5
1667282760,37.0,5
1667282820,36.0,3
1667282880,36.0,2
1667282940,36.0,2
1667283000,36.0,1
1667283060,36.0,2
1667283120,36.0,4
1667283180,38.0,4
1667283240,39.0,5
1667283300,40.0,6
1667283360,41.0,7
1667283420,42.0,8
1667283480,43.0,9
1667283540,44.0,9
1667283600,45.0,10
1667283660,45.0,9
1667283720,46.0,9
1667283780,45.0,9
1667283840,44.0,9
1667283900,44.0,8
1667283960,44.0,9
1667284020,43.0,8
1667284080,42.0,8
1667284140,42.0,8
1667284200,42.0,8
1667284260,42.0,7
1667284320,42.0,8
1667284380,42.0,8
1667284440,42.0,8
1667284500,43.0,9
1667284560,43.0,9
1667284620,43.0,8
1667284680,44.0,9
1667284740,45.0,10
1667284800,46.0,10
1667284860,47.0,11
1667284920,48.0,11
1667284980,49.0,11
1667285040,49.0,11
1667285100,49.0,10
1667285160,49.0,10
1667285220,49.0,10
1667285280,49.0,9
1667285340,49.0,8
1667285400,48.0,8
1667285460,47.0,8
1667285520,46.0,7
1667285580,44.0,6
1667285640,44.0,5
1667285700,42.0,3
1667285760,42.0,2
1667285820,41.0,1
1667285880,40.0,1
1667285940,39.0,359
1667286000,39.0,358
1667286060,37.0,357
1667286120,37.0,356
1667286180,37.0,356
1667286240,36.0,355
1667286300,36.0,355
1667286360,36.0,354
1667286420,35.0,354
1667286480,34.0,353
1667286540,34.0,353
1667286600,34.0,354
1667286660,34.0,354
1667286720,34.0,353
1667286780,34.0,353
1667286840,34.0,354
1667286900,34.0,354
1667286960,33.0,354
1667287020,33.0,354
1667287080,34.0,354
1667287140,34.0,355
1667287200,33.0,354
1667287260,33.0,355
1667287320,33.0,356
1667287380,34.0,356
1667287440,36.0,357
1667287500,37.0,359
1667287560,39.0,360
1667287620,40.0,2
1667287680,41.0,2
1667287740,42.0,2
1667287800,44.0,4
1667287860,45.0,4
1667287920,47.0,4
1667287980,49.0,5
1667288040,49.0,5
1667288100,49.0,5
1667288160,50.0,5
1667288220,49.0,5
1667288280,51.0,7
1667288340,52.0,7
1667288400,53.0,7
1667288460,53.0,7
1667288520,53.0,8
1667288580,51.0,7
1667288640,51.0,8
1667288700,51.0,8
1667288760,51.0,8
1667288820,51.0,8
1667288880,51.0,8
1667288940,51.0,8
1667289000,51.0,7
1667289060,51.0,7
1667289120,53.0,7
1667289180,53.0,7
1667289240,53.0,7
1667289300,53.0,7
1667289360,53.0,8
1667289420,53.0,8
1667289480,51.0,8
1667289540,50.0,8
1667289600,49.0,8
1667289660,48.0,7
1667289720,47.0,8
1667289780,47.0,8
1667289840,45.0,7
1667289900,44.0,6
1667289960,42.0,5
1667290020,42.0,5
1667290080,42.0,4
1667290140,41.0,4
1667290200,40.0,3
1667290260,40.0,1
1667290320,39.0,360
1667290380,39.0,360
1667290440,40.0,1
1667290500,40.0,360
1667290560,40.0,359
1667290620,40.0,358
1667290680,41.0,357
1667290740,42.0,357
1667290800,44.0,357
1667290860,44.0,357
1667290920,44.0,358
1667290980,43.0,357
1667291040,43.0,356
1667291100,44.0,356
1667291160,43.0,356
1667291220,42.0,356
1667291280,42.0,356
1667291340,42.0,357
1667291400,42.0,358
1667291460,43.0,358
1667291520,43.0,357
1667291580,43.0,357
1667291640,41.0,357
1667291700,40.0,357
1667291760,40.0,356
1667291820,41.0,356
1667291880,40.0,356
1667291940,40.0,356
1667292000,39.0,354
1667292060,38.0,354
1667292120,37.0,353
1667292180,37.0,352
1667292240,38.0,353
1667292300,37.0,353
1667292360,37.0,353
1667292420,36.0,353
1667292480,35.0,353
1667292540,36.0,355
1667292600,37.0,356
1667292660,37.0,357
1667292720,38.0,358
1667292780,39.0,359
1667292840,39.0,359
1667292900,40.0,359
1667292960,41.0,359
1667293020,41.0,358
1667293080,40.0,357
1667293140,39.0,355
1667293200,39.0,354
1667293260,37.0,353
1667293320,37.0,353
1667293380,36.0,353
1667293440,36.0,354
1667293500,37.0,354
1667293560,37.0,355
1667293620,37.0,356
1667293680,38.0,356
1667293740,39.0,358
1667293800,39.0,359
1667293860,40.0,360
1667293920,40.0,360
1667293980,42.0,2
1667294040,43.0,2
1667294100,42.0,2
1667294160,42.0,1
1667294220,42.0,1
1667294280,43.0,2
1667294340,42.0,1
1667294400,42.0,1
1667294460,43.0,1
1667294520,43.0,1
1667294580,42.0,360
1667294640,42.0,359
1667294700,42.0,359
1667294760,42.0,359
1667294820,43.0,360
1667294880,44.0,360
1667294940,44.0,360
1667295000,45.0,1
1667295060,45.0,1
1667295120,46.0,1
1667295180,46.0,1
1667295240,46.0,1
1667295300,45.0,1
1667295360,45.0,2
1667295420,45.0,1
1667295480,45.0,360
1667295540,45.0,360
1667295600,45.0,359
1667295660,45.0,359
1667295720,46.0,360
1667295780,46.0,359
1667295840,48.0,359
1667295900,49.0,359
1667295960,51.0,359
1667296020,51.0,360
1667296080,51.0,1
1667296140,50.0,1
1667296200,50.0,1
1667296260,51.0,2
1667296320,50.0,1
1667296380,51.0,2
1667296440,51.0,3
1667296500,52.0,4
1667296560,53.0,4
1667296620,53.0,5
1667296680,55.0,6
1667296740,57.0,6
1667296800,58.0,6
1667296860,58.0,6
1667296920,59.0,6
1667296980,58.0,6
1667297040,57.0,5
1667297100,56.0,5
1667297160,56.0,4
1667297220,56.0,4
1667297280,55.0,3
1667297340,54.0,4
1667297400,53.0,4
1667297460,53.0,4
1667297520,53.0,5
1667297580,53.0,6
1667297640,54.0,7
1667297700,54.0,7
1667297760,54.0,7
1667297820,54.0,7
1667297880,54.0,7
1667297940,55.0,8
1667298000,54.0,7
1667298060,53.0,6
1667298120,54.0,6
1667298180,55.0,6
1667298240,55.0,5
1667298300,55.0,5
1667298360,54.0,4
1667298420,53.0,3
1667298480,51.0,2
1667298540,51.0,2
1667298600,51.0,1
1667298660,51.0,2
1667298720,53.0,2
1667298780,51.0,2
1667298840,50.0,2
1667298900,51.0,1
1667298960,53.0,2
1667299020,53.0,2
1667299080,53.0,2
1667299140,53.0,3
1667299200,53.0,3
1667299260,52.0,3
1667299320,51.0,2
1667299380,51.0,2
1667299440,53.0,2
1667299500,51.0,2
1667299560,51.0,2
1667299620,51.0,1
1667299680,51.0,1
1667299740,51.0,1
1667299800,51.0,1
1667299860,51.0,360
1667299920,51.0,1
1667299980,51.0,360
1667300040,51.0,360
1667300100,51.0,360
1667300160,51.0,359
1667300220,51.0,360
1667300280,51.0,359
1667300340,51.0,359
1667300400,53.0,360
1667300460,53.0,360
1667300520,53.0,360
1667300580,54.0,1
1667300640,53.0,360
1667300700,55.0,1
1667300760,54.0,1
1667300820,54.0,1
1667300880,53.0,2
1667300940,53.0,3
1667301000,53.0,3
1667301060,53.0,3
1667301120,53.0,3
1667301180,53.0,4
1667301240,54.0,3
1667301300,53.0,3
1667301360,54.0,3
1667301420,53.0,2
1667301480,55.0,3
1667301540,54.0,3
1667301600,53.0,2
1667301660,53.0,2
1667301720,51.0,1
1667301780,51.0,360
1667301840,51.0,1
1667301900,51.0,360
1667301960,50.0,360
1667302020,50.0,360
1667302080,49.0,360
1667302140,48.0,358
1667302200,49.0,358
1667302260,48.0,357
1667302320,49.0,357
1667302380,49.0,357
1667302440,49.0,357
1667302500,47.0,357
1667302560,48.0,357
1667302620,48.0,356
1667302680,48.0,356
1667302740,49.0,357
1667302800,48.0,356
1667302860,48.0,358
1667302920,48.0,358
1667302980,46.0,358
1667303040,46.0,358
1667303100,46.0,358
1667303160,47.0,359
1667303220,48.0,360
1667303280,48.0,360
1667303340,49.0,360
1667303400,50.0,1
1667303460,51.0,1
1667303520,53.0,2
1667303580,54.0,2
1667303640,55.0,3
1667303700,55.0,4
1667303760,55.0,3
1667303820,55.0,3
1667303880,55.0,3
1667303940,55.0,3
1667304000,54.0,3
1667304060,54.0,3
1667304120,54.0,2
1667304180,54.0,1
1667304240,54.0,1
1667304300,55.0,1
1667304360,55.0,360
1667304420,56.0,1
1667304480,57.0,1
1667304540,56.0,360
1667304600,57.0,359
1667304660,57.0,359
1667304720,57.0,359
1667304780,57.0,359
1667304840,59.0,1
1667304900,59.0,1
1667304960,59.0,1
1667305020,60.0,1
1667305080,60.0,1
1667305140,60.0,2
1667305200,61.0,3
1667305260,61.0,3
1667305320,62.0,3
1667305380,63.0,3
1667305440,63.0,3
1667305500,62.0,3
1667305560,60.0,3
1667305620,60.0,3
1667305680,60.0,3
1667305740,60.0,3
1667305800,59.0,3
1667305860,60.0,3
1667305920,59.0,4
1667305980,57.0,3
1667306040,57.0,4
1667306100,58.0,3
1667306160,59.0,4
1667306220,58.0,3
1667306280,58.0,4
1667306340,57.0,3
1667306400,57.0,3
1667306460,56.0,3
1667306520,55.0,1
1667306580,55.0,3
1667306640,53.0,1
1667306700,51.0,1
1667306760,51.0,1
1667306820,50.0,1
1667306880,49.0,1
1667306940,50.0,1
1667307000,51.0,1
1667307060,51.0,1
1667307120,51.0,1
1667307180,51.0,360
1667307240,53.0,1
1667307300,53.0,360
1667307360,55.0,360
1667307420,56.0,360
1667307480,57.0,1
1667307540,57.0,1
1667307600,56.0,1
1667307660,57.0,1
1667307720,57.0,1
1667307780,58.0,1
1667307840,59.0,2
1667307900,60.0,3
1667307960,60.0,3
1667308020,60.0,3
1667308080,60.0,3
1667308140,60.0,2
1667308200,60.0,2
1667308260,60.0,2
1667308320,60.0,1
1667308380,58.0,1
1667308440,58.0,1
1667308500,57.0,1
1667308560,56.0,1
1667308620,56.0,1
1667308680,55.0,1
1667308740,56.0,1
1667308800,55.0,1
1667308860,55.0,1
1667308920,55.0,1
1667308980,56.0,3
1667309040,55.0,3
1667309100,56.0,2
1667309160,55.0,2
1667309220,54.0,1
1667309280,54.0,1
1667309340,55.0,3
1667309400,54.0,3
