ts,windSpeed,windDir
1667364180,18.0,348
1667364240,18.0,349
1667364300,18.0,349
1667364360,18.0,349
1667364420,18.0,349
1667364480,18.0,350
1667364540,18.0,350
1667364600,19.0,351
1667364660,19.0,351
1667364720,19.0,350
1667364780,19.0,350
1667364840,19.0,350
1667364900,19.0,351
1667364960,20.0,351
1667365020,20.0,350
1667365080,19.0,348
1667365140,19.0,348
1667365200,19.0,348
1667365260,19.0,347
1667365320,19.0,347
1667365380,19.0,346
1667365440,19.0,346
1667365500,19.0,345
1667365560,19.0,345
1667365620,20.0,346
1667365680,20.0,349
1667365740,21.0,348
1667365800,21.0,348
