ts,cch_windDir,g153_windDir,hka_windDir,hko_windDir,hks_windDir,jkb_windDir,lfs_windDir,pen_windDir,sek_windDir,sha_windDir,skg_windDir,tkl_windDir,tpo_windDir,tun_windDir,ty1_windDir,wgl_windDir,cch_windspeed,g153_windspeed,hka_windspeed,hko_windspeed,hks_windspeed,jkb_windspeed,lfs_windspeed,pen_windspeed,sek_windspeed,sha_windspeed,skg_windspeed,tkl_windspeed,tpo_windspeed,tun_windspeed,ty1_windspeed,wgl_windspeed
1696734060.0,358.0,50.0,18.0,287.0,9999.0,4.0,16.0,341.0,,43.0,358.0,7.0,,7.0,9999.0,22.0,50.0,22.0,17.0,5.0,16.0,16.0,30.0,34.0,,19.0,33.0,18.0,,12.0,12.0,70.0
1696734120.0,359.0,48.0,20.0,218.0,9999.0,3.0,17.0,341.0,,42.0,357.0,7.0,,6.0,351.0,22.0,51.0,23.0,17.0,5.0,15.0,16.0,30.0,34.0,,19.0,33.0,18.0,,12.0,12.0,70.0
1696734180.0,358.0,46.0,23.0,215.0,9999.0,4.0,18.0,341.0,,42.0,356.0,6.0,,5.0,340.0,23.0,51.0,22.0,17.0,6.0,12.0,15.0,30.0,34.0,,19.0,33.0,18.0,,13.0,11.0,70.0
1696734240.0,358.0,46.0,23.0,215.0,9999.0,24.0,18.0,341.0,,40.0,355.0,6.0,,5.0,340.0,24.0,51.0,23.0,17.0,6.0,12.0,14.0,30.0,34.0,,18.0,33.0,18.0,,14.0,10.0,71.0
1696734300.0,358.0,67.0,23.0,215.0,9999.0,16.0,19.0,341.0,,38.0,354.0,5.0,,4.0,340.0,24.0,51.0,22.0,16.0,6.0,12.0,14.0,30.0,34.0,,19.0,33.0,18.0,,12.0,9.0,71.0
1696734360.0,358.0,68.0,21.0,121.0,9999.0,15.0,19.0,342.0,,38.0,354.0,7.0,,3.0,341.0,24.0,52.0,23.0,16.0,6.0,12.0,15.0,30.0,33.0,,18.0,33.0,18.0,,12.0,9.0,72.0
1696734420.0,358.0,62.0,19.0,118.0,9999.0,12.0,19.0,343.0,,39.0,354.0,7.0,,2.0,333.0,24.0,51.0,23.0,15.0,6.0,11.0,15.0,30.0,33.0,,18.0,33.0,17.0,,12.0,9.0,72.0
1696734480.0,357.0,55.0,18.0,118.0,9999.0,12.0,19.0,342.0,,37.0,354.0,8.0,,4.0,327.0,24.0,51.0,23.0,15.0,6.0,12.0,15.0,30.0,33.0,,19.0,32.0,18.0,,13.0,9.0,72.0
1696734540.0,357.0,54.0,20.0,118.0,9999.0,12.0,19.0,342.0,,37.0,356.0,8.0,,5.0,327.0,24.0,51.0,23.0,14.0,5.0,12.0,16.0,29.0,33.0,,18.0,33.0,18.0,,12.0,8.0,73.0
1696734600.0,356.0,51.0,21.0,9999.0,9999.0,9999.0,19.0,342.0,,36.0,356.0,8.0,,6.0,327.0,24.0,50.0,24.0,14.0,6.0,12.0,16.0,29.0,33.0,,18.0,34.0,18.0,,13.0,8.0,75.0
1696734660.0,356.0,52.0,21.0,118.0,9999.0,9999.0,18.0,342.0,,36.0,356.0,7.0,,8.0,9999.0,24.0,50.0,25.0,14.0,6.0,12.0,15.0,28.0,33.0,,19.0,33.0,18.0,,14.0,9.0,77.0
1696734720.0,355.0,54.0,21.0,9999.0,9999.0,9999.0,18.0,342.0,,35.0,358.0,9.0,,10.0,327.0,25.0,49.0,24.0,14.0,6.0,12.0,14.0,28.0,34.0,,19.0,33.0,18.0,,14.0,8.0,79.0
1696734780.0,355.0,51.0,18.0,9999.0,9999.0,11.0,17.0,343.0,,34.0,357.0,10.0,,10.0,9999.0,25.0,49.0,24.0,14.0,5.0,12.0,15.0,28.0,33.0,,19.0,33.0,18.0,,13.0,8.0,81.0
1696734840.0,355.0,51.0,18.0,9999.0,9999.0,12.0,17.0,343.0,,34.0,358.0,10.0,,10.0,9999.0,26.0,49.0,24.0,14.0,5.0,12.0,16.0,29.0,33.0,,19.0,34.0,18.0,,12.0,8.0,83.0
1696734900.0,356.0,35.0,16.0,9999.0,46.0,18.0,16.0,344.0,,35.0,359.0,11.0,,11.0,9999.0,26.0,48.0,24.0,15.0,5.0,13.0,16.0,29.0,33.0,,19.0,35.0,18.0,,13.0,9.0,85.0
1696734960.0,355.0,36.0,16.0,280.0,50.0,21.0,16.0,344.0,,35.0,1.0,9.0,,10.0,9999.0,27.0,47.0,23.0,16.0,5.0,15.0,16.0,29.0,33.0,,19.0,34.0,18.0,,13.0,10.0,85.0
1696735020.0,356.0,35.0,15.0,273.0,59.0,21.0,16.0,343.0,,35.0,3.0,8.0,,10.0,9999.0,27.0,48.0,24.0,16.0,4.0,16.0,15.0,28.0,34.0,,19.0,34.0,18.0,,12.0,10.0,85.0
1696735080.0,356.0,31.0,15.0,273.0,66.0,21.0,17.0,344.0,,36.0,2.0,6.0,,9.0,313.0,28.0,48.0,22.0,17.0,4.0,16.0,15.0,28.0,35.0,,19.0,35.0,17.0,,12.0,10.0,86.0
1696735140.0,356.0,31.0,13.0,273.0,66.0,352.0,17.0,344.0,,36.0,2.0,6.0,,7.0,317.0,29.0,48.0,24.0,17.0,4.0,17.0,15.0,28.0,35.0,,19.0,35.0,17.0,,12.0,11.0,87.0
1696735200.0,356.0,31.0,11.0,186.0,66.0,355.0,17.0,343.0,,37.0,3.0,5.0,,9.0,317.0,29.0,49.0,23.0,17.0,4.0,19.0,15.0,28.0,35.0,,19.0,36.0,17.0,,12.0,12.0,86.0
1696735260.0,357.0,55.0,8.0,273.0,66.0,355.0,17.0,343.0,,37.0,3.0,5.0,,9.0,317.0,29.0,49.0,23.0,17.0,3.0,19.0,16.0,28.0,36.0,,19.0,36.0,17.0,,12.0,12.0,87.0
1696735320.0,358.0,46.0,8.0,9999.0,74.0,355.0,18.0,343.0,,38.0,3.0,5.0,,9.0,317.0,30.0,49.0,23.0,17.0,3.0,20.0,16.0,28.0,36.0,,19.0,37.0,17.0,,12.0,12.0,86.0
1696735380.0,358.0,44.0,9.0,9999.0,80.0,355.0,18.0,343.0,,38.0,4.0,4.0,,9.0,9999.0,30.0,49.0,23.0,18.0,3.0,22.0,15.0,28.0,36.0,,19.0,37.0,17.0,,11.0,12.0,85.0
1696735440.0,358.0,45.0,9.0,9999.0,81.0,22.0,19.0,343.0,,39.0,4.0,3.0,,10.0,317.0,30.0,48.0,23.0,18.0,3.0,23.0,15.0,28.0,36.0,,19.0,37.0,17.0,,11.0,13.0,83.0
1696735500.0,357.0,48.0,12.0,9999.0,83.0,15.0,20.0,343.0,,38.0,3.0,2.0,,9.0,187.0,30.0,49.0,24.0,18.0,3.0,24.0,15.0,29.0,36.0,,18.0,37.0,17.0,,10.0,14.0,82.0
1696735560.0,358.0,49.0,14.0,9999.0,87.0,16.0,19.0,343.0,,38.0,2.0,3.0,,9.0,9999.0,30.0,49.0,24.0,18.0,3.0,24.0,16.0,29.0,37.0,,18.0,37.0,17.0,,10.0,13.0,82.0
1696735620.0,358.0,47.0,16.0,9999.0,85.0,13.0,20.0,343.0,,38.0,1.0,4.0,,7.0,9999.0,30.0,49.0,22.0,18.0,3.0,24.0,15.0,29.0,37.0,,18.0,38.0,17.0,,10.0,14.0,82.0
1696735680.0,357.0,45.0,18.0,9999.0,85.0,7.0,21.0,343.0,,37.0,1.0,5.0,,7.0,9999.0,30.0,48.0,23.0,18.0,4.0,24.0,15.0,30.0,37.0,,18.0,38.0,18.0,,10.0,12.0,82.0
1696735740.0,357.0,43.0,18.0,9999.0,83.0,7.0,22.0,344.0,,37.0,1.0,5.0,,9.0,9999.0,31.0,49.0,22.0,18.0,6.0,26.0,15.0,30.0,37.0,,17.0,37.0,17.0,,10.0,12.0,82.0
1696735800.0,357.0,40.0,20.0,9999.0,80.0,7.0,21.0,344.0,,37.0,360.0,6.0,,6.0,9999.0,31.0,49.0,22.0,18.0,7.0,24.0,16.0,30.0,37.0,,18.0,36.0,17.0,,10.0,11.0,81.0
1696735860.0,357.0,43.0,22.0,9999.0,81.0,9.0,21.0,344.0,,38.0,359.0,8.0,,4.0,9999.0,31.0,50.0,22.0,18.0,8.0,25.0,16.0,30.0,36.0,,18.0,36.0,17.0,,11.0,11.0,80.0
1696735920.0,356.0,46.0,22.0,9999.0,84.0,5.0,21.0,344.0,,39.0,358.0,8.0,,4.0,9999.0,31.0,51.0,22.0,18.0,8.0,25.0,17.0,30.0,36.0,,18.0,35.0,16.0,,12.0,11.0,80.0
1696735980.0,357.0,46.0,22.0,9999.0,88.0,3.0,22.0,343.0,,39.0,358.0,8.0,,2.0,9999.0,31.0,51.0,22.0,18.0,8.0,24.0,17.0,30.0,36.0,,18.0,35.0,15.0,,12.0,11.0,81.0
1696736040.0,357.0,48.0,21.0,9999.0,91.0,1.0,23.0,345.0,,37.0,358.0,9.0,,1.0,9999.0,31.0,51.0,23.0,17.0,8.0,22.0,17.0,30.0,36.0,,19.0,34.0,15.0,,13.0,12.0,81.0
1696736100.0,357.0,45.0,19.0,9999.0,93.0,2.0,22.0,344.0,,40.0,359.0,12.0,,359.0,303.0,31.0,51.0,23.0,17.0,9.0,22.0,16.0,30.0,36.0,,19.0,33.0,14.0,,13.0,12.0,81.0
1696736160.0,356.0,46.0,17.0,85.0,96.0,5.0,24.0,345.0,,39.0,360.0,12.0,,357.0,304.0,31.0,50.0,23.0,18.0,10.0,22.0,16.0,30.0,35.0,,19.0,33.0,13.0,,13.0,10.0,82.0
1696736220.0,355.0,50.0,16.0,73.0,96.0,4.0,24.0,344.0,,39.0,1.0,16.0,,359.0,304.0,31.0,50.0,24.0,18.0,11.0,22.0,16.0,33.0,35.0,,19.0,33.0,12.0,,15.0,10.0,80.0
1696736280.0,356.0,52.0,16.0,72.0,96.0,1.0,25.0,343.0,,40.0,2.0,18.0,,359.0,304.0,31.0,51.0,24.0,19.0,10.0,22.0,17.0,33.0,35.0,,19.0,32.0,12.0,,14.0,10.0,80.0
1696736340.0,356.0,52.0,16.0,75.0,82.0,360.0,24.0,343.0,,40.0,2.0,19.0,,359.0,190.0,31.0,51.0,24.0,19.0,11.0,21.0,16.0,33.0,35.0,,20.0,31.0,12.0,,14.0,9.0,81.0
1696736400.0,357.0,54.0,14.0,76.0,96.0,359.0,23.0,343.0,,39.0,2.0,20.0,,359.0,304.0,31.0,51.0,23.0,19.0,12.0,21.0,15.0,33.0,35.0,,19.0,30.0,12.0,,13.0,9.0,81.0
1696736460.0,356.0,55.0,12.0,78.0,9999.0,357.0,23.0,342.0,,39.0,2.0,20.0,,360.0,9999.0,31.0,50.0,22.0,20.0,12.0,19.0,14.0,33.0,34.0,,19.0,30.0,12.0,,12.0,9.0,81.0
1696736520.0,357.0,55.0,10.0,78.0,9999.0,357.0,23.0,342.0,,37.0,3.0,17.0,,352.0,9999.0,31.0,49.0,22.0,20.0,12.0,19.0,14.0,33.0,34.0,,19.0,33.0,12.0,,12.0,8.0,80.0
1696736580.0,357.0,57.0,10.0,78.0,98.0,358.0,21.0,342.0,,37.0,2.0,18.0,,348.0,9999.0,31.0,50.0,22.0,21.0,13.0,21.0,12.0,32.0,35.0,,19.0,32.0,13.0,,10.0,9.0,80.0
1696736640.0,357.0,40.0,10.0,75.0,91.0,4.0,21.0,341.0,,38.0,3.0,17.0,,349.0,9999.0,30.0,50.0,22.0,22.0,14.0,21.0,12.0,32.0,35.0,,19.0,34.0,14.0,,10.0,8.0,79.0
1696736700.0,358.0,38.0,11.0,108.0,89.0,360.0,20.0,341.0,,36.0,2.0,16.0,,346.0,193.0,31.0,51.0,22.0,22.0,14.0,22.0,12.0,30.0,35.0,,19.0,35.0,15.0,,10.0,8.0,79.0
1696736760.0,358.0,45.0,10.0,95.0,82.0,2.0,19.0,341.0,,36.0,2.0,16.0,,347.0,205.0,30.0,51.0,21.0,22.0,12.0,22.0,12.0,30.0,35.0,,19.0,35.0,14.0,,9.0,9.0,78.0
1696736820.0,359.0,45.0,9.0,95.0,74.0,2.0,17.0,342.0,,37.0,360.0,15.0,,349.0,205.0,30.0,51.0,19.0,22.0,12.0,21.0,12.0,29.0,35.0,,21.0,35.0,15.0,,9.0,9.0,78.0
1696736880.0,358.0,47.0,8.0,95.0,74.0,2.0,15.0,342.0,,36.0,360.0,13.0,,351.0,205.0,30.0,52.0,19.0,22.0,12.0,19.0,12.0,28.0,34.0,,21.0,36.0,15.0,,8.0,9.0,78.0
1696736940.0,358.0,45.0,8.0,9999.0,74.0,2.0,14.0,342.0,,35.0,359.0,13.0,,350.0,205.0,29.0,52.0,19.0,22.0,10.0,19.0,12.0,27.0,34.0,,21.0,37.0,16.0,,9.0,9.0,77.0
1696737000.0,359.0,44.0,9.0,95.0,90.0,360.0,15.0,342.0,,35.0,360.0,11.0,,353.0,267.0,29.0,53.0,19.0,21.0,9.0,19.0,13.0,28.0,34.0,,20.0,37.0,15.0,,9.0,10.0,78.0
1696737060.0,359.0,44.0,11.0,97.0,78.0,3.0,15.0,342.0,,34.0,1.0,11.0,,354.0,276.0,30.0,53.0,20.0,21.0,9.0,19.0,13.0,27.0,34.0,,20.0,36.0,15.0,,9.0,10.0,79.0
1696737120.0,359.0,45.0,13.0,98.0,65.0,360.0,15.0,341.0,,34.0,1.0,13.0,,351.0,276.0,30.0,53.0,20.0,21.0,9.0,18.0,14.0,27.0,35.0,,19.0,35.0,16.0,,9.0,10.0,80.0
1696737180.0,359.0,45.0,13.0,101.0,51.0,360.0,16.0,342.0,,33.0,2.0,13.0,,351.0,276.0,30.0,53.0,19.0,21.0,11.0,17.0,14.0,27.0,34.0,,19.0,35.0,16.0,,9.0,10.0,81.0
1696737240.0,359.0,45.0,14.0,102.0,51.0,360.0,15.0,342.0,,31.0,3.0,13.0,,353.0,276.0,30.0,54.0,19.0,21.0,12.0,15.0,14.0,27.0,34.0,,19.0,35.0,15.0,,10.0,11.0,81.0
1696737300.0,358.0,67.0,14.0,102.0,51.0,360.0,16.0,341.0,,30.0,4.0,12.0,,357.0,273.0,30.0,54.0,19.0,21.0,12.0,15.0,14.0,27.0,34.0,,18.0,35.0,15.0,,10.0,10.0,82.0
1696737360.0,358.0,67.0,14.0,104.0,9999.0,357.0,15.0,341.0,,30.0,6.0,12.0,,358.0,9999.0,30.0,54.0,19.0,21.0,12.0,14.0,14.0,27.0,33.0,,18.0,35.0,16.0,,10.0,10.0,82.0
1696737420.0,358.0,68.0,15.0,104.0,51.0,357.0,16.0,341.0,,29.0,7.0,11.0,,357.0,9999.0,30.0,54.0,22.0,21.0,12.0,13.0,15.0,27.0,33.0,,17.0,35.0,16.0,,10.0,11.0,83.0
1696737480.0,358.0,63.0,15.0,104.0,74.0,4.0,17.0,341.0,,29.0,7.0,10.0,,357.0,9999.0,30.0,53.0,22.0,21.0,12.0,14.0,15.0,27.0,33.0,,17.0,35.0,16.0,,10.0,10.0,84.0
1696737540.0,358.0,57.0,16.0,9999.0,80.0,4.0,17.0,341.0,,29.0,8.0,9.0,,358.0,9999.0,30.0,54.0,22.0,20.0,12.0,14.0,15.0,27.0,33.0,,17.0,35.0,16.0,,10.0,11.0,84.0
1696737600.0,357.0,55.0,16.0,109.0,80.0,4.0,17.0,341.0,,29.0,9.0,10.0,,354.0,9999.0,30.0,53.0,23.0,21.0,11.0,15.0,14.0,27.0,33.0,,18.0,35.0,17.0,,9.0,10.0,82.0
1696737660.0,357.0,56.0,14.0,20.0,82.0,357.0,16.0,343.0,,30.0,7.0,9.0,,355.0,9999.0,30.0,54.0,24.0,20.0,10.0,16.0,15.0,27.0,33.0,,18.0,35.0,18.0,,9.0,12.0,82.0
1696737720.0,357.0,57.0,13.0,9999.0,85.0,355.0,16.0,343.0,,31.0,7.0,8.0,,357.0,9999.0,31.0,54.0,24.0,20.0,10.0,18.0,15.0,27.0,33.0,,18.0,36.0,18.0,,10.0,11.0,83.0
1696737780.0,357.0,54.0,13.0,9999.0,84.0,,16.0,343.0,,32.0,7.0,8.0,,359.0,9999.0,31.0,54.0,25.0,21.0,8.0,19.0,,28.0,33.0,,19.0,36.0,17.0,,10.0,11.0,84.0
1696737840.0,357.0,53.0,12.0,139.0,84.0,356.0,16.0,343.0,,33.0,7.0,9.0,,359.0,302.0,31.0,53.0,26.0,21.0,6.0,19.0,15.0,28.0,32.0,,20.0,36.0,18.0,,10.0,11.0,84.0
1696737900.0,357.0,46.0,12.0,9999.0,84.0,357.0,17.0,344.0,,34.0,7.0,9.0,,357.0,9999.0,32.0,53.0,26.0,22.0,6.0,19.0,15.0,28.0,33.0,,20.0,35.0,18.0,,10.0,11.0,85.0
1696737960.0,357.0,47.0,11.0,9999.0,88.0,1.0,17.0,344.0,,35.0,7.0,10.0,,356.0,9999.0,32.0,53.0,26.0,23.0,8.0,22.0,15.0,29.0,33.0,,21.0,36.0,18.0,,10.0,10.0,85.0
1696738020.0,357.0,45.0,10.0,111.0,84.0,1.0,17.0,344.0,,35.0,7.0,11.0,,355.0,198.0,33.0,53.0,25.0,23.0,9.0,23.0,14.0,29.0,33.0,,21.0,36.0,18.0,,10.0,9.0,84.0
1696738080.0,357.0,42.0,9.0,105.0,84.0,1.0,17.0,345.0,,36.0,7.0,12.0,,355.0,193.0,33.0,53.0,25.0,23.0,10.0,23.0,14.0,29.0,33.0,,22.0,37.0,18.0,,11.0,9.0,83.0
1696738140.0,357.0,42.0,8.0,105.0,84.0,344.0,18.0,345.0,,36.0,8.0,13.0,,356.0,196.0,33.0,51.0,24.0,24.0,10.0,23.0,12.0,30.0,33.0,,21.0,37.0,18.0,,11.0,10.0,83.0
1696738200.0,358.0,42.0,7.0,105.0,81.0,356.0,19.0,345.0,,36.0,8.0,14.0,,358.0,201.0,33.0,51.0,23.0,24.0,10.0,23.0,13.0,30.0,33.0,,21.0,37.0,19.0,,12.0,10.0,83.0
1696738260.0,358.0,74.0,7.0,9999.0,77.0,6.0,20.0,345.0,,36.0,9.0,15.0,,358.0,201.0,34.0,50.0,21.0,25.0,11.0,22.0,14.0,30.0,33.0,,20.0,38.0,18.0,,12.0,9.0,82.0
1696738320.0,358.0,68.0,6.0,105.0,77.0,6.0,21.0,346.0,,36.0,10.0,16.0,,357.0,201.0,34.0,51.0,21.0,25.0,12.0,21.0,14.0,30.0,32.0,,20.0,38.0,18.0,,11.0,9.0,81.0
1696738380.0,359.0,72.0,6.0,94.0,77.0,6.0,21.0,345.0,,37.0,11.0,17.0,,358.0,201.0,34.0,50.0,21.0,24.0,12.0,22.0,15.0,30.0,33.0,,20.0,38.0,19.0,,12.0,9.0,80.0
1696738440.0,359.0,68.0,7.0,92.0,92.0,350.0,22.0,344.0,,36.0,11.0,18.0,,356.0,202.0,34.0,49.0,20.0,24.0,12.0,23.0,17.0,30.0,33.0,,20.0,39.0,19.0,,12.0,9.0,80.0
1696738500.0,359.0,61.0,6.0,93.0,89.0,358.0,23.0,345.0,,35.0,11.0,21.0,,357.0,209.0,34.0,49.0,21.0,24.0,14.0,23.0,16.0,30.0,33.0,,19.0,39.0,18.0,,12.0,9.0,80.0
1696738560.0,359.0,58.0,7.0,92.0,85.0,360.0,24.0,345.0,,34.0,11.0,23.0,,358.0,209.0,34.0,48.0,21.0,24.0,14.0,21.0,16.0,30.0,32.0,,19.0,40.0,18.0,,12.0,10.0,80.0
1696738620.0,360.0,54.0,8.0,92.0,87.0,7.0,25.0,344.0,,34.0,12.0,25.0,,356.0,209.0,34.0,48.0,22.0,23.0,15.0,21.0,17.0,32.0,32.0,,19.0,42.0,18.0,,12.0,11.0,81.0
1696738680.0,1.0,53.0,8.0,93.0,89.0,16.0,26.0,345.0,,33.0,12.0,26.0,,356.0,209.0,34.0,46.0,23.0,24.0,15.0,22.0,19.0,32.0,32.0,,19.0,41.0,17.0,,12.0,11.0,81.0
1696738740.0,2.0,49.0,8.0,94.0,86.0,22.0,27.0,345.0,,33.0,12.0,25.0,,355.0,209.0,34.0,47.0,24.0,24.0,15.0,22.0,20.0,32.0,32.0,,19.0,40.0,17.0,,12.0,10.0,82.0
1696738800.0,1.0,44.0,8.0,94.0,86.0,23.0,27.0,346.0,,33.0,12.0,22.0,,356.0,9999.0,36.0,47.0,23.0,24.0,17.0,22.0,21.0,31.0,32.0,,18.0,40.0,16.0,,12.0,10.0,83.0
1696738860.0,1.0,44.0,9.0,95.0,86.0,23.0,28.0,346.0,,33.0,14.0,21.0,,356.0,9999.0,37.0,48.0,23.0,24.0,17.0,24.0,21.0,30.0,31.0,,19.0,40.0,15.0,,12.0,10.0,84.0
1696738920.0,2.0,43.0,8.0,96.0,86.0,25.0,27.0,347.0,,32.0,14.0,21.0,,355.0,9999.0,37.0,48.0,23.0,25.0,16.0,23.0,19.0,30.0,32.0,,18.0,40.0,15.0,,12.0,12.0,84.0
1696738980.0,2.0,39.0,8.0,98.0,84.0,29.0,28.0,349.0,,32.0,13.0,22.0,,356.0,254.0,37.0,49.0,23.0,25.0,16.0,23.0,19.0,30.0,30.0,,18.0,40.0,14.0,,13.0,12.0,84.0
1696739040.0,2.0,38.0,8.0,99.0,9999.0,31.0,27.0,350.0,,32.0,14.0,22.0,,358.0,9999.0,38.0,50.0,23.0,25.0,16.0,22.0,18.0,30.0,30.0,,18.0,40.0,12.0,,14.0,12.0,84.0
1696739100.0,2.0,39.0,8.0,99.0,84.0,28.0,27.0,350.0,,32.0,13.0,19.0,,358.0,9999.0,40.0,49.0,21.0,25.0,15.0,23.0,19.0,30.0,30.0,,18.0,39.0,12.0,,14.0,13.0,85.0
1696739160.0,3.0,41.0,8.0,101.0,72.0,32.0,25.0,349.0,,33.0,11.0,17.0,,357.0,9999.0,41.0,51.0,19.0,26.0,16.0,23.0,19.0,29.0,31.0,,18.0,37.0,14.0,,14.0,12.0,84.0
1696739220.0,2.0,44.0,9.0,102.0,73.0,34.0,25.0,349.0,,34.0,10.0,17.0,,357.0,9999.0,42.0,51.0,18.0,26.0,16.0,24.0,19.0,28.0,32.0,,18.0,37.0,12.0,,14.0,12.0,82.0
1696739280.0,2.0,45.0,11.0,101.0,72.0,34.0,24.0,350.0,,34.0,10.0,17.0,,356.0,9999.0,43.0,51.0,17.0,26.0,16.0,23.0,18.0,28.0,32.0,,18.0,38.0,12.0,,13.0,12.0,81.0
1696739340.0,1.0,46.0,14.0,99.0,74.0,34.0,23.0,349.0,,34.0,9.0,18.0,,358.0,209.0,43.0,51.0,17.0,26.0,17.0,23.0,18.0,28.0,32.0,,18.0,38.0,13.0,,12.0,14.0,81.0
1696739400.0,1.0,51.0,14.0,100.0,74.0,34.0,23.0,348.0,,34.0,8.0,20.0,,357.0,206.0,43.0,51.0,17.0,26.0,18.0,24.0,19.0,28.0,32.0,,19.0,38.0,12.0,,13.0,14.0,81.0
1696739460.0,2.0,49.0,15.0,100.0,71.0,34.0,22.0,347.0,,33.0,6.0,22.0,,358.0,206.0,42.0,50.0,18.0,26.0,19.0,25.0,19.0,27.0,32.0,,19.0,39.0,13.0,,14.0,15.0,82.0
1696739520.0,360.0,50.0,16.0,100.0,69.0,46.0,22.0,345.0,,32.0,7.0,22.0,,358.0,206.0,43.0,48.0,18.0,26.0,19.0,27.0,20.0,27.0,32.0,,19.0,39.0,12.0,,14.0,14.0,82.0
1696739580.0,360.0,41.0,17.0,100.0,69.0,49.0,22.0,343.0,,32.0,6.0,21.0,,356.0,206.0,43.0,48.0,17.0,26.0,21.0,28.0,21.0,28.0,33.0,,21.0,37.0,12.0,,14.0,12.0,81.0
1696739640.0,360.0,45.0,18.0,97.0,70.0,50.0,23.0,343.0,,33.0,6.0,20.0,,355.0,206.0,42.0,47.0,18.0,26.0,21.0,29.0,21.0,28.0,32.0,,21.0,36.0,13.0,,13.0,12.0,80.0
1696739700.0,360.0,46.0,19.0,98.0,70.0,50.0,24.0,342.0,,33.0,4.0,20.0,,355.0,9999.0,42.0,47.0,19.0,26.0,22.0,28.0,19.0,29.0,32.0,,21.0,36.0,13.0,,14.0,12.0,80.0
1696739760.0,360.0,49.0,21.0,101.0,70.0,50.0,25.0,343.0,,32.0,5.0,18.0,,357.0,199.0,42.0,46.0,19.0,26.0,22.0,28.0,20.0,29.0,32.0,,21.0,36.0,14.0,,14.0,12.0,78.0
1696739820.0,360.0,49.0,20.0,100.0,69.0,9999.0,26.0,343.0,,31.0,5.0,17.0,,358.0,191.0,40.0,47.0,20.0,24.0,21.0,28.0,19.0,29.0,32.0,,21.0,35.0,14.0,,15.0,12.0,80.0
1696739880.0,360.0,49.0,19.0,101.0,67.0,50.0,27.0,343.0,,32.0,6.0,17.0,,359.0,191.0,39.0,47.0,19.0,23.0,21.0,30.0,18.0,30.0,32.0,,21.0,34.0,15.0,,16.0,12.0,80.0
