ts,cch,hka,hko,hks,jkb,lfs,pen,sek,sha,skg,tkl,tpo,tun,ty1,wgl,g153
1693580400,54.0,29.0,93.0,88.0,67.0,56.0,80.0,60.0,71.0,68.0,67.0,48.0,14.0,8.0,86.0,55.0
1693584000,95.0,66.0,97.0,93.0,115.0,69.0,96.0,59.0,58.0,79.0,61.0,62.0,24.0,12.0,91.0,76.0
1693587600,101.0,78.0,98.0,86.0,117.0,77.0,101.0,5.0,48.0,71.0,67.0,74.0,11.0,64.0,93.0,90.0
1693591200,103.0,78.0,101.0,87.0,139.0,83.0,108.0,82.0,65.0,76.0,74.0,88.0,64.0,51.0,94.0,102.0
1693594800,105.0,94.0,96.0,90.0,132.0,84.0,110.0,72.0,66.0,84.0,82.0,92.0,66.0,84.0,77.0,102.0
1693598400,100.0,92.0,94.0,93.0,122.0,88.0,104.0,59.0,74.0,80.0,87.0,96.0,41.0,92.0,77.0,106.0
1693602000,101.0,91.0,95.0,92.0,130.0,84.0,101.0,83.0,63.0,75.0,81.0,99.0,59.0,104.0,78.0,107.0
1693605600,100.0,90.0,83.0,96.0,114.0,88.0,107.0,80.0,79.0,75.0,85.0,97.0,85.0,224.0,78.0,106.0
1693609200,100.0,87.0,96.0,96.0,115.0,88.0,104.0,82.0,62.0,76.0,85.0,95.0,88.0,227.0,78.0,102.0
1693612800,98.0,90.0,87.0,86.0,97.0,88.0,101.0,66.0,75.0,81.0,94.0,98.0,88.0,108.0,77.0,100.0
1693616400,88.0,91.0,94.0,70.0,98.0,89.0,98.0,63.0,91.0,72.0,84.0,98.0,100.0,119.0,73.0,98.0
1693620000,100.0,95.0,92.0,96.0,96.0,62.0,102.0,67.0,96.0,98.0,88.0,96.0,100.0,112.0,90.0,96.0
1693623600,97.0,93.0,90.0,94.0,96.0,63.0,100.0,54.0,93.0,100.0,88.0,95.0,106.0,113.0,91.0,96.0
1693627200,97.0,94.0,90.0,98.0,108.0,56.0,101.0,64.0,97.0,101.0,88.0,95.0,100.0,108.0,91.0,97.0
1693630800,97.0,97.0,89.0,97.0,100.0,341.0,102.0,55.0,94.0,107.0,87.0,94.0,94.0,111.0,88.0,95.0
1693634400,94.0,91.0,92.0,99.0,107.0,285.0,103.0,64.0,102.0,108.0,86.0,94.0,96.0,124.0,92.0,96.0
1693638000,96.0,94.0,92.0,96.0,104.0,44.0,99.0,44.0,103.0,103.0,91.0,96.0,98.0,112.0,94.0,96.0
1693641600,92.0,93.0,88.0,95.0,94.0,64.0,91.0,33.0,96.0,95.0,89.0,95.0,94.0,105.0,93.0,92.0
1693645200,92.0,94.0,91.0,98.0,86.0,83.0,92.0,56.0,96.0,102.0,91.0,94.0,94.0,120.0,87.0,91.0
1693648800,88.0,94.0,90.0,91.0,86.0,88.0,88.0,336.0,92.0,100.0,90.0,93.0,92.0,109.0,88.0,90.0
1693652400,88.0,92.0,87.0,86.0,88.0,82.0,87.0,6.0,94.0,80.0,92.0,91.0,94.0,104.0,88.0,88.0
1693656000,84.0,88.0,87.0,94.0,86.0,70.0,82.0,68.0,90.0,80.0,92.0,89.0,90.0,109.0,83.0,84.0
1693659600,84.0,88.0,88.0,73.0,82.0,62.0,86.0,66.0,88.0,69.0,92.0,87.0,96.0,112.0,83.0,84.0
1693663200,82.0,89.0,89.0,73.0,79.0,58.0,84.0,76.0,86.0,38.0,84.0,87.0,88.0,103.0,78.0,83.0
1693666800,77.0,84.0,84.0,72.0,76.0,62.0,78.0,79.0,85.0,58.0,83.0,86.0,88.0,66.0,76.0,80.0
1693670400,80.0,87.0,86.0,42.0,72.0,71.0,73.0,78.0,86.0,46.0,78.0,88.0,86.0,69.0,76.0,81.0
1693674000,80.0,86.0,85.0,61.0,76.0,67.0,68.0,59.0,91.0,34.0,82.0,89.0,64.0,73.0,77.0,80.0
1693677600,79.0,86.0,85.0,66.0,72.0,68.0,62.0,82.0,88.0,48.0,71.0,89.0,78.0,22.0,78.0,80.0
