ts,cch,hka,hko,hks,jkb,lfs,pen,sek,sha,skg,tkl,tpo,tun,ty1,wgl,g153
1693364400,19.1,14.4,9.7,5.8,12.6,21.6,17.6,15.8,10.8,22.0,20.9,14.6,10.1,10.1,25.6,11.0
1693368000,16.2,14.0,8.3,8.3,10.8,23.4,16.9,16.6,14.4,24.1,14.0,15.6,14.0,12.6,23.0,10.8
1693371600,16.9,21.2,4.3,13.0,13.0,15.1,15.1,15.5,11.5,24.8,19.8,15.1,11.2,12.6,19.4,10.3
1693375200,18.7,21.2,14.8,6.5,8.3,17.3,14.4,13.3,7.2,16.9,7.6,14.5,10.4,11.9,6.8,10.0
1693378800,18.4,20.9,6.8,3.2,11.2,18.4,19.4,7.9,6.8,21.2,8.3,14.9,7.6,13.0,6.1,9.6
1693382400,22.0,19.1,6.5,4.3,4.7,24.5,16.6,9.0,9.0,18.7,11.5,15.0,13.3,15.1,2.5,9.8
1693386000,16.6,18.0,8.3,4.7,2.9,20.2,18.4,5.8,6.5,7.6,12.2,13.6,8.3,10.1,0.4,9.5
1693389600,17.6,13.3,7.2,1.4,4.7,15.5,15.1,7.2,6.8,7.2,7.2,12.5,9.7,5.8,17.6,9.6
1693393200,17.6,13.0,7.9,5.8,5.0,17.6,16.2,2.5,5.4,7.9,5.4,11.4,8.6,6.8,22.7,9.7
1693396800,18.7,13.7,6.5,6.5,10.8,17.6,15.5,2.5,7.2,6.8,3.6,10.9,8.3,9.4,21.6,9.0
1693400400,19.4,14.0,6.1,10.1,7.6,22.3,15.1,4.7,10.4,9.4,3.6,10.8,10.8,6.8,24.5,9.6
1693404000,22.0,15.5,6.8,6.1,11.2,24.1,12.6,11.9,9.4,16.9,7.2,12.0,7.9,6.8,23.0,10.2
1693407600,21.9,15.0,7.0,6.1,11.4,24.3,12.2,11.3,9.3,16.7,6.9,11.9,6.1,5.6,24.5,11.0
1693411200,21.8,15.3,7.4,5.7,11.5,22.4,10.8,11.3,10.5,13.4,5.6,12.3,7.2,6.9,25.7,11.3
1693414800,22.2,16.3,8.8,6.1,10.3,19.7,10.5,9.1,10.5,12.5,4.6,11.7,5.9,6.1,26.1,11.0
1693418400,21.7,15.4,8.4,5.8,8.3,17.6,10.4,7.8,9.1,11.9,3.9,11.2,5.9,4.9,26.0,10.8
1693422000,20.2,15.1,8.6,5.1,7.9,15.2,9.3,6.8,8.6,10.8,3.5,11.4,7.3,5.5,23.0,10.8
1693425600,22.2,14.6,9.1,4.7,6.6,11.6,7.6,6.7,7.6,9.5,2.9,11.8,6.8,4.8,24.0,11.1
1693429200,19.2,14.8,9.4,4.4,6.5,10.1,6.4,5.1,7.3,7.1,3.2,11.8,8.7,4.9,22.5,11.2
1693432800,20.2,14.6,9.3,4.1,7.2,7.0,5.6,4.3,6.6,8.2,2.5,11.9,6.1,4.6,22.1,11.9
1693436400,16.2,14.6,9.5,3.0,4.8,5.5,4.8,3.0,6.6,5.7,3.7,13.1,5.8,5.2,25.6,12.2
1693440000,16.0,16.5,11.7,5.5,5.5,7.8,6.0,5.3,9.4,9.4,4.3,14.3,7.6,5.9,25.7,12.8
1693443600,19.5,20.0,12.5,6.4,7.3,7.8,9.4,8.4,11.6,9.8,8.3,14.6,10.1,10.2,20.2,12.8
1693447200,21.3,20.5,12.7,7.8,7.8,9.9,11.0,8.2,12.7,13.3,9.7,15.0,11.4,10.6,18.7,12.1
1693450800,17.4,17.0,14.7,9.1,9.6,7.8,9.2,8.9,13.0,13.3,10.4,16.9,11.2,9.7,22.3,13.0
1693454400,14.7,16.6,14.1,8.9,8.4,8.5,10.0,9.4,11.9,13.2,10.2,16.8,11.5,11.0,22.6,12.3
1693458000,15.2,16.3,12.1,8.2,8.9,12.0,10.3,9.9,11.4,14.0,10.4,17.0,11.1,11.7,20.9,11.4
1693461600,15.1,15.9,11.6,7.0,8.0,9.9,9.2,6.9,12.6,14.4,9.0,16.3,9.7,10.4,15.3,10.4
1693465200,14.5,15.4,10.4,6.9,7.1,8.8,8.9,6.3,12.4,12.7,8.6,16.4,10.7,9.7,14.2,10.1
1693468800,15.3,16.3,9.0,7.0,7.1,9.5,9.1,6.8,11.9,11.1,8.5,15.3,11.0,9.0,15.9,10.0
1693472400,15.0,14.9,8.2,5.7,7.3,9.5,9.2,6.9,10.0,9.3,7.1,12.9,10.5,7.8,14.8,9.3
1693476000,14.5,14.7,9.5,4.8,6.1,10.2,7.9,5.1,10.6,8.8,6.6,12.0,10.3,7.5,15.6,9.1
1693479600,13.2,14.0,9.3,3.0,5.5,8.4,7.5,3.9,10.4,7.7,6.1,10.3,9.9,6.7,15.2,8.4
1693483200,11.9,12.3,7.8,2.3,6.0,8.1,6.9,3.0,9.3,6.6,5.2,10.2,9.2,5.9,13.9,7.2
1693486800,11.0,11.4,8.1,2.2,6.9,6.8,6.1,3.3,10.8,6.4,5.3,10.8,8.1,5.5,16.4,7.9
1693490400,12.0,12.1,8.7,2.7,7.3,6.3,6.6,3.5,11.1,8.1,5.0,11.3,8.9,7.4,19.2,8.6
1693494000,13.0,12.4,8.7,2.7,7.9,6.8,7.0,3.4,11.7,7.2,4.7,11.6,7.5,6.8,20.5,9.4
1693497600,15.2,13.6,9.1,2.8,8.0,7.2,6.6,4.6,12.8,5.3,3.9,12.3,8.8,8.1,22.2,10.4
1693501200,17.9,15.6,10.7,3.7,7.4,6.4,7.4,3.6,12.9,6.0,3.6,14.3,7.3,7.8,23.3,11.1
1693504800,18.9,15.2,11.0,4.5,6.5,6.6,8.2,3.3,12.7,6.8,2.7,15.2,7.3,6.8,25.6,12.1
1693508400,18.8,15.4,11.6,4.3,6.9,6.4,7.5,3.3,11.7,6.9,3.0,15.5,8.8,7.0,25.2,13.2
1693512000,23.8,16.8,12.1,4.7,6.5,5.3,6.9,4.6,11.4,7.1,3.2,17.4,8.2,7.0,27.1,13.5
1693515600,21.2,17.9,12.6,4.7,7.0,6.9,6.0,4.0,10.7,6.5,4.4,17.7,10.0,6.1,27.0,14.6
1693519200,24.5,18.3,12.8,5.6,8.0,5.7,5.8,3.9,9.1,9.5,3.5,18.6,7.6,6.2,28.2,15.7
1693522800,21.2,18.4,11.6,4.1,5.5,6.1,6.1,3.5,8.3,6.4,5.0,19.9,7.1,6.4,30.8,16.1
1693526400,20.1,20.3,15.0,6.2,5.7,8.1,6.1,5.9,11.8,10.9,4.8,22.1,8.9,6.9,31.4,17.3
1693530000,24.6,24.3,15.3,7.0,8.1,8.5,10.4,9.9,14.1,12.1,10.9,22.0,11.6,11.9,25.1,17.3
1693533600,29.3,26.5,15.9,8.8,8.1,12.5,13.4,10.2,15.8,15.6,12.7,24.1,14.4,12.1,25.0,17.1
1693537200,23.3,23.0,19.0,10.9,11.2,8.2,10.8,10.6,16.2,14.8,12.8,26.7,14.0,10.7,29.6,18.6
1693540800,19.4,23.6,19.6,10.5,10.2,9.4,13.6,11.6,16.1,16.1,11.8,26.2,13.9,13.5,29.7,17.7
1693544400,21.8,27.1,18.0,11.4,11.4,13.3,15.1,13.2,16.9,16.3,13.6,26.5,14.6,15.8,31.1,17.2
1693548000,25.6,28.9,17.6,10.0,11.1,12.0,16.6,10.9,19.5,17.4,12.8,27.1,13.8,16.8,28.6,17.5
1693551600,24.7,25.3,17.6,10.5,9.9,11.5,14.8,10.0,20.2,16.8,12.5,27.1,16.2,16.1,26.6,17.5
1693555200,24.4,25.7,15.3,10.9,11.1,11.6,13.9,9.5,18.5,15.8,13.1,25.0,15.0,14.3,31.8,16.6
1693558800,23.7,26.1,13.8,8.2,11.1,12.3,14.6,11.1,17.2,13.3,11.6,24.5,16.0,14.7,26.6,16.1
1693562400,24.3,25.3,14.9,8.2,10.8,14.5,14.2,9.3,19.2,13.9,12.1,23.7,16.6,14.6,34.1,16.5
1693566000,25.2,25.1,16.8,7.3,11.7,12.0,14.0,9.3,23.5,13.9,12.4,24.1,18.0,13.1,38.5,17.6
1693569600,25.8,24.8,14.2,5.7,11.9,10.6,13.9,5.2,21.5,11.2,10.4,22.6,15.6,12.5,37.9,16.1
1693573200,23.3,21.1,12.3,5.4,10.7,9.0,12.6,6.7,22.2,11.7,10.4,23.4,13.7,11.7,33.6,15.9
1693576800,22.7,19.9,12.8,5.6,10.6,8.7,12.7,6.9,21.8,13.5,9.2,23.8,13.8,14.1,34.7,16.5
1693580400,22.8,19.0,12.8,5.3,10.9,7.7,10.5,4.9,22.0,12.4,8.2,22.7,11.5,11.9,30.7,15.8
1693584000,22.1,19.1,14.0,5.3,11.5,7.9,10.3,5.9,21.3,7.9,5.2,21.3,11.8,12.4,36.6,16.5
1693587600,25.1,21.4,14.9,5.9,10.3,6.7,9.9,4.8,17.9,7.7,3.9,19.9,9.8,10.7,36.4,15.8
1693591200,25.0,19.8,13.3,5.7,8.6,7.9,10.4,3.8,15.2,7.9,2.9,17.6,8.7,8.5,35.1,14.6
1693594800,21.4,18.8,13.3,4.7,7.5,7.5,9.2,3.6,12.8,7.6,3.2,16.5,9.9,8.2,30.0,14.6
1693598400,25.3,19.0,13.2,5.6,6.9,5.2,7.9,4.9,11.6,6.5,3.0,15.3,8.2,7.6,31.1,14.3
1693602000,22.2,18.8,12.4,4.7,6.8,6.8,6.3,4.0,9.2,6.6,3.9,13.8,9.7,6.4,29.4,14.2
1693605600,21.7,17.1,11.2,4.7,7.3,5.6,5.6,3.8,8.4,8.1,3.1,13.2,7.8,5.5,25.5,14.2
1693609200,17.7,16.4,10.3,3.4,4.6,5.4,4.9,3.1,6.1,5.0,4.0,11.7,6.0,5.2,27.8,12.9
1693612800,18.2,18.3,12.8,5.4,4.9,7.0,5.5,4.7,8.2,8.1,3.7,11.5,8.3,5.5,28.9,13.1
1693616400,20.0,20.0,13.4,7.0,7.1,7.2,9.2,7.4,10.6,7.1,7.5,11.4,9.7,9.9,22.4,12.9
1693620000,23.9,21.9,13.1,8.1,7.8,9.7,10.9,8.7,12.2,11.4,8.8,10.9,10.4,9.7,20.8,12.9
1693623600,18.1,17.7,14.6,8.6,8.9,7.5,8.3,8.9,11.8,12.7,9.2,10.8,9.9,9.4,23.3,13.5
1693627200,14.8,16.6,15.9,9.2,8.0,8.0,10.5,9.1,10.9,12.0,9.6,11.9,11.2,11.5,22.7,13.1
1693630800,16.2,18.3,13.6,8.7,9.0,11.3,11.3,9.9,11.5,13.5,10.6,13.2,10.4,12.9,19.9,12.5
