ts,cch,hka,hko,hks,jkb,lfs,pen,sek,sha,skg,tkl,tpo,tun,ty1,wgl,g153
1696734000,,,,,,,,,,,,,,,,
1696737600,,,,,,,,,,,,,,,,
1696741200,,,,,,,,,,,,,,,,
1696744800,Light Rain,Light Rain,Rain,Rain,Rain,Light Rain,Light Rain,Unknown,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Rain,Rain
1696748400,,,,,,,,,,,,,,,,
1696752000,,,,,,,,,,,,,,,,
1696755600,Rain,Light Rain,Rain,Rain,Rain,Light Rain,Light Rain,Unknown,Rain,Rain,Light Rain,Light Rain,Light Rain,Rain,Rain,Rain
1696759200,,,,,,,,,,,,,,,,
1696762800,,,,,,,,,,,,,,,,
1696766400,Rain,Light Rain,Rain,Rain,Rain,Light Rain,Rain,Unknown,Rain,Rain,Light Rain,Rain,Light Rain,Rain,Rain,Rain
1696770000,,,,,,,,,,,,,,,,
1696773600,,,,,,,,,,,,,,,,
1696777200,Rain,Rain,Rain,Rain,Rain,Light Rain,Rain,Unknown,Rain,Rain,Rain,Rain,Rain,Rain,Rain,Rain
1696780800,,,,,,,,,,,,,,,,
1696784400,,,,,,,,,,,,,,,,
1696788000,Rain,Rain,Rain,Rain,Rain,Rain,Rain,Unknown,Rain,Rain,Rain,Rain,Rain,Rain,Rain,Rain
1696791600,,,,,,,,,,,,,,,,
1696795200,,,,,,,,,,,,,,,,
1696798800,Rain,Rain,Rain,Rain,Rain,Rain,Rain,Unknown,Rain,Rain,Rain,Rain,Rain,Rain,Rain,Rain
1696802400,,,,,,,,,,,,,,,,
1696806000,,,,,,,,,,,,,,,,
1696809600,Rain,Light Rain,Rain,Rain,Rain,Light Rain,Rain,Unknown,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Rain
1696813200,,,,,,,,,,,,,,,,
1696816800,,,,,,,,,,,,,,,,
1696820400,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Unknown,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain
1696824000,,,,,,,,,,,,,,,,
1696827600,,,,,,,,,,,,,,,,
1696831200,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Unknown,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain
1696834800,,,,,,,,,,,,,,,,
1696838400,,,,,,,,,,,,,,,,
1696842000,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Unknown,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain
1696845600,,,,,,,,,,,,,,,,
1696849200,,,,,,,,,,,,,,,,
1696852800,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Unknown,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain
1696856400,,,,,,,,,,,,,,,,
1696860000,,,,,,,,,,,,,,,,
1696863600,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Unknown,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain
1696867200,,,,,,,,,,,,,,,,
1696870800,,,,,,,,,,,,,,,,
1696874400,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain,Unknown,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain
1696878000,,,,,,,,,,,,,,,,
1696881600,,,,,,,,,,,,,,,,
1696885200,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain,Unknown,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain
1696888800,,,,,,,,,,,,,,,,
1696892400,,,,,,,,,,,,,,,,
1696896000,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain,Unknown,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain
1696899600,,,,,,,,,,,,,,,,
1696903200,,,,,,,,,,,,,,,,
1696906800,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain,Unknown,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain
1696910400,,,,,,,,,,,,,,,,
1696914000,,,,,,,,,,,,,,,,
1696917600,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain,Unknown,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain
1696921200,,,,,,,,,,,,,,,,
1696924800,,,,,,,,,,,,,,,,
1696928400,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain,Unknown,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain
1696932000,,,,,,,,,,,,,,,,
1696935600,,,,,,,,,,,,,,,,
1696939200,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain,Unknown,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain
1696942800,,,,,,,,,,,,,,,,
1696946400,,,,,,,,,,,,,,,,
1696950000,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Mainly Cloudly,Cloudy,Unknown,Cloudy,Cloudy,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Cloudy,Cloudy
1696953600,,,,,,,,,,,,,,,,
1696957200,,,,,,,,,,,,,,,,
1696960800,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Mainly Cloudly,Cloudy,Unknown,Cloudy,Cloudy,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Cloudy,Cloudy
1696964400,,,,,,,,,,,,,,,,
1696968000,,,,,,,,,,,,,,,,
1696971600,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Unknown,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly
1696975200,,,,,,,,,,,,,,,,
1696978800,,,,,,,,,,,,,,,,
1696982400,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Unknown,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals
1696986000,,,,,,,,,,,,,,,,
1696989600,,,,,,,,,,,,,,,,
1696993200,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Unknown,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Periods,Sunny Intervals
1696996800,,,,,,,,,,,,,,,,
1697000400,,,,,,,,,,,,,,,,
1697004000,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Unknown,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Periods,Sunny Intervals
1697007600,,,,,,,,,,,,,,,,
1697011200,,,,,,,,,,,,,,,,
1697014800,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy,Sunny Intervals,Cloudy,Unknown,Cloudy,Cloudy,Sunny Intervals,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy
1697018400,,,,,,,,,,,,,,,,
1697022000,,,,,,,,,,,,,,,,
1697025600,Cloudy,Cloudy,Cloudy,Mainly Cloudly,Cloudy,Mainly Cloudly,Cloudy,Unknown,Cloudy,Cloudy,Mainly Cloudly,Cloudy,Cloudy,Cloudy,Mainly Cloudly,Cloudy
1697029200,,,,,,,,,,,,,,,,
1697032800,,,,,,,,,,,,,,,,
1697036400,Mainly Cloudly,Mainly Cloudly,Cloudy,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Unknown,Cloudy,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Cloudy
1697040000,,,,,,,,,,,,,,,,
1697043600,,,,,,,,,,,,,,,,
1697047200,Mainly Cloudly,Mainly Cloudly,Cloudy,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Unknown,Cloudy,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Cloudy
1697050800,,,,,,,,,,,,,,,,
1697054400,,,,,,,,,,,,,,,,
1697058000,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1697061600,,,,,,,,,,,,,,,,
1697065200,,,,,,,,,,,,,,,,
1697068800,Sunny,Sunny,Sunny,Sunny,Sunny,Sunny,Sunny,Unknown,Sunny,Sunny,Sunny,Sunny,Sunny,Sunny,Sunny,Sunny
1697072400,,,,,,,,,,,,,,,,
1697076000,,,,,,,,,,,,,,,,
1697079600,Sunny,Sunny,Sunny,Sunny,Sunny,Sunny Periods,Sunny,Unknown,Sunny,Sunny,Sunny,Sunny,Sunny Periods,Sunny,Sunny,Sunny
1697083200,,,,,,,,,,,,,,,,
1697086800,,,,,,,,,,,,,,,,
1697090400,Sunny,Sunny,Sunny,Sunny,Sunny,Sunny Periods,Sunny,Unknown,Sunny,Sunny,Sunny,Sunny,Sunny Periods,Sunny,Sunny,Sunny
1697094000,,,,,,,,,,,,,,,,
1697097600,,,,,,,,,,,,,,,,
1697101200,Sunny,Sunny Intervals,Sunny,Sunny,Sunny,Sunny,Sunny,Unknown,Sunny Periods,Sunny Periods,Sunny,Sunny,Sunny,Sunny,Sunny,Sunny
1697104800,,,,,,,,,,,,,,,,
1697108400,,,,,,,,,,,,,,,,
1697112000,Unknown,Mainly Cloudly,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mainly Fine,Mainly Fine,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1697115600,,,,,,,,,,,,,,,,
1697119200,,,,,,,,,,,,,,,,
