ts,cch,hka,hko,hks,jkb,lfs,pen,sek,sha,skg,tkl,tpo,tun,ty1,wgl,g153
1693458000,,,,,,,,,,,,,,,,
1693461600,Sunny Periods,Sunny Periods,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Periods,Sunny Periods,Sunny Periods,Sunny Intervals,Sunny Intervals,Sunny Periods,Sunny Intervals,Sunny Periods,Sunny Periods,Sunny Intervals,Sunny Intervals
1693465200,,,,,,,,,,,,,,,,
1693468800,,,,,,,,,,,,,,,,
1693472400,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals
1693476000,,,,,,,,,,,,,,,,
1693479600,,,,,,,,,,,,,,,,
1693483200,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Cloudy,Cloudy,Mainly Cloudly,Mainly Cloudly,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Mainly Cloudly,Mainly Cloudly,Cloudy,Mainly Cloudly
1693486800,,,,,,,,,,,,,,,,
1693490400,,,,,,,,,,,,,,,,
1693494000,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly
1693497600,,,,,,,,,,,,,,,,
1693501200,,,,,,,,,,,,,,,,
1693504800,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Cloudy,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Cloudy,Mainly Cloudly,Mainly Cloudly,Cloudy,Cloudy,Mainly Cloudly,Cloudy,Mainly Cloudly,Mainly Cloudly
1693508400,,,,,,,,,,,,,,,,
1693512000,,,,,,,,,,,,,,,,
1693515600,Mainly Cloudly,Mainly Cloudly,Cloudy,Cloudy,Cloudy,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Cloudy,Cloudy,Cloudy,Cloudy,Mainly Cloudly,Cloudy,Cloudy,Cloudy
1693519200,,,,,,,,,,,,,,,,
1693522800,,,,,,,,,,,,,,,,
1693526400,Cloudy,Sunny Intervals,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy,Cloudy,Cloudy
1693530000,,,,,,,,,,,,,,,,
1693533600,,,,,,,,,,,,,,,,
1693537200,Cloudy,Sunny Intervals,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy,Sunny Intervals,Sunny Intervals,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy
1693540800,,,,,,,,,,,,,,,,
1693544400,,,,,,,,,,,,,,,,
1693548000,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals
1693551600,,,,,,,,,,,,,,,,
1693555200,,,,,,,,,,,,,,,,
1693558800,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals
1693562400,,,,,,,,,,,,,,,,
1693566000,,,,,,,,,,,,,,,,
1693569600,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly
1693573200,,,,,,,,,,,,,,,,
1693576800,,,,,,,,,,,,,,,,
1693580400,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1693584000,,,,,,,,,,,,,,,,
1693587600,,,,,,,,,,,,,,,,
1693591200,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1693594800,,,,,,,,,,,,,,,,
1693598400,,,,,,,,,,,,,,,,
1693602000,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1693605600,,,,,,,,,,,,,,,,
1693609200,,,,,,,,,,,,,,,,
1693612800,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1693616400,,,,,,,,,,,,,,,,
1693620000,,,,,,,,,,,,,,,,
1693623600,Sunny Intervals,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Cloudy,Cloudy,Light Rain,Light Rain,Cloudy,Light Rain,Cloudy,Cloudy,Sunny Intervals,Sunny Intervals
1693627200,,,,,,,,,,,,,,,,
1693630800,,,,,,,,,,,,,,,,
1693634400,Sunny Intervals,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Cloudy,Cloudy,Light Rain,Light Rain,Cloudy,Light Rain,Cloudy,Cloudy,Sunny Intervals,Sunny Intervals
1693638000,,,,,,,,,,,,,,,,
1693641600,,,,,,,,,,,,,,,,
1693645200,Cloudy,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Cloudy,Cloudy,Cloudy,Cloudy,Sunny Intervals,Sunny Intervals
1693648800,,,,,,,,,,,,,,,,
1693652400,,,,,,,,,,,,,,,,
1693656000,Cloudy,Cloudy,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Cloudy,Cloudy,Cloudy,Cloudy,Mainly Cloudly,Cloudy,Cloudy,Cloudy,Cloudy,Mainly Cloudly,Mainly Cloudly
1693659600,,,,,,,,,,,,,,,,
1693663200,,,,,,,,,,,,,,,,
1693666800,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly
1693670400,,,,,,,,,,,,,,,,
1693674000,,,,,,,,,,,,,,,,
1693677600,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly
1693681200,,,,,,,,,,,,,,,,
1693684800,,,,,,,,,,,,,,,,
1693688400,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly
1693692000,,,,,,,,,,,,,,,,
1693695600,,,,,,,,,,,,,,,,
1693699200,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals
1693702800,,,,,,,,,,,,,,,,
1693706400,,,,,,,,,,,,,,,,
1693710000,Sunny Periods,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Cloudy,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers
1693713600,,,,,,,,,,,,,,,,
1693717200,,,,,,,,,,,,,,,,
1693720800,Sunny Periods,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Cloudy,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers
1693724400,,,,,,,,,,,,,,,,
1693728000,,,,,,,,,,,,,,,,
1693731600,Sunny Periods,Sunny Intervals,Sunny Periods,Sunny Periods,Sunny Periods,Light Rain,Sunny Periods with A Few Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Cloudy,Sunny Intervals with Showers,Sunny Intervals,Sunny Periods with A Few Showers,Sunny Periods,Sunny Periods
1693735200,,,,,,,,,,,,,,,,
1693738800,,,,,,,,,,,,,,,,
1693742400,Mainly Fine,Mainly Cloudly,Mainly Fine,Mainly Fine,Mainly Fine,Light Rain,Light Rain,Mainly Cloudly,Light Rain,Light Rain,Cloudy,Light Rain,Mainly Cloudly,Light Rain,Mainly Fine,Mainly Fine
1693746000,,,,,,,,,,,,,,,,
1693749600,,,,,,,,,,,,,,,,
1693753200,Cloudy,Cloudy,Light Rain,Cloudy,Light Rain,Cloudy,Cloudy,Cloudy,Light Rain,Light Rain,Cloudy,Light Rain,Cloudy,Light Rain,Cloudy,Light Rain
1693756800,,,,,,,,,,,,,,,,
1693760400,,,,,,,,,,,,,,,,
1693764000,Cloudy,Cloudy,Light Rain,Cloudy,Light Rain,Cloudy,Cloudy,Cloudy,Light Rain,Light Rain,Cloudy,Light Rain,Cloudy,Light Rain,Cloudy,Light Rain
1693767600,,,,,,,,,,,,,,,,
1693771200,,,,,,,,,,,,,,,,
1693774800,Cloudy,Cloudy,Light Rain,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Light Rain,Cloudy,Light Rain
1693778400,,,,,,,,,,,,,,,,
1693782000,,,,,,,,,,,,,,,,
1693785600,Cloudy,Cloudy,Light Rain,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Light Rain,Cloudy,Light Rain
1693789200,,,,,,,,,,,,,,,,
1693792800,,,,,,,,,,,,,,,,
1693796400,Cloudy,Cloudy,Light Rain,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Light Rain,Light Rain,Cloudy,Light Rain,Cloudy,Light Rain,Cloudy,Light Rain
1693800000,,,,,,,,,,,,,,,,
1693803600,,,,,,,,,,,,,,,,
1693807200,Cloudy,Cloudy,Light Rain,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Light Rain,Light Rain,Cloudy,Light Rain,Cloudy,Light Rain,Cloudy,Light Rain
1693810800,,,,,,,,,,,,,,,,
1693814400,,,,,,,,,,,,,,,,
1693818000,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Light Rain,Light Rain,Cloudy,Light Rain,Cloudy,Cloudy,Cloudy,Cloudy
1693821600,,,,,,,,,,,,,,,,
1693825200,,,,,,,,,,,,,,,,
1693828800,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Light Rain,Light Rain,Cloudy,Light Rain,Cloudy,Cloudy,Cloudy,Cloudy
1693832400,,,,,,,,,,,,,,,,
1693836000,,,,,,,,,,,,,,,,
1693839600,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1693843200,,,,,,,,,,,,,,,,
1693846800,,,,,,,,,,,,,,,,
1693850400,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy,Cloudy
1693854000,,,,,,,,,,,,,,,,
1693857600,,,,,,,,,,,,,,,,
1693861200,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain,Cloudy,Cloudy,Cloudy,Light Rain,Light Rain,Cloudy,Cloudy,Cloudy,Light Rain,Cloudy,Light Rain
1693864800,,,,,,,,,,,,,,,,
1693868400,,,,,,,,,,,,,,,,
1693872000,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain,Cloudy,Cloudy,Cloudy,Light Rain,Light Rain,Cloudy,Cloudy,Cloudy,Light Rain,Cloudy,Light Rain
1693875600,,,,,,,,,,,,,,,,
1693879200,,,,,,,,,,,,,,,,
1693882800,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain,Light Rain,Cloudy,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain
1693886400,,,,,,,,,,,,,,,,
1693890000,,,,,,,,,,,,,,,,
1693893600,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain,Light Rain,Cloudy,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain
1693897200,,,,,,,,,,,,,,,,
1693900800,,,,,,,,,,,,,,,,
1693904400,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals with Showers,Cloudy,Sunny Intervals with Showers
1693908000,,,,,,,,,,,,,,,,
1693911600,,,,,,,,,,,,,,,,
1693915200,Mainly Cloudly,Light Rain,Light Rain,Mainly Cloudly,Mainly Cloudly,Light Rain,Mainly Cloudly,Mainly Cloudly,Light Rain,Light Rain,Mainly Cloudly,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain
1693918800,,,,,,,,,,,,,,,,
1693922400,,,,,,,,,,,,,,,,
1693926000,Cloudy,Mainly Cloudly,Cloudy,Cloudy,Cloudy,Mainly Fine,Cloudy,Mainly Cloudly,Cloudy,Cloudy,Mainly Cloudly,Cloudy,Mainly Cloudly,Cloudy,Cloudy,Cloudy
1693929600,,,,,,,,,,,,,,,,
1693933200,,,,,,,,,,,,,,,,
1693936800,Cloudy,Mainly Cloudly,Cloudy,Cloudy,Cloudy,Mainly Fine,Cloudy,Mainly Cloudly,Cloudy,Cloudy,Mainly Cloudly,Cloudy,Mainly Cloudly,Cloudy,Cloudy,Cloudy
1693940400,,,,,,,,,,,,,,,,
1693944000,,,,,,,,,,,,,,,,
1693947600,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Mainly Cloudly,Light Rain,Cloudy,Light Rain,Light Rain,Cloudy,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain
1693951200,,,,,,,,,,,,,,,,
1693954800,,,,,,,,,,,,,,,,
1693958400,Light Rain,Light Rain,Light Rain,Light Rain,Light Rain,Sunny Intervals,Light Rain,Cloudy,Light Rain,Light Rain,Cloudy,Light Rain,Light Rain,Light Rain,Cloudy,Light Rain
1693962000,,,,,,,,,,,,,,,,
1693965600,,,,,,,,,,,,,,,,
1693969200,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers
1693972800,,,,,,,,,,,,,,,,
1693976400,,,,,,,,,,,,,,,,
1693980000,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers
1693983600,,,,,,,,,,,,,,,,
1693987200,,,,,,,,,,,,,,,,
1693990800,Sunny Periods,Sunny Periods,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Periods,Sunny Intervals,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Periods,Sunny Intervals,Sunny Intervals,Sunny Intervals
1693994400,,,,,,,,,,,,,,,,
1693998000,,,,,,,,,,,,,,,,
1694001600,Mainly Fine,Mainly Fine,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Fine,Mainly Cloudly,Mainly Cloudly,Light Rain,Light Rain,Mainly Cloudly,Light Rain,Mainly Fine,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly
1694005200,,,,,,,,,,,,,,,,
1694008800,,,,,,,,,,,,,,,,
1694012400,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly
1694016000,,,,,,,,,,,,,,,,
1694019600,,,,,,,,,,,,,,,,
1694023200,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly
1694026800,,,,,,,,,,,,,,,,
1694030400,,,,,,,,,,,,,,,,
1694034000,Light Rain,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Light Rain,Mainly Cloudly
1694037600,,,,,,,,,,,,,,,,
1694041200,,,,,,,,,,,,,,,,
1694044800,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals
1694048400,,,,,,,,,,,,,,,,
1694052000,,,,,,,,,,,,,,,,
1694055600,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers
1694059200,,,,,,,,,,,,,,,,
1694062800,,,,,,,,,,,,,,,,
1694066400,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers
1694070000,,,,,,,,,,,,,,,,
1694073600,,,,,,,,,,,,,,,,
1694077200,Sunny Periods,Sunny Periods,Sunny Periods,Sunny Periods,Sunny Periods,Sunny Periods,Sunny Periods,Sunny Periods,Sunny Intervals,Sunny Periods,Sunny Periods,Sunny Periods,Sunny Periods,Sunny Intervals,Sunny Periods,Sunny Periods
1694080800,,,,,,,,,,,,,,,,
1694084400,,,,,,,,,,,,,,,,
1694088000,Mainly Fine,Mainly Fine,Mainly Fine,Mainly Fine,Mainly Fine,Mainly Fine,Mainly Fine,Mainly Fine,Mainly Cloudly,Mainly Fine,Mainly Fine,Mainly Fine,Mainly Fine,Mainly Cloudly,Mainly Fine,Mainly Fine
1694091600,,,,,,,,,,,,,,,,
1694095200,,,,,,,,,,,,,,,,
1694098800,Mainly Cloudly,Mainly Fine,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Fine,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Fine,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly
1694102400,,,,,,,,,,,,,,,,
1694106000,,,,,,,,,,,,,,,,
1694109600,Mainly Cloudly,Mainly Fine,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Fine,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Fine,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly
1694113200,,,,,,,,,,,,,,,,
1694116800,,,,,,,,,,,,,,,,
1694120400,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Cloudy,Mainly Cloudly,Cloudy,Cloudy,Mainly Cloudly,Cloudy,Cloudy,Mainly Cloudly,Mainly Cloudly,Light Rain,Mainly Cloudly
1694124000,,,,,,,,,,,,,,,,
1694127600,,,,,,,,,,,,,,,,
1694131200,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Sunny Intervals,Cloudy,Cloudy,Sunny Intervals,Cloudy,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals
1694134800,,,,,,,,,,,,,,,,
1694138400,,,,,,,,,,,,,,,,
1694142000,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Light Rain,Sunny Intervals with Showers,Cloudy,Sunny Intervals with Showers,Sunny Intervals with Showers,Cloudy,Sunny Intervals with Showers,Light Rain,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers
1694145600,,,,,,,,,,,,,,,,
1694149200,,,,,,,,,,,,,,,,
1694152800,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers,Light Rain,Sunny Intervals with Showers,Cloudy,Sunny Intervals with Showers,Sunny Intervals with Showers,Cloudy,Sunny Intervals with Showers,Light Rain,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals with Showers
1694156400,,,,,,,,,,,,,,,,
1694160000,,,,,,,,,,,,,,,,
1694163600,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals,Cloudy,Sunny Intervals,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals,Sunny Intervals with Showers,Sunny Intervals,Sunny Intervals,Sunny Intervals,Sunny Intervals
1694167200,,,,,,,,,,,,,,,,
1694170800,,,,,,,,,,,,,,,,
1694174400,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Cloudy,Mainly Cloudly,Mainly Cloudly,Light Rain,Mainly Cloudly,Mainly Cloudly,Light Rain,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly
1694178000,,,,,,,,,,,,,,,,
1694181600,,,,,,,,,,,,,,,,
1694185200,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly
1694188800,,,,,,,,,,,,,,,,
1694196000,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly,Mainly Cloudly
