ts,cch_windDir,g153_windDir,hka_windDir,hko_windDir,hks_windDir,jkb_windDir,lfs_windDir,pen_windDir,sek_windDir,sha_windDir,skg_windDir,tkl_windDir,tpo_windDir,tun_windDir,ty1_windDir,wgl_windDir,cch_windspeed,g153_windspeed,hka_windspeed,hko_windspeed,hks_windspeed,jkb_windspeed,lfs_windspeed,pen_windspeed,sek_windspeed,sha_windspeed,skg_windspeed,tkl_windspeed,tpo_windspeed,tun_windspeed,ty1_windspeed,wgl_windspeed
1696687560,353.0,358.0,7.0,9999.0,1.0,31.0,9.0,349.0,,27.0,347.0,18.0,,336.0,317.0,355.0,40.0,18.0,19.0,6.0,12.0,13.0,30.0,30.0,,12.0,28.0,25.0,,11.0,12.0,57.0
1696687620,352.0,358.0,6.0,317.0,6.0,33.0,9.0,350.0,,27.0,347.0,17.0,,339.0,319.0,355.0,40.0,18.0,19.0,6.0,12.0,13.0,30.0,30.0,,13.0,29.0,25.0,,10.0,12.0,57.0
1696687680,352.0,357.0,5.0,314.0,6.0,33.0,10.0,353.0,,28.0,347.0,17.0,,342.0,322.0,355.0,40.0,18.0,20.0,6.0,12.0,13.0,31.0,30.0,,14.0,30.0,26.0,,10.0,12.0,57.0
1696687740,352.0,358.0,5.0,312.0,6.0,31.0,11.0,352.0,,28.0,346.0,16.0,,343.0,323.0,355.0,40.0,19.0,21.0,7.0,13.0,12.0,32.0,30.0,,12.0,30.0,26.0,,10.0,12.0,57.0
1696687800,351.0,1.0,6.0,312.0,331.0,31.0,11.0,352.0,,28.0,345.0,15.0,,344.0,323.0,355.0,39.0,19.0,20.0,8.0,13.0,12.0,32.0,30.0,,12.0,30.0,26.0,,10.0,12.0,56.0
1696687860,349.0,360.0,6.0,312.0,336.0,32.0,12.0,353.0,,28.0,345.0,13.0,,345.0,327.0,356.0,38.0,18.0,20.0,8.0,13.0,12.0,32.0,30.0,,14.0,30.0,25.0,,10.0,12.0,56.0
1696687920,348.0,4.0,7.0,338.0,336.0,37.0,13.0,351.0,,29.0,345.0,14.0,,346.0,332.0,356.0,37.0,19.0,20.0,8.0,12.0,12.0,33.0,30.0,,14.0,30.0,25.0,,9.0,13.0,56.0
1696687980,347.0,4.0,8.0,332.0,336.0,32.0,13.0,349.0,,30.0,344.0,13.0,,346.0,332.0,356.0,35.0,19.0,20.0,9.0,11.0,12.0,32.0,30.0,,14.0,30.0,24.0,,9.0,13.0,56.0
1696688040,346.0,5.0,10.0,324.0,322.0,35.0,11.0,350.0,,29.0,344.0,14.0,,349.0,338.0,356.0,35.0,19.0,20.0,10.0,12.0,14.0,32.0,31.0,,14.0,30.0,23.0,,10.0,13.0,55.0
1696688100,345.0,4.0,11.0,325.0,325.0,35.0,11.0,350.0,,27.0,344.0,14.0,,351.0,341.0,356.0,34.0,19.0,21.0,9.0,12.0,14.0,31.0,30.0,,13.0,30.0,23.0,,10.0,12.0,55.0
1696688160,344.0,7.0,10.0,325.0,325.0,35.0,12.0,349.0,,24.0,343.0,15.0,,351.0,304.0,357.0,33.0,19.0,21.0,9.0,12.0,14.0,31.0,30.0,,12.0,30.0,23.0,,10.0,12.0,55.0
1696688220,345.0,11.0,10.0,325.0,325.0,35.0,12.0,348.0,,23.0,344.0,15.0,,351.0,344.0,357.0,33.0,19.0,21.0,9.0,12.0,15.0,30.0,30.0,,13.0,30.0,22.0,,11.0,11.0,55.0
1696688280,344.0,11.0,9.0,290.0,325.0,35.0,12.0,347.0,,21.0,346.0,14.0,,350.0,344.0,357.0,32.0,19.0,21.0,9.0,12.0,15.0,30.0,30.0,,12.0,30.0,21.0,,11.0,11.0,56.0
1696688340,343.0,7.0,10.0,298.0,325.0,41.0,11.0,347.0,,20.0,347.0,15.0,,347.0,184.0,357.0,30.0,18.0,21.0,9.0,12.0,16.0,29.0,29.0,,12.0,29.0,21.0,,11.0,9.0,57.0
1696688400,343.0,6.0,9.0,306.0,9999.0,33.0,9.0,347.0,,20.0,346.0,16.0,,346.0,184.0,357.0,32.0,17.0,22.0,9.0,11.0,17.0,28.0,29.0,,12.0,29.0,21.0,,11.0,9.0,58.0
1696688460,344.0,5.0,9.0,306.0,9999.0,28.0,8.0,348.0,,21.0,347.0,17.0,,344.0,9999.0,357.0,31.0,17.0,22.0,9.0,10.0,17.0,28.0,29.0,,11.0,28.0,22.0,,11.0,9.0,58.0
1696688520,344.0,3.0,8.0,311.0,9999.0,25.0,6.0,349.0,,21.0,346.0,16.0,,343.0,301.0,358.0,30.0,16.0,22.0,8.0,11.0,18.0,27.0,29.0,,11.0,28.0,22.0,,11.0,9.0,58.0
1696688580,345.0,2.0,8.0,311.0,311.0,26.0,6.0,349.0,,21.0,346.0,15.0,,345.0,304.0,358.0,31.0,14.0,22.0,6.0,12.0,19.0,27.0,29.0,,11.0,28.0,24.0,,12.0,9.0,58.0
1696688640,344.0,2.0,7.0,311.0,312.0,28.0,7.0,350.0,,22.0,345.0,13.0,,345.0,305.0,358.0,30.0,14.0,22.0,6.0,12.0,18.0,27.0,29.0,,12.0,29.0,25.0,,12.0,9.0,58.0
1696688700,346.0,4.0,6.0,9999.0,317.0,28.0,8.0,351.0,,24.0,346.0,13.0,,342.0,304.0,358.0,30.0,15.0,22.0,6.0,13.0,17.0,27.0,29.0,,12.0,28.0,25.0,,12.0,10.0,59.0
1696688760,347.0,4.0,7.0,316.0,324.0,28.0,8.0,350.0,,24.0,348.0,13.0,,342.0,304.0,358.0,30.0,14.0,22.0,6.0,12.0,17.0,27.0,30.0,,12.0,28.0,27.0,,12.0,10.0,59.0
1696688820,347.0,359.0,7.0,307.0,324.0,17.0,7.0,350.0,,25.0,348.0,15.0,,341.0,305.0,358.0,30.0,13.0,23.0,5.0,12.0,17.0,27.0,31.0,,12.0,28.0,27.0,,12.0,11.0,59.0
1696688880,347.0,359.0,8.0,311.0,324.0,19.0,6.0,350.0,,27.0,346.0,16.0,,341.0,306.0,358.0,30.0,14.0,23.0,5.0,14.0,17.0,28.0,32.0,,12.0,28.0,27.0,,12.0,11.0,58.0
1696688940,347.0,360.0,9.0,314.0,305.0,24.0,8.0,348.0,,28.0,346.0,16.0,,343.0,306.0,359.0,30.0,14.0,23.0,5.0,15.0,17.0,28.0,32.0,,12.0,28.0,27.0,,12.0,12.0,58.0
1696689000,348.0,358.0,10.0,313.0,303.0,23.0,8.0,348.0,,30.0,347.0,16.0,,344.0,306.0,359.0,30.0,14.0,23.0,4.0,16.0,17.0,28.0,32.0,,13.0,29.0,27.0,,12.0,12.0,58.0
1696689060,347.0,358.0,11.0,313.0,304.0,24.0,11.0,347.0,,29.0,346.0,16.0,,345.0,243.0,359.0,29.0,14.0,23.0,4.0,17.0,17.0,29.0,31.0,,14.0,30.0,27.0,,12.0,12.0,58.0
1696689120,347.0,358.0,11.0,313.0,302.0,24.0,11.0,346.0,,28.0,347.0,17.0,,346.0,252.0,358.0,30.0,15.0,24.0,4.0,17.0,17.0,29.0,32.0,,13.0,30.0,27.0,,12.0,12.0,58.0
1696689180,347.0,356.0,10.0,9999.0,305.0,23.0,12.0,346.0,,28.0,347.0,17.0,,345.0,260.0,359.0,30.0,15.0,24.0,5.0,16.0,15.0,29.0,30.0,,12.0,30.0,27.0,,11.0,12.0,59.0
1696689240,349.0,355.0,10.0,313.0,304.0,23.0,13.0,347.0,,27.0,348.0,18.0,,345.0,260.0,359.0,30.0,15.0,24.0,5.0,16.0,15.0,29.0,30.0,,12.0,30.0,27.0,,10.0,12.0,58.0
1696689300,349.0,352.0,10.0,9999.0,304.0,27.0,13.0,345.0,,28.0,347.0,19.0,,349.0,260.0,359.0,30.0,14.0,24.0,5.0,15.0,15.0,29.0,30.0,,12.0,30.0,27.0,,10.0,11.0,58.0
1696689360,348.0,352.0,8.0,9999.0,306.0,28.0,13.0,345.0,,30.0,346.0,18.0,,350.0,260.0,358.0,30.0,15.0,23.0,4.0,16.0,15.0,29.0,30.0,,12.0,29.0,26.0,,10.0,10.0,58.0
1696689420,348.0,354.0,9.0,9999.0,306.0,19.0,12.0,344.0,,32.0,345.0,16.0,,349.0,339.0,358.0,31.0,15.0,23.0,4.0,15.0,14.0,30.0,30.0,,12.0,30.0,26.0,,10.0,9.0,59.0
1696689480,348.0,355.0,9.0,9999.0,304.0,20.0,12.0,344.0,,32.0,346.0,15.0,,352.0,334.0,358.0,32.0,15.0,23.0,3.0,14.0,14.0,29.0,30.0,,12.0,30.0,25.0,,11.0,9.0,58.0
1696689540,349.0,357.0,8.0,9999.0,303.0,17.0,11.0,345.0,,33.0,346.0,14.0,,351.0,334.0,357.0,32.0,15.0,23.0,2.0,14.0,14.0,28.0,29.0,,12.0,29.0,25.0,,10.0,8.0,58.0
1696689600,351.0,357.0,7.0,9999.0,305.0,19.0,11.0,345.0,,33.0,346.0,14.0,,351.0,334.0,358.0,32.0,14.0,23.0,2.0,14.0,13.0,28.0,29.0,,13.0,28.0,26.0,,10.0,8.0,58.0
1696689660,352.0,360.0,4.0,9999.0,305.0,19.0,11.0,346.0,,34.0,347.0,14.0,,351.0,334.0,357.0,32.0,13.0,24.0,1.0,13.0,13.0,28.0,30.0,,12.0,28.0,26.0,,10.0,8.0,58.0
1696689720,353.0,360.0,4.0,9999.0,304.0,20.0,11.0,347.0,,36.0,348.0,13.0,,349.0,310.0,357.0,33.0,12.0,24.0,1.0,13.0,13.0,28.0,30.0,,14.0,27.0,25.0,,10.0,9.0,58.0
1696689780,353.0,2.0,5.0,9999.0,302.0,19.0,11.0,348.0,,36.0,350.0,12.0,,352.0,309.0,357.0,32.0,12.0,24.0,1.0,14.0,13.0,27.0,30.0,,15.0,27.0,24.0,,10.0,9.0,58.0
1696689840,354.0,3.0,5.0,9999.0,304.0,19.0,11.0,347.0,,39.0,351.0,10.0,,352.0,310.0,357.0,33.0,12.0,25.0,1.0,13.0,14.0,26.0,30.0,,17.0,27.0,24.0,,10.0,10.0,58.0
1696689900,353.0,4.0,5.0,9999.0,303.0,19.0,11.0,348.0,,40.0,352.0,10.0,,349.0,315.0,357.0,33.0,12.0,26.0,2.0,14.0,14.0,25.0,30.0,,17.0,27.0,25.0,,10.0,10.0,58.0
1696689960,352.0,4.0,7.0,9999.0,300.0,9999.0,11.0,348.0,,41.0,352.0,9.0,,346.0,316.0,357.0,33.0,12.0,26.0,3.0,12.0,13.0,24.0,29.0,,18.0,28.0,24.0,,9.0,11.0,59.0
1696690020,352.0,3.0,6.0,9999.0,299.0,19.0,11.0,349.0,,40.0,352.0,9.0,,348.0,316.0,358.0,32.0,12.0,26.0,3.0,12.0,15.0,24.0,29.0,,18.0,27.0,24.0,,9.0,11.0,59.0
1696690080,352.0,3.0,5.0,9999.0,303.0,35.0,11.0,349.0,,39.0,352.0,9.0,,345.0,315.0,358.0,33.0,11.0,27.0,3.0,12.0,15.0,23.0,30.0,,18.0,27.0,26.0,,9.0,12.0,59.0
1696690140,353.0,1.0,5.0,9999.0,304.0,30.0,12.0,349.0,,35.0,353.0,9.0,,346.0,315.0,358.0,33.0,10.0,26.0,3.0,12.0,15.0,24.0,30.0,,18.0,28.0,25.0,,10.0,12.0,60.0
1696690200,353.0,2.0,5.0,9999.0,9999.0,30.0,11.0,348.0,,35.0,353.0,8.0,,345.0,316.0,358.0,34.0,11.0,26.0,4.0,13.0,14.0,24.0,30.0,,17.0,28.0,23.0,,10.0,12.0,60.0
1696690260,353.0,360.0,6.0,9999.0,9999.0,30.0,10.0,347.0,,35.0,353.0,9.0,,348.0,316.0,358.0,34.0,12.0,26.0,5.0,12.0,14.0,24.0,30.0,,18.0,28.0,23.0,,9.0,12.0,60.0
1696690320,352.0,360.0,6.0,44.0,9999.0,30.0,11.0,346.0,,35.0,353.0,9.0,,348.0,316.0,359.0,33.0,12.0,25.0,5.0,13.0,13.0,25.0,30.0,,17.0,28.0,23.0,,9.0,12.0,60.0
1696690380,352.0,360.0,6.0,51.0,321.0,18.0,10.0,346.0,,35.0,353.0,10.0,,343.0,318.0,359.0,34.0,12.0,25.0,6.0,13.0,12.0,25.0,29.0,,16.0,27.0,23.0,,9.0,12.0,60.0
1696690440,351.0,359.0,6.0,51.0,9999.0,28.0,10.0,347.0,,33.0,353.0,11.0,,349.0,320.0,359.0,33.0,12.0,24.0,6.0,12.0,14.0,26.0,29.0,,15.0,27.0,22.0,,9.0,11.0,60.0
1696690500,351.0,1.0,6.0,51.0,9999.0,39.0,10.0,348.0,,30.0,353.0,11.0,,343.0,316.0,359.0,34.0,11.0,23.0,5.0,12.0,15.0,27.0,29.0,,15.0,27.0,21.0,,10.0,11.0,60.0
1696690560,351.0,360.0,6.0,9999.0,9999.0,39.0,10.0,350.0,,29.0,355.0,14.0,,344.0,316.0,359.0,36.0,11.0,23.0,6.0,13.0,15.0,27.0,30.0,,14.0,27.0,21.0,,10.0,11.0,60.0
1696690620,352.0,359.0,5.0,9999.0,313.0,39.0,11.0,350.0,,28.0,356.0,13.0,,347.0,319.0,359.0,36.0,11.0,22.0,6.0,14.0,14.0,27.0,29.0,,14.0,27.0,21.0,,10.0,11.0,59.0
1696690680,351.0,359.0,6.0,9999.0,311.0,29.0,11.0,350.0,,29.0,355.0,17.0,,347.0,320.0,359.0,36.0,11.0,22.0,8.0,15.0,14.0,27.0,29.0,,14.0,27.0,20.0,,10.0,11.0,59.0
1696690740,349.0,2.0,5.0,9999.0,312.0,28.0,12.0,352.0,,33.0,356.0,18.0,,348.0,320.0,358.0,37.0,11.0,22.0,8.0,15.0,15.0,27.0,29.0,,14.0,27.0,21.0,,10.0,11.0,58.0
1696690800,349.0,3.0,6.0,9999.0,311.0,28.0,13.0,352.0,,33.0,356.0,20.0,,348.0,343.0,358.0,39.0,11.0,22.0,8.0,16.0,16.0,27.0,29.0,,15.0,26.0,22.0,,11.0,12.0,59.0
1696690860,348.0,3.0,6.0,215.0,312.0,28.0,13.0,352.0,,32.0,356.0,22.0,,348.0,332.0,358.0,39.0,10.0,22.0,8.0,17.0,17.0,27.0,29.0,,15.0,27.0,22.0,,11.0,12.0,58.0
1696690920,349.0,3.0,5.0,9999.0,313.0,65.0,13.0,353.0,,31.0,355.0,22.0,,346.0,326.0,358.0,40.0,9.0,22.0,6.0,19.0,19.0,27.0,29.0,,15.0,28.0,22.0,,11.0,12.0,58.0
1696690980,349.0,5.0,5.0,9999.0,314.0,28.0,14.0,351.0,,30.0,356.0,23.0,,346.0,326.0,358.0,40.0,9.0,22.0,6.0,19.0,19.0,27.0,29.0,,16.0,29.0,21.0,,11.0,12.0,58.0
1696691040,349.0,5.0,6.0,9999.0,315.0,9999.0,14.0,351.0,,32.0,355.0,23.0,,345.0,326.0,358.0,41.0,9.0,23.0,6.0,20.0,19.0,27.0,29.0,,15.0,29.0,21.0,,11.0,12.0,58.0
1696691100,349.0,3.0,6.0,9999.0,319.0,8.0,14.0,350.0,,33.0,354.0,22.0,,342.0,326.0,358.0,40.0,9.0,23.0,6.0,19.0,19.0,27.0,30.0,,16.0,28.0,21.0,,11.0,12.0,58.0
1696691160,349.0,349.0,6.0,9999.0,319.0,8.0,15.0,350.0,,34.0,352.0,22.0,,340.0,326.0,358.0,40.0,9.0,24.0,6.0,19.0,19.0,27.0,30.0,,17.0,27.0,21.0,,11.0,12.0,59.0
1696691220,350.0,349.0,8.0,9999.0,318.0,9.0,14.0,349.0,,35.0,351.0,24.0,,341.0,326.0,358.0,39.0,9.0,24.0,5.0,19.0,19.0,28.0,30.0,,17.0,28.0,21.0,,11.0,13.0,59.0
1696691280,349.0,351.0,7.0,9999.0,9999.0,8.0,15.0,350.0,,35.0,350.0,20.0,,343.0,327.0,359.0,39.0,8.0,24.0,5.0,18.0,19.0,28.0,30.0,,17.0,27.0,20.0,,11.0,13.0,60.0
1696691340,349.0,350.0,7.0,9999.0,9999.0,3.0,16.0,349.0,,36.0,350.0,21.0,,342.0,323.0,359.0,39.0,9.0,24.0,5.0,18.0,19.0,28.0,32.0,,17.0,27.0,19.0,,11.0,12.0,60.0
1696691400,348.0,351.0,7.0,9999.0,9999.0,4.0,15.0,349.0,,35.0,351.0,19.0,,340.0,320.0,359.0,39.0,9.0,24.0,4.0,17.0,18.0,28.0,33.0,,17.0,27.0,19.0,,10.0,12.0,60.0
1696691460,348.0,354.0,9.0,9999.0,331.0,5.0,14.0,350.0,,37.0,351.0,18.0,,336.0,324.0,360.0,39.0,9.0,25.0,4.0,16.0,17.0,28.0,33.0,,17.0,27.0,19.0,,11.0,12.0,60.0
1696691520,348.0,353.0,10.0,9999.0,332.0,3.0,14.0,350.0,,37.0,351.0,17.0,,337.0,328.0,360.0,39.0,10.0,25.0,5.0,14.0,17.0,28.0,33.0,,18.0,25.0,19.0,,11.0,12.0,61.0
1696691580,349.0,350.0,11.0,9999.0,330.0,4.0,14.0,350.0,,38.0,350.0,18.0,,340.0,329.0,360.0,40.0,10.0,25.0,5.0,12.0,17.0,28.0,34.0,,18.0,24.0,19.0,,10.0,12.0,61.0
1696691640,349.0,348.0,11.0,302.0,326.0,6.0,13.0,349.0,,39.0,350.0,17.0,,339.0,327.0,1.0,40.0,10.0,24.0,5.0,12.0,16.0,28.0,35.0,,19.0,25.0,18.0,,10.0,12.0,61.0
1696691700,350.0,350.0,12.0,299.0,322.0,8.0,14.0,350.0,,39.0,350.0,18.0,,336.0,325.0,1.0,41.0,11.0,23.0,6.0,12.0,15.0,28.0,36.0,,18.0,25.0,19.0,,10.0,14.0,61.0
1696691760,349.0,353.0,11.0,299.0,322.0,7.0,13.0,351.0,,39.0,350.0,18.0,,338.0,325.0,1.0,42.0,11.0,23.0,6.0,12.0,14.0,29.0,37.0,,19.0,26.0,19.0,,11.0,13.0,61.0
1696691820,349.0,358.0,8.0,299.0,324.0,7.0,13.0,352.0,,39.0,352.0,17.0,,335.0,325.0,360.0,42.0,11.0,23.0,6.0,12.0,15.0,28.0,36.0,,19.0,26.0,19.0,,11.0,13.0,62.0
1696691880,350.0,357.0,8.0,9999.0,324.0,9999.0,12.0,352.0,,38.0,352.0,19.0,,337.0,321.0,360.0,44.0,11.0,23.0,6.0,12.0,16.0,28.0,36.0,,19.0,27.0,20.0,,11.0,14.0,61.0
1696691940,351.0,360.0,9.0,9999.0,324.0,12.0,11.0,352.0,,38.0,353.0,17.0,,338.0,323.0,360.0,45.0,10.0,23.0,6.0,12.0,16.0,28.0,36.0,,19.0,27.0,19.0,,10.0,14.0,61.0
1696692000,351.0,359.0,8.0,9999.0,9999.0,14.0,11.0,352.0,,38.0,351.0,17.0,,340.0,323.0,360.0,44.0,10.0,23.0,5.0,12.0,16.0,28.0,36.0,,19.0,27.0,19.0,,11.0,14.0,60.0
1696692060,351.0,357.0,6.0,9999.0,9999.0,18.0,11.0,350.0,,37.0,352.0,17.0,,340.0,320.0,360.0,44.0,10.0,23.0,5.0,12.0,16.0,28.0,36.0,,19.0,28.0,19.0,,11.0,14.0,60.0
1696692120,352.0,1.0,5.0,9999.0,9999.0,17.0,10.0,351.0,,37.0,353.0,17.0,,343.0,318.0,360.0,43.0,10.0,23.0,6.0,11.0,16.0,27.0,36.0,,18.0,29.0,19.0,,11.0,14.0,60.0
1696692180,352.0,4.0,5.0,9999.0,9999.0,18.0,9.0,353.0,,37.0,353.0,16.0,,346.0,318.0,360.0,42.0,11.0,23.0,6.0,12.0,16.0,27.0,36.0,,18.0,28.0,19.0,,12.0,14.0,60.0
1696692240,352.0,3.0,4.0,9999.0,9999.0,20.0,10.0,354.0,,37.0,355.0,16.0,,347.0,319.0,359.0,40.0,12.0,23.0,6.0,14.0,16.0,27.0,36.0,,19.0,28.0,19.0,,11.0,14.0,60.0
1696692300,351.0,3.0,3.0,338.0,9999.0,18.0,10.0,354.0,,35.0,354.0,17.0,,346.0,321.0,359.0,40.0,11.0,24.0,5.0,14.0,17.0,27.0,36.0,,19.0,28.0,19.0,,10.0,14.0,60.0
1696692360,351.0,2.0,3.0,334.0,321.0,18.0,11.0,354.0,,34.0,354.0,16.0,,346.0,321.0,359.0,40.0,12.0,24.0,5.0,12.0,17.0,26.0,36.0,,19.0,29.0,18.0,,10.0,14.0,60.0
1696692420,351.0,48.0,4.0,338.0,320.0,15.0,10.0,353.0,,34.0,354.0,16.0,,349.0,322.0,360.0,40.0,14.0,24.0,5.0,12.0,15.0,26.0,36.0,,19.0,28.0,18.0,,10.0,14.0,60.0
1696692480,350.0,358.0,4.0,339.0,315.0,15.0,10.0,353.0,,35.0,355.0,15.0,,349.0,324.0,360.0,39.0,14.0,25.0,6.0,11.0,15.0,27.0,36.0,,19.0,28.0,17.0,,9.0,13.0,60.0
1696692540,349.0,9999.0,3.0,339.0,315.0,15.0,10.0,352.0,,36.0,354.0,14.0,,349.0,325.0,360.0,38.0,14.0,25.0,8.0,11.0,16.0,27.0,36.0,,19.0,28.0,17.0,,9.0,14.0,61.0
1696692600,349.0,349.0,3.0,339.0,315.0,15.0,10.0,351.0,,37.0,356.0,11.0,,347.0,327.0,360.0,39.0,14.0,24.0,8.0,12.0,16.0,27.0,36.0,,19.0,29.0,17.0,,10.0,14.0,62.0
1696692660,349.0,348.0,3.0,9999.0,313.0,14.0,10.0,352.0,,37.0,357.0,11.0,,348.0,327.0,360.0,39.0,14.0,24.0,8.0,12.0,15.0,27.0,36.0,,19.0,28.0,18.0,,10.0,14.0,61.0
1696692720,348.0,355.0,3.0,9999.0,314.0,11.0,10.0,,,37.0,357.0,11.0,,346.0,328.0,360.0,39.0,13.0,24.0,8.0,14.0,15.0,28.0,,,19.0,29.0,18.0,,10.0,14.0,61.0
1696692780,348.0,355.0,2.0,9999.0,316.0,11.0,11.0,351.0,,36.0,357.0,9.0,,346.0,327.0,360.0,40.0,12.0,24.0,8.0,14.0,17.0,28.0,36.0,,19.0,29.0,18.0,,10.0,16.0,61.0
1696692840,348.0,355.0,2.0,9999.0,316.0,8.0,8.0,350.0,,36.0,357.0,9.0,,345.0,329.0,360.0,40.0,12.0,24.0,9.0,14.0,17.0,28.0,36.0,,19.0,28.0,19.0,,10.0,17.0,60.0
1696692900,348.0,333.0,1.0,9999.0,316.0,8.0,8.0,347.0,,37.0,358.0,6.0,,345.0,329.0,360.0,40.0,12.0,24.0,9.0,12.0,17.0,28.0,37.0,,19.0,28.0,19.0,,11.0,17.0,60.0
1696692960,348.0,355.0,1.0,9999.0,316.0,9.0,6.0,345.0,,39.0,358.0,6.0,,343.0,328.0,360.0,40.0,10.0,24.0,9.0,14.0,17.0,28.0,37.0,,18.0,28.0,21.0,,11.0,18.0,60.0
1696693020,347.0,9999.0,2.0,9999.0,341.0,17.0,6.0,346.0,,39.0,357.0,6.0,,342.0,327.0,360.0,40.0,9.0,24.0,10.0,15.0,18.0,28.0,36.0,,18.0,28.0,21.0,,12.0,19.0,60.0
1696693080,348.0,31.0,3.0,339.0,346.0,19.0,8.0,347.0,,39.0,357.0,6.0,,341.0,327.0,360.0,40.0,8.0,24.0,9.0,14.0,19.0,27.0,37.0,,17.0,27.0,21.0,,12.0,21.0,60.0
1696693140,348.0,25.0,4.0,9999.0,346.0,21.0,8.0,348.0,,39.0,357.0,8.0,,342.0,326.0,359.0,40.0,9.0,24.0,9.0,15.0,19.0,27.0,36.0,,17.0,27.0,22.0,,12.0,21.0,60.0
