ts,cch_windDir,g153_windDir,hka_windDir,hko_windDir,hks_windDir,jkb_windDir,lfs_windDir,pen_windDir,sek_windDir,sha_windDir,skg_windDir,tkl_windDir,tpo_windDir,tun_windDir,ty1_windDir,wgl_windDir,cch_windspeed,g153_windspeed,hka_windspeed,hko_windspeed,hks_windspeed,jkb_windspeed,lfs_windspeed,pen_windspeed,sek_windspeed,sha_windspeed,skg_windspeed,tkl_windspeed,tpo_windspeed,tun_windspeed,ty1_windspeed,wgl_windspeed
1696710660,353.0,359.0,7.0,308.0,332.0,23.0,15.0,344.0,,18.0,344.0,12.0,,352.0,288.0,356.0,48.0,15.0,21.0,8.0,12.0,15.0,20.0,31.0,,12.0,30.0,14.0,,9.0,5.0,63.0
1696710720,352.0,359.0,6.0,308.0,331.0,24.0,14.0,345.0,,19.0,344.0,9.0,,353.0,286.0,355.0,48.0,15.0,22.0,9.0,12.0,15.0,19.0,30.0,,12.0,30.0,14.0,,8.0,5.0,62.0
1696710780,351.0,355.0,5.0,308.0,310.0,21.0,14.0,345.0,,22.0,344.0,9.0,,357.0,280.0,355.0,48.0,14.0,23.0,9.0,12.0,15.0,19.0,30.0,,12.0,30.0,14.0,,8.0,4.0,63.0
1696710840,350.0,8.0,6.0,281.0,314.0,19.0,15.0,345.0,,23.0,344.0,13.0,,9999.0,274.0,356.0,48.0,14.0,23.0,8.0,12.0,15.0,19.0,28.0,,12.0,29.0,14.0,,8.0,4.0,64.0
1696710900,350.0,10.0,8.0,283.0,321.0,18.0,15.0,347.0,,25.0,343.0,11.0,,353.0,9999.0,355.0,49.0,14.0,24.0,9.0,12.0,16.0,19.0,27.0,,12.0,29.0,14.0,,8.0,4.0,64.0
1696710960,351.0,7.0,9.0,286.0,321.0,21.0,15.0,346.0,,24.0,343.0,11.0,,354.0,9999.0,356.0,50.0,14.0,24.0,9.0,12.0,16.0,19.0,28.0,,12.0,29.0,14.0,,9.0,4.0,64.0
1696711020,351.0,2.0,9.0,288.0,318.0,20.0,14.0,345.0,,23.0,343.0,12.0,,348.0,9999.0,355.0,51.0,14.0,24.0,10.0,12.0,16.0,19.0,28.0,,12.0,29.0,12.0,,9.0,3.0,65.0
1696711080,351.0,360.0,9.0,288.0,317.0,23.0,14.0,345.0,,22.0,344.0,12.0,,348.0,9999.0,356.0,51.0,16.0,24.0,10.0,12.0,17.0,19.0,29.0,,12.0,29.0,14.0,,8.0,3.0,65.0
1696711140,351.0,1.0,10.0,288.0,318.0,23.0,13.0,346.0,,23.0,344.0,11.0,,350.0,9999.0,355.0,51.0,16.0,24.0,9.0,12.0,14.0,19.0,29.0,,12.0,29.0,14.0,,9.0,3.0,65.0
1696711200,351.0,1.0,10.0,288.0,316.0,21.0,12.0,346.0,,22.0,344.0,10.0,,352.0,9999.0,356.0,51.0,16.0,23.0,10.0,12.0,12.0,19.0,29.0,,12.0,30.0,14.0,,9.0,3.0,64.0
1696711260,351.0,1.0,9.0,298.0,316.0,23.0,12.0,346.0,,22.0,344.0,10.0,,354.0,9999.0,355.0,51.0,17.0,24.0,10.0,12.0,13.0,19.0,29.0,,12.0,30.0,13.0,,10.0,3.0,64.0
1696711320,352.0,356.0,8.0,296.0,316.0,20.0,12.0,346.0,,23.0,344.0,9.0,,354.0,9999.0,355.0,51.0,17.0,24.0,10.0,12.0,14.0,19.0,30.0,,12.0,30.0,12.0,,10.0,3.0,64.0
1696711380,352.0,352.0,9.0,301.0,317.0,21.0,11.0,346.0,,24.0,345.0,8.0,,356.0,9999.0,355.0,51.0,18.0,23.0,10.0,12.0,15.0,19.0,30.0,,12.0,30.0,12.0,,10.0,3.0,63.0
1696711440,352.0,355.0,8.0,299.0,316.0,19.0,10.0,346.0,,24.0,344.0,8.0,,342.0,9999.0,355.0,51.0,18.0,23.0,9.0,14.0,15.0,19.0,30.0,,12.0,30.0,14.0,,10.0,4.0,62.0
1696711500,353.0,355.0,6.0,301.0,312.0,18.0,10.0,346.0,,24.0,345.0,9.0,,348.0,330.0,355.0,51.0,18.0,23.0,9.0,14.0,16.0,19.0,30.0,,12.0,30.0,16.0,,10.0,5.0,62.0
1696711560,352.0,355.0,5.0,299.0,311.0,16.0,9.0,347.0,,24.0,344.0,9.0,,352.0,326.0,354.0,53.0,18.0,23.0,8.0,13.0,17.0,19.0,31.0,,12.0,30.0,17.0,,10.0,6.0,61.0
1696711620,352.0,359.0,4.0,299.0,9999.0,16.0,9.0,348.0,,25.0,344.0,10.0,,350.0,325.0,354.0,51.0,17.0,23.0,8.0,12.0,17.0,19.0,32.0,,12.0,30.0,17.0,,10.0,6.0,60.0
1696711680,352.0,1.0,4.0,296.0,9999.0,10.0,10.0,349.0,,26.0,345.0,10.0,,348.0,323.0,354.0,51.0,16.0,23.0,8.0,12.0,17.0,19.0,30.0,,12.0,30.0,17.0,,11.0,7.0,59.0
1696711740,352.0,1.0,3.0,292.0,9999.0,5.0,10.0,349.0,,27.0,346.0,10.0,,349.0,323.0,354.0,51.0,17.0,23.0,8.0,12.0,17.0,18.0,30.0,,12.0,30.0,17.0,,11.0,8.0,60.0
1696711800,351.0,1.0,3.0,292.0,311.0,360.0,11.0,349.0,,27.0,345.0,11.0,,350.0,322.0,354.0,51.0,16.0,23.0,6.0,12.0,18.0,18.0,30.0,,12.0,30.0,17.0,,11.0,9.0,59.0
1696711860,351.0,359.0,4.0,298.0,309.0,357.0,12.0,348.0,,28.0,345.0,12.0,,351.0,319.0,355.0,52.0,16.0,22.0,6.0,12.0,18.0,18.0,30.0,,10.0,30.0,18.0,,12.0,10.0,59.0
1696711920,351.0,360.0,5.0,301.0,311.0,23.0,13.0,346.0,,27.0,345.0,12.0,,352.0,319.0,355.0,52.0,16.0,22.0,6.0,12.0,17.0,18.0,30.0,,10.0,30.0,18.0,,12.0,12.0,59.0
1696711980,351.0,3.0,6.0,298.0,311.0,28.0,14.0,347.0,,26.0,346.0,13.0,,351.0,313.0,355.0,53.0,17.0,22.0,7.0,12.0,16.0,18.0,30.0,,11.0,30.0,18.0,,11.0,12.0,59.0
1696712040,351.0,1.0,7.0,299.0,311.0,26.0,14.0,346.0,,24.0,347.0,15.0,,350.0,313.0,355.0,52.0,17.0,21.0,8.0,12.0,16.0,18.0,30.0,,11.0,30.0,18.0,,11.0,12.0,59.0
1696712100,351.0,1.0,8.0,296.0,312.0,26.0,15.0,345.0,,23.0,348.0,15.0,,350.0,312.0,354.0,51.0,17.0,21.0,8.0,12.0,15.0,18.0,30.0,,11.0,30.0,17.0,,11.0,12.0,59.0
1696712160,351.0,358.0,8.0,297.0,310.0,25.0,16.0,345.0,,21.0,347.0,16.0,,349.0,312.0,354.0,51.0,17.0,19.0,8.0,13.0,15.0,18.0,30.0,,11.0,30.0,16.0,,10.0,11.0,59.0
1696712220,352.0,355.0,8.0,298.0,312.0,23.0,16.0,344.0,,20.0,348.0,15.0,,350.0,312.0,355.0,53.0,17.0,19.0,9.0,14.0,15.0,18.0,30.0,,11.0,30.0,16.0,,10.0,12.0,59.0
1696712280,352.0,353.0,8.0,300.0,312.0,23.0,16.0,343.0,,20.0,348.0,16.0,,354.0,314.0,355.0,54.0,16.0,19.0,8.0,15.0,15.0,19.0,30.0,,11.0,30.0,17.0,,10.0,10.0,60.0
1696712340,352.0,352.0,8.0,299.0,312.0,27.0,15.0,343.0,,19.0,347.0,16.0,,355.0,313.0,355.0,54.0,15.0,18.0,8.0,15.0,15.0,19.0,31.0,,11.0,30.0,17.0,,10.0,10.0,61.0
1696712400,352.0,350.0,8.0,299.0,313.0,31.0,15.0,342.0,,19.0,348.0,15.0,,355.0,312.0,354.0,54.0,14.0,19.0,8.0,15.0,15.0,19.0,32.0,,12.0,30.0,18.0,,10.0,9.0,61.0
1696712460,352.0,350.0,8.0,294.0,315.0,30.0,14.0,342.0,,17.0,348.0,15.0,,354.0,314.0,355.0,54.0,13.0,18.0,8.0,15.0,15.0,19.0,33.0,,12.0,30.0,19.0,,9.0,9.0,62.0
1696712520,352.0,350.0,6.0,290.0,317.0,31.0,13.0,343.0,,17.0,347.0,14.0,,355.0,313.0,354.0,54.0,12.0,18.0,8.0,15.0,14.0,20.0,32.0,,12.0,30.0,19.0,,9.0,10.0,62.0
1696712580,352.0,349.0,5.0,289.0,321.0,30.0,13.0,342.0,,17.0,347.0,14.0,,356.0,314.0,354.0,53.0,12.0,18.0,8.0,15.0,14.0,21.0,33.0,,12.0,32.0,19.0,,9.0,10.0,62.0
1696712640,352.0,349.0,4.0,300.0,326.0,31.0,13.0,342.0,,17.0,346.0,12.0,,357.0,314.0,353.0,53.0,12.0,18.0,8.0,14.0,14.0,22.0,33.0,,12.0,32.0,19.0,,9.0,9.0,62.0
1696712700,352.0,345.0,3.0,300.0,328.0,32.0,13.0,342.0,,17.0,345.0,14.0,,355.0,313.0,353.0,53.0,12.0,17.0,8.0,14.0,12.0,22.0,33.0,,12.0,33.0,21.0,,9.0,10.0,62.0
1696712760,352.0,345.0,3.0,301.0,333.0,30.0,12.0,342.0,,18.0,346.0,14.0,,354.0,315.0,353.0,53.0,12.0,17.0,9.0,13.0,12.0,22.0,33.0,,12.0,34.0,22.0,,9.0,10.0,62.0
1696712820,352.0,345.0,4.0,302.0,333.0,33.0,13.0,343.0,,19.0,345.0,14.0,,355.0,315.0,353.0,53.0,12.0,17.0,9.0,12.0,12.0,23.0,33.0,,12.0,33.0,22.0,,9.0,10.0,62.0
1696712880,352.0,348.0,5.0,299.0,337.0,34.0,13.0,343.0,,20.0,346.0,15.0,,352.0,313.0,353.0,52.0,13.0,18.0,9.0,12.0,14.0,23.0,33.0,,12.0,34.0,22.0,,9.0,11.0,62.0
1696712940,352.0,347.0,6.0,299.0,326.0,30.0,13.0,343.0,,19.0,346.0,14.0,,348.0,310.0,353.0,51.0,13.0,18.0,9.0,12.0,15.0,23.0,33.0,,12.0,34.0,22.0,,9.0,11.0,62.0
1696713000,352.0,348.0,5.0,297.0,335.0,29.0,12.0,345.0,,17.0,347.0,16.0,,350.0,308.0,353.0,53.0,13.0,18.0,9.0,12.0,15.0,23.0,33.0,,12.0,34.0,22.0,,9.0,11.0,62.0
1696713060,352.0,348.0,6.0,297.0,339.0,32.0,13.0,345.0,,16.0,347.0,16.0,,348.0,306.0,353.0,53.0,13.0,17.0,9.0,12.0,16.0,24.0,32.0,,12.0,34.0,22.0,,9.0,10.0,62.0
1696713120,351.0,346.0,7.0,297.0,339.0,32.0,12.0,345.0,,14.0,350.0,16.0,,349.0,305.0,353.0,52.0,14.0,17.0,9.0,11.0,17.0,24.0,32.0,,12.0,33.0,22.0,,9.0,9.0,62.0
1696713180,351.0,343.0,8.0,248.0,339.0,32.0,11.0,346.0,,12.0,350.0,16.0,,348.0,305.0,353.0,53.0,14.0,17.0,9.0,11.0,18.0,24.0,32.0,,12.0,32.0,23.0,,9.0,9.0,62.0
1696713240,352.0,342.0,8.0,261.0,339.0,16.0,10.0,346.0,,13.0,351.0,15.0,,348.0,305.0,354.0,54.0,14.0,17.0,8.0,11.0,19.0,23.0,32.0,,12.0,30.0,24.0,,9.0,9.0,62.0
1696713300,352.0,343.0,8.0,270.0,314.0,18.0,9.0,347.0,,13.0,351.0,13.0,,349.0,287.0,354.0,54.0,14.0,18.0,8.0,11.0,19.0,23.0,32.0,,12.0,29.0,23.0,,8.0,9.0,62.0
1696713360,353.0,344.0,8.0,278.0,317.0,20.0,8.0,346.0,,12.0,350.0,12.0,,347.0,295.0,354.0,52.0,14.0,19.0,9.0,11.0,19.0,22.0,32.0,,12.0,29.0,23.0,,8.0,8.0,62.0
1696713420,353.0,344.0,6.0,280.0,315.0,22.0,7.0,345.0,,9.0,351.0,12.0,,346.0,299.0,353.0,51.0,12.0,19.0,9.0,12.0,19.0,22.0,32.0,,12.0,29.0,23.0,,8.0,8.0,62.0
1696713480,353.0,9999.0,6.0,284.0,316.0,20.0,7.0,344.0,,8.0,351.0,11.0,,345.0,300.0,354.0,51.0,12.0,19.0,10.0,11.0,18.0,22.0,33.0,,12.0,28.0,23.0,,8.0,8.0,61.0
1696713540,353.0,338.0,6.0,287.0,317.0,20.0,7.0,343.0,,8.0,351.0,11.0,,346.0,297.0,354.0,50.0,12.0,19.0,10.0,12.0,18.0,22.0,33.0,,12.0,27.0,24.0,,9.0,8.0,60.0
1696713600,353.0,9999.0,7.0,290.0,319.0,20.0,7.0,341.0,,9.0,350.0,10.0,,345.0,296.0,354.0,48.0,12.0,19.0,10.0,12.0,17.0,21.0,34.0,,12.0,27.0,24.0,,9.0,9.0,60.0
1696713660,352.0,9999.0,8.0,297.0,319.0,18.0,7.0,341.0,,8.0,349.0,10.0,,346.0,297.0,354.0,47.0,12.0,19.0,12.0,13.0,18.0,21.0,35.0,,12.0,28.0,24.0,,9.0,9.0,60.0
1696713720,353.0,335.0,7.0,304.0,317.0,20.0,7.0,342.0,,7.0,347.0,12.0,,345.0,297.0,354.0,47.0,12.0,19.0,12.0,14.0,17.0,21.0,36.0,,12.0,30.0,23.0,,9.0,10.0,61.0
1696713780,352.0,344.0,7.0,306.0,316.0,23.0,3.0,340.0,,9.0,347.0,13.0,,345.0,302.0,354.0,45.0,12.0,19.0,12.0,14.0,16.0,21.0,36.0,,12.0,30.0,22.0,,9.0,10.0,62.0
1696713840,352.0,348.0,8.0,305.0,317.0,24.0,8.0,340.0,,9.0,346.0,13.0,,344.0,296.0,354.0,44.0,12.0,18.0,13.0,15.0,15.0,21.0,36.0,,12.0,32.0,21.0,,9.0,9.0,61.0
1696713900,351.0,348.0,8.0,305.0,315.0,26.0,8.0,338.0,,10.0,346.0,14.0,,344.0,303.0,355.0,43.0,12.0,18.0,14.0,15.0,15.0,21.0,37.0,,12.0,32.0,22.0,,9.0,9.0,62.0
1696713960,351.0,349.0,8.0,304.0,315.0,26.0,9.0,339.0,,11.0,346.0,15.0,,345.0,9999.0,355.0,44.0,12.0,17.0,12.0,15.0,15.0,21.0,36.0,,12.0,32.0,21.0,,9.0,9.0,62.0
1696714020,351.0,349.0,9.0,306.0,317.0,25.0,8.0,340.0,,11.0,345.0,13.0,,345.0,274.0,355.0,43.0,13.0,16.0,12.0,14.0,13.0,21.0,36.0,,12.0,32.0,21.0,,9.0,9.0,62.0
1696714080,351.0,348.0,9.0,306.0,316.0,13.0,8.0,339.0,,9.0,345.0,14.0,,344.0,269.0,355.0,44.0,14.0,17.0,11.0,14.0,13.0,21.0,37.0,,12.0,32.0,21.0,,9.0,9.0,62.0
1696714140,351.0,348.0,8.0,304.0,316.0,12.0,8.0,339.0,,9.0,345.0,13.0,,344.0,273.0,356.0,45.0,14.0,17.0,12.0,14.0,14.0,21.0,37.0,,12.0,33.0,21.0,,9.0,8.0,63.0
1696714200,351.0,352.0,7.0,301.0,315.0,19.0,8.0,339.0,,8.0,345.0,13.0,,345.0,273.0,356.0,47.0,15.0,18.0,12.0,13.0,14.0,21.0,38.0,,12.0,33.0,21.0,,9.0,7.0,64.0
1696714260,352.0,354.0,5.0,300.0,316.0,24.0,9.0,339.0,,9.0,345.0,13.0,,343.0,273.0,356.0,49.0,15.0,19.0,12.0,12.0,12.0,21.0,37.0,,12.0,33.0,20.0,,9.0,6.0,64.0
1696714320,352.0,353.0,6.0,300.0,317.0,24.0,10.0,337.0,,11.0,345.0,12.0,,343.0,273.0,356.0,49.0,15.0,19.0,12.0,13.0,12.0,21.0,38.0,,11.0,32.0,21.0,,9.0,6.0,63.0
1696714380,353.0,351.0,6.0,301.0,317.0,24.0,11.0,337.0,,12.0,345.0,12.0,,343.0,306.0,356.0,50.0,14.0,19.0,12.0,13.0,12.0,20.0,38.0,,11.0,32.0,22.0,,9.0,8.0,63.0
1696714440,353.0,351.0,7.0,303.0,317.0,24.0,11.0,337.0,,11.0,345.0,12.0,,345.0,306.0,356.0,51.0,14.0,19.0,12.0,14.0,12.0,21.0,38.0,,11.0,32.0,22.0,,9.0,8.0,63.0
1696714500,353.0,353.0,7.0,300.0,320.0,24.0,11.0,337.0,,12.0,345.0,12.0,,343.0,308.0,356.0,51.0,14.0,19.0,12.0,13.0,12.0,21.0,38.0,,11.0,33.0,22.0,,9.0,9.0,62.0
1696714560,353.0,351.0,7.0,300.0,316.0,9999.0,10.0,337.0,,11.0,345.0,13.0,,343.0,309.0,355.0,51.0,14.0,21.0,12.0,14.0,12.0,21.0,38.0,,10.0,33.0,22.0,,9.0,8.0,63.0
1696714620,353.0,354.0,7.0,299.0,315.0,2.0,10.0,338.0,,12.0,345.0,14.0,,343.0,308.0,355.0,52.0,14.0,21.0,12.0,15.0,12.0,21.0,37.0,,11.0,32.0,21.0,,9.0,8.0,63.0
1696714680,353.0,357.0,7.0,298.0,316.0,5.0,10.0,338.0,,14.0,345.0,14.0,,2.0,306.0,356.0,51.0,14.0,21.0,12.0,15.0,12.0,21.0,37.0,,10.0,33.0,21.0,,9.0,9.0,63.0
1696714740,354.0,2.0,7.0,299.0,318.0,11.0,10.0,338.0,,16.0,345.0,17.0,,358.0,305.0,355.0,51.0,14.0,19.0,12.0,14.0,12.0,21.0,36.0,,10.0,33.0,20.0,,9.0,9.0,63.0
1696714800,353.0,3.0,7.0,300.0,316.0,19.0,10.0,339.0,,20.0,346.0,18.0,,358.0,306.0,355.0,49.0,13.0,19.0,12.0,15.0,12.0,22.0,36.0,,10.0,33.0,19.0,,8.0,10.0,63.0
1696714860,353.0,4.0,7.0,301.0,315.0,19.0,8.0,338.0,,22.0,346.0,18.0,,356.0,305.0,356.0,49.0,12.0,20.0,13.0,15.0,11.0,22.0,36.0,,10.0,33.0,19.0,,8.0,12.0,64.0
1696714920,354.0,7.0,6.0,303.0,318.0,19.0,8.0,339.0,,21.0,346.0,19.0,,357.0,306.0,356.0,48.0,14.0,21.0,12.0,14.0,12.0,22.0,36.0,,10.0,32.0,19.0,,8.0,12.0,65.0
1696714980,354.0,8.0,5.0,302.0,319.0,359.0,7.0,340.0,,19.0,346.0,18.0,,358.0,308.0,356.0,48.0,14.0,22.0,12.0,13.0,12.0,22.0,36.0,,9.0,32.0,19.0,,8.0,12.0,66.0
1696715040,353.0,8.0,3.0,302.0,319.0,359.0,6.0,339.0,,19.0,346.0,19.0,,358.0,308.0,356.0,47.0,14.0,22.0,12.0,12.0,12.0,22.0,35.0,,9.0,32.0,19.0,,8.0,11.0,66.0
1696715100,353.0,7.0,3.0,302.0,311.0,360.0,6.0,339.0,,17.0,346.0,19.0,,355.0,308.0,356.0,47.0,14.0,22.0,12.0,12.0,14.0,23.0,35.0,,10.0,30.0,19.0,,9.0,12.0,66.0
1696715160,353.0,8.0,4.0,303.0,310.0,2.0,8.0,338.0,,18.0,346.0,18.0,,351.0,308.0,356.0,47.0,15.0,22.0,12.0,12.0,14.0,24.0,35.0,,10.0,32.0,19.0,,8.0,12.0,66.0
1696715220,353.0,9.0,6.0,303.0,311.0,5.0,7.0,337.0,,18.0,346.0,18.0,,350.0,310.0,357.0,46.0,15.0,21.0,13.0,12.0,14.0,24.0,36.0,,10.0,32.0,20.0,,9.0,12.0,67.0
1696715280,352.0,12.0,8.0,303.0,313.0,4.0,7.0,336.0,,20.0,347.0,19.0,,349.0,310.0,356.0,46.0,15.0,21.0,13.0,12.0,14.0,24.0,37.0,,9.0,32.0,20.0,,9.0,12.0,67.0
1696715340,351.0,14.0,7.0,299.0,314.0,5.0,7.0,335.0,,21.0,347.0,16.0,,350.0,312.0,356.0,46.0,17.0,21.0,13.0,12.0,15.0,24.0,37.0,,9.0,32.0,21.0,,9.0,12.0,67.0
1696715400,350.0,12.0,7.0,301.0,315.0,8.0,6.0,335.0,,22.0,347.0,17.0,,349.0,311.0,356.0,48.0,17.0,21.0,13.0,12.0,15.0,25.0,37.0,,9.0,33.0,21.0,,9.0,12.0,66.0
1696715460,350.0,12.0,6.0,300.0,315.0,9.0,7.0,336.0,,23.0,347.0,18.0,,348.0,310.0,356.0,48.0,17.0,19.0,13.0,13.0,17.0,26.0,36.0,,9.0,33.0,22.0,,9.0,12.0,66.0
1696715520,349.0,8.0,8.0,300.0,315.0,11.0,8.0,337.0,,25.0,347.0,19.0,,346.0,311.0,356.0,48.0,17.0,19.0,14.0,14.0,18.0,26.0,35.0,,9.0,33.0,22.0,,9.0,12.0,67.0
1696715580,349.0,9.0,10.0,300.0,319.0,5.0,8.0,336.0,,28.0,347.0,19.0,,347.0,309.0,356.0,48.0,17.0,18.0,14.0,15.0,18.0,26.0,35.0,,9.0,33.0,21.0,,9.0,12.0,66.0
1696715640,349.0,11.0,10.0,298.0,318.0,14.0,9.0,336.0,,30.0,348.0,20.0,,347.0,307.0,357.0,47.0,18.0,18.0,14.0,15.0,18.0,26.0,35.0,,9.0,33.0,21.0,,9.0,12.0,66.0
1696715700,349.0,10.0,10.0,297.0,318.0,17.0,9.0,336.0,,33.0,348.0,21.0,,350.0,305.0,357.0,46.0,17.0,19.0,14.0,16.0,18.0,25.0,34.0,,9.0,34.0,22.0,,9.0,12.0,66.0
1696715760,349.0,8.0,10.0,299.0,318.0,14.0,9.0,336.0,,34.0,348.0,21.0,,350.0,305.0,357.0,47.0,18.0,19.0,15.0,15.0,19.0,24.0,34.0,,9.0,34.0,21.0,,9.0,12.0,66.0
1696715820,350.0,9.0,8.0,299.0,316.0,18.0,10.0,337.0,,35.0,348.0,21.0,,351.0,306.0,357.0,48.0,19.0,19.0,14.0,14.0,20.0,24.0,34.0,,8.0,34.0,21.0,,9.0,12.0,66.0
1696715880,350.0,8.0,7.0,300.0,316.0,18.0,11.0,338.0,,33.0,346.0,22.0,,350.0,310.0,357.0,48.0,18.0,19.0,14.0,15.0,20.0,24.0,33.0,,8.0,33.0,21.0,,9.0,12.0,65.0
1696715940,351.0,5.0,9.0,297.0,316.0,18.0,11.0,338.0,,30.0,345.0,22.0,,347.0,310.0,357.0,48.0,18.0,19.0,14.0,16.0,20.0,23.0,33.0,,8.0,33.0,21.0,,9.0,12.0,65.0
1696716000,351.0,9.0,10.0,296.0,316.0,2.0,11.0,338.0,,28.0,344.0,21.0,,347.0,310.0,357.0,49.0,18.0,19.0,14.0,16.0,21.0,23.0,33.0,,9.0,33.0,20.0,,9.0,12.0,66.0
1696716060,351.0,9.0,11.0,296.0,316.0,6.0,10.0,337.0,,24.0,344.0,20.0,,348.0,309.0,357.0,49.0,18.0,19.0,14.0,16.0,19.0,23.0,34.0,,9.0,32.0,19.0,,9.0,12.0,65.0
1696716120,351.0,10.0,10.0,293.0,317.0,7.0,10.0,338.0,,23.0,344.0,19.0,,347.0,309.0,357.0,50.0,17.0,19.0,14.0,17.0,19.0,23.0,34.0,,9.0,33.0,20.0,,9.0,12.0,65.0
1696716180,351.0,9.0,9.0,292.0,316.0,6.0,11.0,339.0,,23.0,344.0,20.0,,347.0,311.0,357.0,51.0,17.0,19.0,14.0,18.0,19.0,23.0,34.0,,9.0,33.0,21.0,,9.0,12.0,65.0
1696716240,352.0,8.0,11.0,294.0,316.0,5.0,10.0,340.0,,22.0,343.0,18.0,,346.0,314.0,357.0,51.0,17.0,19.0,12.0,18.0,19.0,23.0,34.0,,9.0,33.0,21.0,,9.0,12.0,65.0
1696716300,351.0,33.0,12.0,293.0,314.0,8.0,11.0,340.0,,20.0,342.0,16.0,,344.0,316.0,357.0,52.0,17.0,19.0,12.0,18.0,19.0,23.0,34.0,,10.0,32.0,20.0,,8.0,12.0,65.0
1696716360,351.0,13.0,11.0,291.0,314.0,11.0,10.0,341.0,,18.0,342.0,15.0,,337.0,315.0,356.0,51.0,16.0,19.0,12.0,18.0,19.0,23.0,34.0,,10.0,32.0,20.0,,8.0,12.0,65.0
1696716420,351.0,9999.0,11.0,291.0,316.0,12.0,11.0,342.0,,16.0,343.0,15.0,,338.0,312.0,357.0,51.0,16.0,19.0,12.0,19.0,17.0,23.0,34.0,,11.0,32.0,21.0,,8.0,12.0,66.0
1696716480,352.0,9999.0,12.0,291.0,317.0,15.0,11.0,342.0,,16.0,343.0,13.0,,342.0,309.0,357.0,51.0,16.0,20.0,12.0,18.0,17.0,24.0,34.0,,12.0,32.0,19.0,,8.0,12.0,66.0
1696716540,352.0,9999.0,12.0,292.0,318.0,16.0,12.0,342.0,,16.0,342.0,13.0,,342.0,310.0,357.0,50.0,16.0,20.0,12.0,17.0,17.0,25.0,35.0,,12.0,32.0,19.0,,8.0,12.0,66.0
1696716600,353.0,10.0,11.0,290.0,320.0,21.0,12.0,342.0,,16.0,343.0,13.0,,344.0,310.0,357.0,49.0,17.0,21.0,12.0,17.0,15.0,25.0,36.0,,12.0,31.0,19.0,,8.0,12.0,66.0
1696716660,353.0,8.0,12.0,289.0,320.0,24.0,13.0,341.0,,18.0,343.0,14.0,,344.0,311.0,356.0,49.0,18.0,20.0,14.0,17.0,15.0,25.0,36.0,,12.0,32.0,19.0,,8.0,12.0,66.0
